"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,264,0,771,1035,2003,"Los Angeles"
"Shark thresher",0,0,0,0,0,0,0,0,0,0,0,109,109,2003,"Los Angeles"
"Swordfish",390231,366882,377805,387535,282301,0,0,0,0,56570,14753,334163,2210240,2003,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,0,62041,0,0,62041,2003,"Los Angeles"
"Tuna bigeye",5398,433,7832,0,0,0,0,0,0,0,0,2291,15954,2003,"Los Angeles"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,137,0,0,137,2003,"Los Angeles"
"Waters Area Total",395628,367315,385637,387535,282301,0,0,0,0,119992,14753,337334,2290495,2003,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,0,23317,13593,0,36910,2003,"Los Angeles"
"Waters Area Total",0,0,0,0,0,0,0,0,0,23317,13593,0,36910,2003,"Los Angeles"
"Tuna skipjack",263893,288467,0,47601,0,0,0,0,0,0,0,142540,742501,2003,"Los Angeles"
"Tuna yellowfin",12089,0,226538,480411,0,0,0,0,0,0,159698,141234,1019970,2003,"Los Angeles"
"Crab rock unspecified",0,0,0,0,0,0,0,0,0,323,0,0,323,2003,"Los Angeles"
"Waters Area Total",275982,288467,226538,528012,0,0,0,0,0,323,159698,283774,1762794,2003,"Los Angeles"
"Grand Total",14233889,7880892,10817936,3802646,4821677,4823851,3355420,3400364,5896079,11832685,5465638,12142560,88473636,2003,"Los Angeles"
"Anchovy deepbody",11,0,0,0,0,0,0,0,0,0,0,0,11,2004,"Los Angeles"
"Anchovy northern",57391,55872,0,181400,1516,1746,1885,60,260,0,21018,3339,324487,2004,"Los Angeles"
"Barracuda California",12,0,0,4,10168,10017,19596,7634,93,94,0,0,47617,2004,"Los Angeles"
"Bass giant sea",640,476,310,175,0,507,1091,468,203,91,207,651,4819,2004,"Los Angeles"
"Blacksmith",0,105,21,0,0,0,3,0,0,0,0,0,129,2004,"Los Angeles"
"Bonito Pacific",130,230,647,0,0,0,692,97779,539582,149,0,0,639209,2004,"Los Angeles"
"Butterfish Pacific pompano",0,0,0,0,20,0,0,0,0,0,0,0,20,2004,"Los Angeles"
"Cabezon",0,0,39,0,110,20,51,56,0,0,0,0,276,2004,"Los Angeles"
"Croaker black",0,16,0,0,0,0,0,0,0,0,0,0,16,2004,"Los Angeles"
"Croaker white",2959,5008,4227,3830,5259,931,3395,3316,2754,300,468,1382,33829,2004,"Los Angeles"
"Dolphin fish",0,0,0,0,0,0,0,147,33,0,0,0,180,2004,"Los Angeles"
"Eel California moray",0,89,57,0,0,0,0,0,0,5,160,61,372,2004,"Los Angeles"
"Eel",0,0,0,0,0,18,15,0,0,0,0,0,33,2004,"Los Angeles"
"Fish unspecified",76,0,0,3,2,0,0,0,0,0,0,0,81,2004,"Los Angeles"
"Flounder arrowtooth",0,0,0,0,0,0,0,9,0,0,0,0,9,2004,"Los Angeles"
"Guitarfish shovelnose",1013,1038,1714,761,259,457,25,99,153,402,115,1293,7329,2004,"Los Angeles"
"Hagfishes",0,0,0,0,0,5,11,0,0,0,0,2,18,2004,"Los Angeles"
"Halfmoon",0,19,58,56,0,10,0,0,0,0,0,0,143,2004,"Los Angeles"
"Halibut California",19536,21741,23778,7767,5072,9985,6230,4545,3568,3023,5927,4565,115738,2004,"Los Angeles"
"Halibut unspecified",0,2,0,0,0,0,0,0,0,0,0,0,2,2004,"Los Angeles"
"Jacksmelt",55,278,518,82,89,120,1341,1314,8296,33,0,6,12129,2004,"Los Angeles"
"Kelpfishes",4645,0,0,0,0,0,0,0,27,0,0,0,4672,2004,"Los Angeles"
"Lingcod",0,12,9,31,164,295,299,223,212,362,0,128,1735,2004,"Los Angeles"
"Louvar",0,0,0,0,0,30,48,260,0,63,0,0,401,2004,"Los Angeles"
"Mackerel Pacific",70645,76582,163151,148628,1555,1735,126398,1289771,791584,2007404,785530,1171654,6634637,2004,"Los Angeles"
"Mackerel jack",500578,112733,694981,358499,311,5481,22023,16380,171854,143476,3541,234431,2264288,2004,"Los Angeles"
"Mackerel unspecified",0,0,0,0,10,0,0,0,0,0,0,0,10,2004,"Los Angeles"
"Opah",464,0,0,0,30,417,0,0,0,446,0,1933,3290,2004,"Los Angeles"
"Opaleye",0,383,1113,416,23,1430,1853,2857,1747,3175,2975,2044,18015,2004,"Los Angeles"
"Queenfish",0,0,0,0,127,0,0,0,0,0,0,0,127,2004,"Los Angeles"
"Ray Pacific electric",0,10,0,0,28,25,0,0,0,0,0,0,63,2004,"Los Angeles"
"Ray bat",0,71,57,348,214,92,67,0,65,0,0,565,1479,2004,"Los Angeles"
"Ray unspecified",0,0,0,0,15,0,0,0,0,0,0,0,15,2004,"Los Angeles"
"Rockfish aurora",108,36,17,0,107,104,47,40,0,2,1,9,470,2004,"Los Angeles"
"Rockfish bank",0,0,36,0,14,0,31,48,0,0,0,0,129,2004,"Los Angeles"
"Rockfish blackandyellow",0,0,0,0,0,0,0,0,0,0,594,0,594,2004,"Los Angeles"
"Rockfish black",0,3,0,0,0,66,0,0,0,0,0,0,69,2004,"Los Angeles"
"Rockfish blackgill",2179,2063,8029,3769,2832,2015,2181,2463,1250,4715,1230,1175,33902,2004,"Los Angeles"
"Rockfish blue",0,117,0,12,0,0,0,31,0,0,36,0,196,2004,"Los Angeles"
"Rockfish bocaccio",0,0,243,340,145,203,113,54,179,124,2772,343,4516,2004,"Los Angeles"
"Rockfish bronzespotted",0,5,0,0,0,18,0,0,23,0,0,0,46,2004,"Los Angeles"
"Rockfish brown",0,0,0,0,0,0,0,0,0,0,69,0,69,2004,"Los Angeles"
"Rockfish chameleon",0,0,18,0,0,0,0,0,0,0,0,0,18,2004,"Los Angeles"
"Rockfish chilipepper",0,15,3,76,41,39,0,3,0,16,64,13,270,2004,"Los Angeles"
"Rockfish copper",0,0,214,245,105,49,0,69,0,225,46,4,957,2004,"Los Angeles"
"Rockfish flag",396,0,0,0,0,0,0,0,0,0,0,0,396,2004,"Los Angeles"
"Rockfish grass",0,0,0,0,0,0,3,0,0,0,0,0,3,2004,"Los Angeles"
"Rockfish greenblotched",0,0,0,0,372,260,0,30,0,0,0,0,662,2004,"Los Angeles"
"Rockfish group red",0,0,1303,939,968,1335,757,1392,478,1204,413,1479,10267,2004,"Los Angeles"
"Rockfish group rosefish",0,0,0,0,70,0,0,0,0,0,0,0,70,2004,"Los Angeles"
"Rockfish group slope",99,89,52,86,6,0,0,2,0,0,0,38,371,2004,"Los Angeles"
"Rockfish olive",0,0,0,0,82,126,49,0,144,0,27,0,428,2004,"Los Angeles"
"Rockfish rosethorn",0,0,0,43,0,0,0,0,0,0,0,0,43,2004,"Los Angeles"
"Rockfish rosy",0,0,0,0,32,18,0,0,0,0,0,0,50,2004,"Los Angeles"
"Rockfish speckled",0,0,0,0,9,0,0,0,0,0,0,0,9,2004,"Los Angeles"
"Rockfish splitnose",68,0,34,0,0,0,0,0,0,0,0,0,102,2004,"Los Angeles"
"Rockfish squarespot",0,66,75,27,63,0,0,30,0,0,0,0,261,2004,"Los Angeles"
"Rockfish unspecified",0,8,0,60,0,23,54,47,17,28,8,28,273,2004,"Los Angeles"
"Rockfish vermilion",5,0,0,0,0,0,0,0,0,0,2010,22,2037,2004,"Los Angeles"
"Rockfish yellowtail",0,0,0,28,0,0,0,0,0,0,0,0,28,2004,"Los Angeles"
"Sablefish",10320,5914,10502,8152,13816,7767,15695,13554,8724,10607,14887,3670,123607,2004,"Los Angeles"
"Salmon Chinook",0,0,0,0,0,0,2705,0,0,0,0,0,2705,2004,"Los Angeles"
"Sanddab Pacific",0,0,0,0,0,0,0,0,8,0,0,0,8,2004,"Los Angeles"
"Sanddab",197,224,276,117,182,440,543,0,0,40,95,194,2308,2004,"Los Angeles"
"Sardine Pacific",7828367,2811354,5623017,5575465,1938635,3069186,4294143,6261677,4662447,5175132,3212940,1746732,52199095,2004,"Los Angeles"
"Sargo",0,21,8,0,0,1,0,2,0,0,0,0,32,2004,"Los Angeles"
"Scorpionfish California",0,0,650,388,710,1181,1868,785,626,963,726,586,8483,2004,"Los Angeles"
"Seabass white",1817,2405,8879,3613,227,32015,32554,12895,5513,0,132,66,100116,2004,"Los Angeles"
"Shark Pacific angel",90,167,135,30,0,0,0,0,0,0,0,15,437,2004,"Los Angeles"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,620,896,0,0,1516,2004,"Los Angeles"
"Shark brown smoothhound",15,6,10,0,0,12,18,16,18,0,10,0,105,2004,"Los Angeles"
"Shark gray smoothhound",88,0,245,87,175,25,25,0,45,220,143,0,1053,2004,"Los Angeles"
"Shark horn",0,0,0,15,0,0,0,0,0,0,0,0,15,2004,"Los Angeles"
"Shark leopard",479,261,731,733,337,269,655,31,291,175,69,53,4084,2004,"Los Angeles"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,771,0,0,0,771,2004,"Los Angeles"
"Shark shortfin mako",1729,635,234,0,635,4424,4336,2608,3138,956,93,532,19319,2004,"Los Angeles"
"Shark soupfin",1556,2551,2809,362,1293,3302,946,279,53,242,1188,729,15310,2004,"Los Angeles"
"Shark spiny dogfish",0,0,0,0,0,4463,0,0,6522,0,0,0,10985,2004,"Los Angeles"
"Shark swell",0,0,0,12,0,0,0,0,0,0,0,0,12,2004,"Los Angeles"
"Shark thresher",1250,1071,143,165,5276,1275,3837,1215,972,85,0,855,16144,2004,"Los Angeles"
"Shark unspecified",0,30,22,50,36,0,0,0,0,0,0,0,138,2004,"Los Angeles"
"Shark white",0,0,0,0,0,422,0,0,0,0,0,0,422,2004,"Los Angeles"
"Sharks cow",0,0,0,6,0,0,0,0,0,0,0,0,6,2004,"Los Angeles"
"Sheephead California",0,0,952,3134,5024,2162,5725,4472,2800,0,19,0,24288,2004,"Los Angeles"
"Silversides",0,0,0,0,0,0,0,0,0,0,49,0,49,2004,"Los Angeles"
"Skate thornback",0,0,0,0,0,0,0,0,1,0,0,0,1,2004,"Los Angeles"
"Skate unspecified",1202,457,931,381,200,189,487,270,95,331,182,585,5309,2004,"Los Angeles"
"Smelts true",0,0,0,0,0,0,0,0,7,0,0,0,7,2004,"Los Angeles"
"Sole Dover",40,14,149,29,15,17,40,93,72,80,39,27,615,2004,"Los Angeles"
"Sole petrale",0,0,2,0,0,7,0,0,0,0,0,0,9,2004,"Los Angeles"
"Sole rex",0,95,21,0,0,0,50,0,0,69,0,0,235,2004,"Los Angeles"
"Sole unspecified",1650,1424,1726,431,1501,1646,1084,418,777,1517,2949,1830,16954,2004,"Los Angeles"
"Stingray",0,0,0,0,0,0,0,0,34,0,0,0,34,2004,"Los Angeles"
"Surfperch black",0,0,0,1,0,0,0,0,0,0,0,0,1,2004,"Los Angeles"
"Surfperch pile",0,0,19,0,0,0,0,0,0,0,0,0,19,2004,"Los Angeles"
"Surfperch rubberlip",0,77,60,66,22,20,4,0,0,0,0,0,249,2004,"Los Angeles"
"Surfperch shiner",0,0,6,0,0,0,0,0,0,0,0,0,6,2004,"Los Angeles"
"Surfperch unspecified",0,44,9,0,1,3,32,0,0,0,0,0,89,2004,"Los Angeles"
"Swordfish",0,0,35500,0,210,10804,13990,19241,28189,5210,2074,8185,123402,2004,"Los Angeles"
"Thornyhead longspine",1077,1410,455,1065,1149,907,1065,1290,1030,425,55,61,9989,2004,"Los Angeles"
"Thornyhead shortspine",17667,17984,23857,11913,15485,5441,22887,9284,8781,18233,27291,7782,186605,2004,"Los Angeles"
"Thornyheads",1829,2140,2377,1781,12748,7104,5659,2660,1866,1976,1127,1392,42659,2004,"Los Angeles"
"Tuna albacore",93,0,0,0,0,1187,6557,63977,2569,116377,54143,145,245048,2004,"Los Angeles"
"Tuna bluefin",0,0,0,0,0,0,0,21,0,0,0,0,21,2004,"Los Angeles"
"Tuna skipjack",0,0,0,0,0,0,0,0,247355,246,124,35,247760,2004,"Los Angeles"
"Tuna yellowfin",0,0,0,25,0,0,0,128,310895,0,359,0,311407,2004,"Los Angeles"
"Whitefish ocean",36,28,96,83,62,26,32,30,0,11,18,21,442,2004,"Los Angeles"
"Whiting Pacific",8,439,8,44,65,6,29,20,0,0,0,12,631,2004,"Los Angeles"
"Yellowtail",383,32,198,0,116,1671,2772,5399,8372,5029,843,335,25150,2004,"Los Angeles"
"Zebraperch",0,0,0,0,0,0,0,1,0,0,0,0,1,2004,"Los Angeles"
"Crab Dungeness",14,0,0,172,0,0,0,0,0,0,50,353,589,2004,"Los Angeles"
"Crab box",0,0,64,56,0,0,0,0,0,0,0,0,120,2004,"Los Angeles"
"Crab claws",341,300,199,26,12,0,2,2,0,112,123,121,1238,2004,"Los Angeles"
"Crab king",0,0,22,18,0,0,0,0,0,0,0,0,40,2004,"Los Angeles"
"Crab pelagic red",0,0,0,0,0,0,0,0,0,6,0,0,6,2004,"Los Angeles"
"Crab rock unspecified",8147,6671,7348,10919,11890,12028,12127,12069,9184,6325,4071,4739,105515,2004,"Los Angeles"
"Crab sand",0,0,8,7,29,29,13,0,0,0,0,0,86,2004,"Los Angeles"
"Crab shore",0,0,0,0,0,0,0,0,0,0,0,50,50,2004,"Los Angeles"
"Crab spider",5969,7138,4403,1982,3149,1651,1427,2939,2957,4428,1807,2500,40350,2004,"Los Angeles"
"Crustacean unspecified",0,0,0,0,0,0,0,0,0,5,7,0,12,2004,"Los Angeles"
"Lobster California spiny",22058,15675,9447,0,0,0,0,0,0,98846,46870,35634,228530,2004,"Los Angeles"
"Prawn ridgeback",0,0,0,0,0,0,0,0,0,0,282,0,282,2004,"Los Angeles"
"Prawn spot",102,1745,3026,4398,8636,8791,18306,7283,8838,9530,0,0,70654,2004,"Los Angeles"
"Shrimp ghost",0,0,14,0,1,9,0,0,0,0,0,0,24,2004,"Los Angeles"
"Shrimp mantis",3309,1907,2445,92,440,13,0,0,0,0,894,427,9526,2004,"Los Angeles"
"Shrimp red rock",0,0,0,0,0,0,0,32,0,0,0,0,32,2004,"Los Angeles"
"Echinoderm unspecified",0,0,0,5,0,5,0,0,10,0,0,0,20,2004,"Los Angeles"
"Sea cucumber giant red",363,0,0,64,532,116,0,0,0,493,770,391,2729,2004,"Los Angeles"
"Sea cucumber warty",1566,9426,32932,16845,17733,6595,9882,3629,1927,0,0,160,100695,2004,"Los Angeles"
"Sea stars",697,564,856,833,1386,1980,2273,2866,907,2824,100,270,15557,2004,"Los Angeles"
"Sea urchin purple",0,0,48,0,175,0,0,170,250,0,0,0,643,2004,"Los Angeles"
"Sea urchin red",156094,109518,180025,93773,139087,150450,101206,186761,271865,175531,190750,104734,1859793,2004,"Los Angeles"
"Clam California jackknife",0,0,0,0,0,1,0,0,0,0,0,0,1,2004,"Los Angeles"
"Limpet unspecified",220,130,0,95,56,257,0,50,220,16,21,7,1072,2004,"Los Angeles"
"Mollusk unspecified",0,0,0,0,0,0,0,0,0,0,3,0,3,2004,"Los Angeles"
"Mussel",0,0,476,65,500,560,0,1050,200,300,150,100,3401,2004,"Los Angeles"
"Octopus unspecified",29,130,64,143,169,92,27,98,32,124,144,93,1145,2004,"Los Angeles"
"Sea hare",592,339,1327,1165,905,1611,1229,961,1035,714,920,391,11189,2004,"Los Angeles"
"Snail bubble",2,0,1,0,0,0,0,0,0,0,0,0,3,2004,"Los Angeles"
"Snail sea",0,61,0,0,184,0,0,57,0,34,271,320,927,2004,"Los Angeles"
"Snail top",0,0,1345,4415,90,83,289,202,157,0,0,0,6581,2004,"Los Angeles"
"Squid jumbo",0,265,0,47,0,0,0,0,0,0,0,0,312,2004,"Los Angeles"
"Squid market",5787674,7416546,3748441,549389,242617,109219,52290,67340,0,84626,1657819,3441802,23157763,2004,"Los Angeles"
"Whelk Kellets",5636,3857,5891,4226,3036,2361,4046,3153,3146,4839,3814,943,44947,2004,"Los Angeles"
"Algae marine",0,0,2,0,0,0,0,0,0,30,0,0,32,2004,"Los Angeles"
"Kelp",50,0,80,0,0,0,60,0,0,0,95,0,285,2004,"Los Angeles"
"Invertebrates colonial",22,24,24,95,0,23,16,2,36,18,15,0,275,2004,"Los Angeles"
"Tunicates",10,0,0,2,0,0,0,0,0,0,0,0,12,2004,"Los Angeles"
"Worms marine",0,0,5,0,0,0,0,0,0,0,0,0,5,2004,"Los Angeles"
"Waters Area Total",14523798,10700142,10613225,7004602,2458362,3489421,4809185,8118157,7125876,7892958,6055741,6792039,89583506,2004,"Los Angeles"
"Oilfish",0,0,0,420,0,0,0,0,0,0,0,0,420,2004,"Los Angeles"
"Opah",0,0,0,0,0,0,0,0,0,0,0,229,229,2004,"Los Angeles"
"Shark shortfin mako",0,0,385,0,0,0,0,0,0,0,0,0,385,2004,"Los Angeles"
"Shark thresher",0,0,0,0,0,0,0,0,0,0,0,223,223,2004,"Los Angeles"
"Swordfish",195987,319272,280864,411528,36718,0,0,0,0,0,0,2581,1246950,2004,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,0,112942,0,0,112942,2004,"Los Angeles"
"Tuna bigeye",0,4705,3273,0,0,0,0,0,0,0,0,0,7978,2004,"Los Angeles"
"Tuna unspecified",0,16341,0,2876,0,0,0,0,0,0,0,0,19217,2004,"Los Angeles"
"Waters Area Total",195987,340318,284522,414824,36718,0,0,0,0,112942,0,3033,1388344,2004,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,0,107922,0,0,107922,2004,"Los Angeles"
"Waters Area Total",0,0,0,0,0,0,0,0,0,107922,0,0,107922,2004,"Los Angeles"
"Tuna skipjack",0,286971,27893,104968,0,2898,0,0,0,0,0,0,422730,2004,"Los Angeles"
"Tuna yellowfin",0,210971,170132,159030,0,193812,0,0,0,0,0,0,733945,2004,"Los Angeles"
"Waters Area Total",0,497942,198025,263998,0,196710,0,0,0,0,0,0,1156675,2004,"Los Angeles"
"Grand Total",14719785,11538402,11095772,7683424,2495080,3686131,4809185,8118157,7125876,8113822,6055741,6795072,92236447,2004,"Los Angeles"
"Anchovy northern",0,43896,453961,754384,420628,1827749,345434,138716,103134,129881,56707,118011,4392501,2005,"Los Angeles"
"Barracuda California",0,0,0,0,9149,25968,34509,1846,32,5,122,0,71631,2005,"Los Angeles"
"Bass giant sea",369,109,92,190,126,216,572,187,0,14,0,319,2194,2005,"Los Angeles"
"Blacksmith",0,0,7,0,50,0,0,0,0,0,0,0,57,2005,"Los Angeles"
"Bonito Pacific",0,147,85,0,0,0,0,500,5052,0,0,0,5784,2005,"Los Angeles"
"Butterfish Pacific pompano",0,0,0,0,0,0,0,0,0,0,15,0,15,2005,"Los Angeles"
"Cabezon",47,75,76,0,31,200,159,104,20,0,0,19,730,2005,"Los Angeles"
"Croaker white",1330,1929,5774,6506,3879,5151,2770,2222,1310,1537,2514,3516,38438,2005,"Los Angeles"
"Eel California moray",0,5,0,0,0,0,0,0,0,0,0,0,5,2005,"Los Angeles"
"Guitarfish shovelnose",1794,2225,1685,262,110,192,63,404,252,259,274,400,7920,2005,"Los Angeles"
"Halfmoon",0,7,92,3,80,0,32,93,5,68,54,15,449,2005,"Los Angeles"
"Halibut California",11377,10933,4209,5104,4475,8520,7076,4680,1830,1381,1813,3710,65108,2005,"Los Angeles"
"Jacksmelt",1,13,202,0,108,16,126,825,1907,13,10,178,3399,2005,"Los Angeles"
"Kelpfishes",0,0,0,0,0,0,0,0,0,75,0,0,75,2005,"Los Angeles"
"Lingcod",0,0,0,0,382,445,258,265,211,227,0,0,1788,2005,"Los Angeles"
"Louvar",0,0,0,0,0,0,0,150,0,0,0,0,150,2005,"Los Angeles"
"Mackerel Pacific",112818,226456,199170,516389,499093,555573,376433,1294178,1273733,293469,870975,716319,6934606,2005,"Los Angeles"
"Mackerel jack",24478,36319,48441,51241,52030,13306,56850,60119,1515,4066,1008,17957,367330,2005,"Los Angeles"
"Midshipman plainfin",0,110,350,63,18,0,11,0,0,0,0,0,552,2005,"Los Angeles"
"Opah",318,0,0,0,0,0,7,0,0,0,73,937,1335,2005,"Los Angeles"
"Opaleye",1889,900,508,778,298,326,897,2667,1130,1096,266,470,11224,2005,"Los Angeles"
"Ray Pacific electric",0,0,0,78,95,0,0,0,0,0,0,0,173,2005,"Los Angeles"
"Ray bat",34,153,438,1574,1330,584,183,38,353,98,451,196,5432,2005,"Los Angeles"
"Ray unspecified",0,0,0,0,10,28,29,898,321,0,0,0,1286,2005,"Los Angeles"
"Rockfish Mexican",0,0,0,0,0,0,0,3,0,0,0,0,3,2005,"Los Angeles"
"Rockfish aurora",0,2,0,51,9,14,2,37,35,2,0,2,154,2005,"Los Angeles"
"Rockfish bank",165,36,0,0,128,149,0,46,48,41,0,125,738,2005,"Los Angeles"
"Rockfish black",2,0,0,0,0,0,0,0,0,0,0,0,2,2005,"Los Angeles"
"Rockfish blackgill",413,1174,1128,935,869,810,1001,913,1086,655,445,864,10293,2005,"Los Angeles"
"Rockfish bocaccio",101,240,0,0,100,197,104,511,243,2266,92,168,4021,2005,"Los Angeles"
"Rockfish bronzespotted",48,0,0,0,0,0,0,0,0,0,0,188,236,2005,"Los Angeles"
"Rockfish brown",0,0,0,0,0,0,0,0,0,0,0,30,30,2005,"Los Angeles"
"Rockfish chilipepper",0,0,0,0,0,0,0,7,0,11,69,31,118,2005,"Los Angeles"
"Rockfish copper",99,130,0,0,97,0,43,147,94,231,56,67,964,2005,"Los Angeles"
"Rockfish cowcod",0,0,0,0,0,0,0,0,0,80,0,0,80,2005,"Los Angeles"
"Rockfish gopher",0,0,0,0,0,0,0,0,0,48,0,0,48,2005,"Los Angeles"
"Rockfish grass",0,0,0,0,0,6,3,0,0,0,0,0,9,2005,"Los Angeles"
"Rockfish group red",753,1346,0,0,874,951,777,1504,1258,1203,840,1044,10550,2005,"Los Angeles"
"Rockfish group slope",0,0,102,97,0,0,0,0,0,0,0,0,199,2005,"Los Angeles"
"Rockfish kelp",0,0,0,0,0,0,0,0,0,0,0,3,3,2005,"Los Angeles"
"Rockfish olive",0,253,0,0,0,78,169,0,0,0,53,0,553,2005,"Los Angeles"
"Rockfish rosy",0,0,0,0,0,0,0,14,0,0,0,0,14,2005,"Los Angeles"
"Rockfish splitnose",0,0,26,45,0,28,14,0,0,0,0,0,113,2005,"Los Angeles"
"Rockfish squarespot",0,0,0,0,0,0,0,58,0,0,0,0,58,2005,"Los Angeles"
"Rockfish treefish",0,0,0,0,0,3,0,0,0,0,0,0,3,2005,"Los Angeles"
"Rockfish unspecified",0,0,0,0,0,0,382,309,293,165,3,5,1157,2005,"Los Angeles"
"Rockfish vermilion",0,37,0,0,0,0,0,196,0,3453,0,0,3686,2005,"Los Angeles"
"Rockfish widow",0,0,0,0,0,0,0,0,0,75,0,0,75,2005,"Los Angeles"
"Sablefish",5541,8172,8338,9571,8116,7354,7819,5854,4514,6578,2678,3964,78499,2005,"Los Angeles"
"Sanddab",26,81,26,37,9,625,177,0,3,10,0,64,1057,2005,"Los Angeles"
"Sardine Pacific",2512057,4021309,7376612,7973964,3298852,2818191,6207188,2914644,5562525,2924853,5304262,2322217,53236674,2005,"Los Angeles"
"Sargo",0,0,0,0,4,0,0,9,0,0,0,0,13,2005,"Los Angeles"
"Scorpionfish California",456,628,38,0,1148,1212,1286,1194,1413,385,1394,636,9789,2005,"Los Angeles"
"Seabass white",0,485,16642,104,203,28522,37323,13103,0,0,0,0,96382,2005,"Los Angeles"
"Senorita",0,0,0,0,0,0,0,0,0,10,0,0,10,2005,"Los Angeles"
"Shark Pacific angel",23,15,28,0,0,0,0,0,0,0,0,0,66,2005,"Los Angeles"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,490,4494,0,4984,2005,"Los Angeles"
"Shark brown smoothhound",21,0,6,0,5,5,35,0,0,0,0,30,102,2005,"Los Angeles"
"Shark gray smoothhound",180,125,130,55,60,240,0,15,16,15,40,70,946,2005,"Los Angeles"
"Shark horn",0,0,0,0,0,8,0,0,0,0,0,5,13,2005,"Los Angeles"
"Shark leopard",436,266,294,244,380,529,445,390,30,117,15,63,3209,2005,"Los Angeles"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,0,0,539,0,539,2005,"Los Angeles"
"Shark shortfin mako",67,128,66,116,64,3049,5581,2130,136,316,743,454,12850,2005,"Los Angeles"
"Shark soupfin",532,73,220,1146,1094,2028,431,332,139,133,103,311,6542,2005,"Los Angeles"
"Shark spiny dogfish",0,0,0,577,6544,4891,3057,1036,0,0,0,0,16105,2005,"Los Angeles"
"Shark swell",0,0,0,0,10,15,10,0,0,0,0,0,35,2005,"Los Angeles"
"Shark thresher",510,41,29,3237,164,1615,2245,262,539,4686,21173,6482,40983,2005,"Los Angeles"
"Shark white",0,0,0,0,0,350,0,0,0,0,0,0,350,2005,"Los Angeles"
"Sheephead California",562,295,98,0,1447,1431,4339,3144,1923,25,2462,1710,17435,2005,"Los Angeles"
"Skate unspecified",1483,1435,1137,468,1208,738,861,1084,1020,662,0,69,10164,2005,"Los Angeles"
"Smelts true",0,0,0,0,0,0,0,290,0,0,0,0,290,2005,"Los Angeles"
"Sole Dover",31,1,4,6,21,30,21,3,42,9,6,6,180,2005,"Los Angeles"
"Sole sand",0,0,0,0,0,3,0,0,0,0,0,0,3,2005,"Los Angeles"
"Sole unspecified",3065,2381,1615,1543,1703,1490,1332,1349,1832,450,1416,1025,19200,2005,"Los Angeles"
"Stingray",0,0,0,129,139,728,180,254,0,0,0,0,1430,2005,"Los Angeles"
"Surfperch pile",0,0,28,0,0,0,0,0,0,0,0,0,28,2005,"Los Angeles"
"Surfperch rubberlip",0,0,0,0,0,41,54,184,0,0,0,0,279,2005,"Los Angeles"
"Surfperch unspecified",0,0,36,4,0,0,0,0,2,0,0,5,47,2005,"Los Angeles"
"Swordfish",318,0,0,0,663,3711,22325,26291,8089,5598,13137,16862,96994,2005,"Los Angeles"
"Thornyhead longspine",375,400,199,521,541,346,60,126,83,71,0,0,2722,2005,"Los Angeles"
"Thornyhead shortspine",14444,18534,19361,15292,17335,10941,7258,20254,8474,9666,140,5172,146871,2005,"Los Angeles"
"Thornyheads",941,755,1116,1434,1798,1490,1541,1790,1279,1364,906,785,15199,2005,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,617,1359,0,3261,154,0,5391,2005,"Los Angeles"
"Tuna bluefin",67,0,0,0,0,0,251,443713,0,0,902,0,444933,2005,"Los Angeles"
"Tuna skipjack",0,0,0,0,0,0,0,440077,363947,0,0,0,804024,2005,"Los Angeles"
"Tuna unspecified",0,0,0,0,0,0,0,0,0,365,0,0,365,2005,"Los Angeles"
"Tuna yellowfin",0,0,0,0,0,0,0,181525,26131,158,0,0,207814,2005,"Los Angeles"
"Turbot",18,689,0,0,0,0,0,0,0,0,0,0,707,2005,"Los Angeles"
"Whitefish ocean",31,41,105,0,160,16,41,14,15,18,26,76,544,2005,"Los Angeles"
"Whiting Pacific",0,0,62,39,1,4,77,246,16,188,249,211,1093,2005,"Los Angeles"
"Yellowtail",104,0,636,0,202,309,1853,1142,21,827,0,0,5094,2005,"Los Angeles"
"Zebraperch",0,0,0,0,0,0,0,8,0,0,0,0,8,2005,"Los Angeles"
"Crab Dungeness",1836,42,83,0,1,0,0,0,0,0,1,32,1995,2005,"Los Angeles"
"Crab box",0,0,0,377,122,190,62,30,0,0,0,0,781,2005,"Los Angeles"
"Crab claws",220,93,73,25,0,0,0,0,0,24,3,64,502,2005,"Los Angeles"
"Crab red rock",0,0,0,388,328,0,0,0,0,0,0,0,716,2005,"Los Angeles"
"Crab rock unspecified",6144,7543,7950,7487,7286,10372,9663,14049,9231,6817,5593,7314,99446,2005,"Los Angeles"
"Crab shore",0,0,0,0,0,0,0,0,25,0,0,0,25,2005,"Los Angeles"
"Crab spider",4956,6046,4481,1564,1554,932,874,881,2077,4394,1891,5047,34697,2005,"Los Angeles"
