"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish unspecified",0,0,0,114,0,0,0,0,0,0,0,0,114,2002,"Eureka"
"Rockfish vermilion",0,77,809,512,984,401,347,1010,689,1272,386,4,6491,2002,"Eureka"
"Rockfish widow",11,47,308,1028,2021,1317,1478,1360,43,0,85086,0,92699,2002,"Eureka"
"Rockfish yelloweye",0,0,0,0,0,4,1,1,0,0,0,0,6,2002,"Eureka"
"Rockfish yellowtail",182,48,1139,2545,912,5117,12457,1084,104,2948,82,175,26793,2002,"Eureka"
"Sablefish",37404,78705,114946,108279,63996,73446,62851,40492,127289,108799,87941,3993,908141,2002,"Eureka"
"Salmon chinook",0,0,0,107,349,1393,17610,24890,140076,416,0,0,184840,2002,"Eureka"
"Sanddab",24,3686,57857,39388,28605,90612,103322,91293,5947,43013,7205,10729,481681,2002,"Eureka"
"Sculpin staghorn",0,6,0,0,2,0,0,0,0,0,0,0,8,2002,"Eureka"
"Shark blue",0,0,0,0,0,0,0,0,44,0,0,0,44,2002,"Eureka"
"Shark leopard",0,0,0,0,859,2484,1577,1748,397,307,0,0,7372,2002,"Eureka"
"Shark sevengill",0,0,0,0,49,49,0,0,0,0,0,0,98,2002,"Eureka"
"Shark shortfin mako",0,0,0,0,0,0,0,0,46,0,0,0,46,2002,"Eureka"
"Shark sixgill",0,0,0,0,0,0,0,0,0,161,0,0,161,2002,"Eureka"
"Shark soupfin",0,0,0,0,0,0,0,0,0,23,0,123,146,2002,"Eureka"
"Shark spiny dogfish",0,0,0,0,5,0,0,0,0,0,0,0,5,2002,"Eureka"
"Shark thresher",0,0,27,0,0,0,0,0,33571,7443,0,0,41041,2002,"Eureka"
"Shark unspecified",0,0,0,2,0,0,0,0,0,0,0,0,2,2002,"Eureka"
"Silversides",332,0,0,0,0,0,0,0,0,0,0,0,332,2002,"Eureka"
"Skate unspecified",15482,15757,29311,7383,4307,295,0,121,0,19096,18893,10948,121593,2002,"Eureka"
"Smelt night",2021,20660,19480,32357,25892,13481,35620,24643,8183,0,0,0,182337,2002,"Eureka"
"Smelt surf",0,331,0,520,18350,22790,29838,35368,24083,458,0,0,131738,2002,"Eureka"
"Sole Dover",185280,236834,265017,347374,213678,172475,168079,101448,148676,280884,316710,47932,2484387,2002,"Eureka"
"Sole English",3499,23999,82507,85193,59829,74297,108139,92625,21860,41690,2761,1452,597851,2002,"Eureka"
"Sole butter",0,0,69,0,0,0,0,0,0,0,0,0,69,2002,"Eureka"
"Sole petrale",213813,55166,28589,21535,25540,41556,52130,55849,10952,32818,13732,12693,564373,2002,"Eureka"
"Sole rex",48085,46691,50424,53629,30645,32134,30731,30067,9175,25800,15874,4379,377634,2002,"Eureka"
"Sole rock",0,0,0,0,0,28,2,0,0,0,0,0,30,2002,"Eureka"
"Sole sand",0,1019,4347,158,90,4388,26653,4709,138,1025,374,363,43264,2002,"Eureka"
"Sole unspecified",0,0,0,0,2,0,0,0,0,0,0,0,2,2002,"Eureka"
"Surfperch redtail",283,603,2369,3058,20,0,2292,5964,5476,7065,301,49,27480,2002,"Eureka"
"Surfperch unspecified",0,0,829,426,0,0,0,0,0,0,0,0,1255,2002,"Eureka"
"Thornyhead longspine",34234,78641,136822,68689,82298,47520,12943,7986,54775,122035,125437,5343,776723,2002,"Eureka"
"Thornyhead shortspine",11877,26467,31312,28316,19293,12410,7048,4236,14938,29617,32417,2745,220676,2002,"Eureka"
"Thornyheads",4703,13735,12949,531,744,110,2041,677,3747,1008,16853,0,57098,2002,"Eureka"
"Tuna albacore",0,0,0,0,0,0,1300,148342,1511293,343221,493317,48035,2545507,2002,"Eureka"
"Tuna bluefin",0,0,0,0,0,0,0,0,127,27,0,0,154,2002,"Eureka"
"Turbot",0,232,1159,52,86,720,497,1343,0,250,0,0,4339,2002,"Eureka"
"Whiting Pacific",0,0,0,1671228,1751166,2082480,603806,0,4386,0,0,0,6113066,2002,"Eureka"
"Crab Dungeness",340357,64260,35903,36030,22605,11372,24034,0,0,0,2071,2285790,2822421,2002,"Eureka"
"Crab rock unspecified",0,0,0,1260,1476,1543,2190,1191,1611,330,0,2684,12285,2002,"Eureka"
"Crab spider",0,0,17,0,0,0,0,0,0,0,0,0,17,2002,"Eureka"
"Prawn spot",0,0,0,0,0,0,441,0,0,0,0,0,441,2002,"Eureka"
"Shrimp Pacific Ocean",0,0,0,30736,372452,696089,787445,856679,470548,82154,0,0,3296103,2002,"Eureka"
"Shrimp coonstriped",34,26,224,1652,20357,11230,13989,8096,10742,9718,4648,0,80717,2002,"Eureka"
"Urchin red",0,0,1378,0,0,0,0,4585,0,2182,2454,1620,12219,2002,"Eureka"
"Octopus unspecified",16,108,663,706,415,437,555,207,326,229,0,0,3662,2002,"Eureka"
"Snail sea",0,0,729,859,987,984,1706,1187,1153,191,0,0,7795,2002,"Eureka"
"Waters Area Total",971373,709614,919372,2622722,2829582,3484752,2187654,1620810,2670179,1229211,1253715,2444703,22943685,2002,"Eureka"
"Salmon chinook",0,0,0,0,0,0,0,0,4626,3653,1028,0,9307,2002,"Eureka"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,46,0,0,46,2002,"Eureka"
"Shark thresher",0,0,0,0,0,0,0,0,42813,11039,0,0,53852,2002,"Eureka"
"Swordfish",0,0,0,0,0,0,0,0,0,172,0,0,172,2002,"Eureka"
"Tuna albacore",0,0,0,0,0,0,0,34149,16914,11222,0,0,62285,2002,"Eureka"
"Tuna bluefin",0,0,0,0,0,0,0,0,382,290,0,0,672,2002,"Eureka"
"Waters Area Total",0,0,0,0,0,0,0,34149,64735,26422,1028,0,126334,2002,"Eureka"
"Grand Total",971373,709614,919372,2622722,2829582,3484752,2187654,1654959,2734913,1255633,1254743,2444703,23070019,2002,"Eureka"
"Cabezon",21,687,6,0,1598,738,1119,0,0,0,0,0,4168,2003,"Eureka"
"Cod Pacific",0,0,0,166,0,0,162,309,575,54,2,0,1268,2003,"Eureka"
"Fish unspecified",0,0,65,10,42,3,0,0,0,2,0,0,122,2003,"Eureka"
"Flounder arrowtooth",1284,13594,6175,3504,5461,6784,9608,7485,13807,5957,10005,0,83664,2003,"Eureka"
"Flounder starry",0,10,243,295,83,72,173,189,3032,348,147,0,4592,2003,"Eureka"
"Greenling kelp",41,214,0,0,2092,591,0,0,0,0,0,0,2937,2003,"Eureka"
"Grenadier",518,4284,7868,7153,11399,7629,5733,9886,8543,9390,1370,0,73773,2003,"Eureka"
"Halibut California",0,0,26,0,0,27,78,362,387,0,0,0,880,2003,"Eureka"
"Herring Pacific  roe",2958,676,0,0,0,0,0,0,0,0,0,0,3634,2003,"Eureka"
"Lingcod",607,406,1266,1948,4167,3467,6335,5855,6419,4400,408,0,35277,2003,"Eureka"
"Opaleye",0,0,0,0,0,0,0,0,0,0,26,0,26,2003,"Eureka"
"Ray bat",0,0,0,0,0,0,0,0,0,95,90,0,185,2003,"Eureka"
"Rockfish China",4,205,32,94,308,93,120,163,169,92,5,0,1284,2003,"Eureka"
"Rockfish blackandyellow",0,3,0,61,485,11,479,428,111,186,0,0,1763,2003,"Eureka"
"Rockfish black",777,4649,3655,5553,17714,14139,19727,20383,18127,11454,5613,0,121791,2003,"Eureka"
"Rockfish blackgill",0,0,0,0,63,0,0,1855,0,488,0,0,2406,2003,"Eureka"
"Rockfish blue",123,729,382,795,1397,602,424,1281,1548,920,768,0,8969,2003,"Eureka"
"Rockfish bocaccio",0,0,0,0,0,37,0,0,0,96,0,0,133,2003,"Eureka"
"Rockfish brown",0,15,3,4,53,16,395,485,35,17,8,0,1031,2003,"Eureka"
"Rockfish canary",0,23,283,217,8,0,147,1,11,23,0,0,713,2003,"Eureka"
"Rockfish chilipepper",0,54,68,349,18483,2200,275,247,0,969,0,0,22645,2003,"Eureka"
"Rockfish copper",0,353,182,256,507,113,184,327,586,412,109,0,3028,2003,"Eureka"
"Rockfish darkblotched",27,89,0,4,339,1193,1658,801,2231,477,414,53,7286,2003,"Eureka"
"Rockfish gopher",0,5,15,2,25,1,1,4,0,0,14,0,66,2003,"Eureka"
"Rockfish grass",0,16,0,0,13,27,95,0,0,0,0,0,151,2003,"Eureka"
"Rockfish greenstriped",0,0,0,0,0,0,0,0,0,135,0,0,135,2003,"Eureka"
"Rockfish group gopher",0,0,0,0,0,0,13,0,0,0,0,0,13,2003,"Eureka"
"Rockfish group nearshore",0,0,80,0,0,0,0,0,0,0,0,0,80,2003,"Eureka"
"Rockfish group rosefish",0,0,0,0,0,0,0,0,0,195,0,0,195,2003,"Eureka"
"Rockfish group shelf",25,25,8,159,472,0,17,5,12,2,0,0,725,2003,"Eureka"
"Rockfish group slope",720,1520,1682,447,231,1077,6643,5504,15451,5887,4318,193,43673,2003,"Eureka"
"Rockfish quillback",0,294,80,162,487,274,321,623,896,655,186,0,3977,2003,"Eureka"
"Rockfish redbanded",0,0,0,0,2,0,0,0,0,101,0,0,103,2003,"Eureka"
"Rockfish rosy",0,0,0,0,0,0,0,0,0,536,0,0,536,2003,"Eureka"
"Rockfish unspecified",0,0,0,0,63,109,0,0,0,0,0,0,172,2003,"Eureka"
"Rockfish vermilion",4,284,212,187,426,146,172,416,503,369,84,0,2803,2003,"Eureka"
"Rockfish widow",0,0,0,243,692,9,165,49,0,49,0,0,1207,2003,"Eureka"
"Rockfish yelloweye",0,0,0,0,0,0,0,0,0,7,0,0,7,2003,"Eureka"
"Rockfish yellowtail",590,587,0,75,32,0,276,441,125,116,65,0,2306,2003,"Eureka"
"Sablefish",15491,59782,74681,66054,106072,119648,125808,125104,246793,183531,62664,8361,1193989,2003,"Eureka"
"Salmon Chinook",0,0,105,8001,7613,1207,45186,37522,75557,305,82,0,175576,2003,"Eureka"
"Sanddab",0,5937,85928,77316,4345,23193,39266,24733,26898,3328,634,0,291578,2003,"Eureka"
"Sardine Pacific",0,0,0,0,0,0,0,0,2133,27583,0,0,29716,2003,"Eureka"
"Shark leopard",0,0,0,0,0,1137,463,13,0,291,15,0,1919,2003,"Eureka"
"Shark shortfin mako",0,0,0,0,0,0,0,0,109,0,0,0,109,2003,"Eureka"
"Shark soupfin",0,0,0,18,0,0,0,0,28,0,25,0,71,2003,"Eureka"
"Shark thresher",0,0,0,0,0,0,0,0,16620,18836,0,0,35456,2003,"Eureka"
"Skate unspecified",7419,12781,22052,31161,9797,2616,33974,27920,42663,9661,15051,0,215095,2003,"Eureka"
"Smelt night",6690,17014,36993,58799,56484,30281,10710,4104,0,0,0,0,221075,2003,"Eureka"
"Smelt surf",0,0,0,769,10863,64950,46233,28699,18131,0,0,0,169645,2003,"Eureka"
"Sole Dover",83876,227088,237651,201489,224163,280703,299301,355109,436588,275311,244795,28495,2894569,2003,"Eureka"
"Sole English",4185,3210,18807,38753,3101,2852,27353,16746,23501,7174,3386,803,149871,2003,"Eureka"
"Sole petrale",78494,95567,22595,33617,282,8399,17140,6986,17619,11824,42332,18522,353377,2003,"Eureka"
"Sole rex",10754,46707,24928,20182,21774,21854,30338,35030,36134,26030,18610,3592,295933,2003,"Eureka"
"Sole sand",0,0,676,653,0,670,636,1841,17003,591,75,0,22145,2003,"Eureka"
"Surfperch barred",0,0,89,314,0,0,0,0,0,0,0,0,403,2003,"Eureka"
"Surfperch pile",0,0,0,0,0,0,0,0,0,0,10,0,10,2003,"Eureka"
"Surfperch redtail",0,1579,1282,7601,43,0,5539,8734,3631,328,0,0,28737,2003,"Eureka"
"Surfperch unspecified",0,0,0,0,0,0,0,0,0,0,26,0,26,2003,"Eureka"
"Thornyhead longspine",28896,30048,57334,65634,109135,86423,91391,89657,96312,63090,15010,3139,736069,2003,"Eureka"
"Thornyhead shortspine",8249,15076,17982,14482,29717,19636,19204,23811,29216,20246,12637,196,210452,2003,"Eureka"
"Thornyheads",0,1229,0,10562,0,936,16,49,40,3,0,735,13570,2003,"Eureka"
"Tomcod Pacific",0,0,0,0,22,0,0,0,0,0,0,0,22,2003,"Eureka"
"Tuna albacore",609,0,0,0,0,0,22437,139458,526824,226479,0,0,915807,2003,"Eureka"
"Turbot",0,318,954,361,0,0,0,91,120,0,0,0,1844,2003,"Eureka"
"Whiting Pacific",0,0,0,1195817,1917348,644264,79113,0,0,0,0,0,3836542,2003,"Eureka"
"Crab Dungeness",5111818,1131396,196099,166634,138116,25536,8698,0,0,0,59364,9834484,16672145,2003,"Eureka"
"Crab rock unspecified",0,689,335,0,0,33,0,0,0,0,0,1742,2799,2003,"Eureka"
"Crab tanner",861,0,0,64784,82702,64626,0,0,0,0,0,0,212973,2003,"Eureka"
"Shrimp coonstriped",0,0,0,0,19268,14639,7784,6136,6320,7327,0,0,61473,2003,"Eureka"
"Shrimp ocean pink",0,0,0,0,0,0,247673,615858,255337,114891,0,0,1233759,2003,"Eureka"
"Octopus unspecified",0,50,247,623,98,24,233,0,235,33,17,0,1560,2003,"Eureka"
"Waters Area Total",5365042,1677193,821068,2085307,2807582,1452983,1212815,1604699,1950378,1040293,498365,9900315,30416039,2003,"Eureka"
"Lingcod",0,0,0,0,0,0,0,0,0,67,0,0,67,2003,"Eureka"
"Salmon Chinook",0,0,0,12092,0,1199,0,0,0,1388,0,0,14679,2003,"Eureka"
"Tuna albacore",0,0,0,0,0,0,8919,124573,30170,0,0,0,163662,2003,"Eureka"
"Crab Dungeness",500,0,0,0,0,0,0,0,0,0,0,0,500,2003,"Eureka"
"Waters Area Total",500,0,0,12092,0,1199,8919,124573,30170,1455,0,0,178908,2003,"Eureka"
"Grand Total",5365542,1677193,821068,2097399,2807582,1454182,1221734,1729272,1980548,1041748,498365,9900315,30594947,2003,"Eureka"
"Barracuda California",0,0,0,0,0,0,0,0,2084,0,0,0,2084,2004,"Eureka"
"Cabezon",39,237,15,0,711,1675,1000,1543,258,0,0,0,5478,2004,"Eureka"
"Cod Pacific",0,0,0,0,0,0,0,49,54,0,0,0,103,2004,"Eureka"
"Croaker white",0,0,0,0,0,0,0,0,271,0,0,0,271,2004,"Eureka"
"Fish unspecified",0,0,0,0,0,0,0,46,0,0,0,0,46,2004,"Eureka"
"Flounder arrowtooth",343,19343,16663,5653,7867,9370,8953,3072,9319,3052,9523,67,93225,2004,"Eureka"
"Flounder starry",0,0,0,0,36,1072,876,7915,812,0,0,0,10711,2004,"Eureka"
"Greenling kelp",5,41,14,1,125,77,157,92,0,0,0,0,512,2004,"Eureka"
"Grenadier",0,2647,0,16,0,3935,8616,13347,19590,3587,1990,0,53728,2004,"Eureka"
"Halibut California",0,0,0,0,0,25,115,50,75,0,0,0,265,2004,"Eureka"
"Herring Pacific  roe",1169,0,0,0,0,0,0,0,0,0,0,0,1169,2004,"Eureka"
"Lingcod",12,0,0,274,4246,6466,4840,7077,7450,1983,324,96,32768,2004,"Eureka"
"Lizardfish California",0,0,0,0,0,0,0,23,0,0,0,0,23,2004,"Eureka"
"Mackerel Pacific",0,0,0,6,2,10,0,20,0,0,0,0,38,2004,"Eureka"
"Mackerel jack",0,0,0,0,0,0,4,0,0,0,0,0,4,2004,"Eureka"
"Rockfish China",7,9,23,33,50,315,101,86,89,60,10,0,782,2004,"Eureka"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,10,0,0,0,0,0,10,2004,"Eureka"
"Rockfish blackandyellow",0,0,0,0,1,3,0,0,1,0,0,0,5,2004,"Eureka"
"Rockfish black",265,1602,6625,19089,20852,12990,16862,22315,14237,11921,7522,1555,135834,2004,"Eureka"
"Rockfish blackgill",0,0,0,25,0,0,14,0,0,25,0,0,64,2004,"Eureka"
"Rockfish blue",1352,797,332,336,1647,508,477,1404,1417,746,1267,877,11160,2004,"Eureka"
"Rockfish bocaccio",0,0,0,13,0,0,7,0,0,0,197,0,217,2004,"Eureka"
"Rockfish brown",0,0,20,0,42,68,38,245,37,28,0,10,488,2004,"Eureka"
"Rockfish canary",0,0,7,7,76,345,482,311,321,0,10,0,1559,2004,"Eureka"
"Rockfish chilipepper",20,91,0,26106,19313,340,1353,1035,920,0,0,0,49178,2004,"Eureka"
"Rockfish copper",30,190,2,14,137,634,278,595,512,213,75,60,2740,2004,"Eureka"
"Rockfish darkblotched",0,435,327,3861,2535,2076,6211,18053,13132,290,0,0,46920,2004,"Eureka"
"Rockfish gopher",0,0,0,0,0,3,2,0,0,0,0,0,5,2004,"Eureka"
"Rockfish grass",0,0,0,0,129,80,62,182,17,5,0,0,475,2004,"Eureka"
"Rockfish greenstriped",0,0,0,0,0,0,11,0,0,0,0,0,11,2004,"Eureka"
"Rockfish group deep nearshore",15,0,0,0,0,0,0,0,0,0,0,0,15,2004,"Eureka"
"Rockfish group nearshore",31,0,0,0,0,0,0,0,0,0,0,0,31,2004,"Eureka"
"Rockfish group red",0,0,0,0,0,0,0,1617,0,0,0,0,1617,2004,"Eureka"
"Rockfish group rosefish",0,0,0,0,0,0,0,82,450,0,0,862,1394,2004,"Eureka"
"Rockfish group shelf",0,0,0,0,3,151,10,943,23,16,0,0,1146,2004,"Eureka"
"Rockfish group slope",1145,3783,4119,1158,1611,5987,7306,19956,12562,2127,1539,1205,62498,2004,"Eureka"
"Rockfish group small",0,0,0,0,0,19,20,4649,24,0,0,0,4712,2004,"Eureka"
"Rockfish quillback",0,3,34,28,296,562,181,845,699,237,13,2,2900,2004,"Eureka"
"Rockfish shortbelly",0,0,0,0,4,0,0,0,0,0,0,0,4,2004,"Eureka"
"Rockfish splitnose",0,0,0,43,1187,0,1010,0,0,0,0,0,2240,2004,"Eureka"
"Rockfish unspecified",0,0,0,0,1660,0,0,0,0,0,0,0,1660,2004,"Eureka"
"Rockfish vermilion",4,20,78,110,174,342,96,382,437,224,92,25,1984,2004,"Eureka"
"Rockfish widow",99,0,0,14700,1712,102,3,2,33,0,0,0,16651,2004,"Eureka"
"Rockfish yellowtail",205,229,0,11,5857,2184,367,8806,205,40,245,30,18179,2004,"Eureka"
"Sablefish",7445,25930,34753,12608,62913,110066,97574,57648,205589,112907,95012,4412,826857,2004,"Eureka"
"Salmon Chinook",0,0,0,7536,167,99,91892,47045,81785,1254,0,0,229778,2004,"Eureka"
"Salmon",0,0,0,0,0,0,0,698,0,0,0,0,698,2004,"Eureka"
"Sanddab Pacific",0,0,0,0,0,2926,0,0,18,0,0,0,2944,2004,"Eureka"
"Sanddab",0,0,396,0,84635,21629,58787,72285,28800,0,0,0,266532,2004,"Eureka"
"Sardine Pacific",0,0,0,0,0,0,0,0,0,51950,0,0,51950,2004,"Eureka"
"Sculpin staghorn",0,0,0,1,0,0,0,0,0,0,0,0,1,2004,"Eureka"
"Shark leopard",0,0,0,0,158,911,204,0,0,0,0,0,1273,2004,"Eureka"
"Shark shortfin mako",0,0,0,0,0,0,0,53,167,0,0,0,220,2004,"Eureka"
"Shark soupfin",0,0,0,0,53,0,0,0,48,0,0,0,101,2004,"Eureka"
"Shark spiny dogfish",0,0,0,20,23,0,0,0,0,0,0,0,43,2004,"Eureka"
"Shark thresher",0,0,0,0,0,0,0,0,5314,0,0,0,5314,2004,"Eureka"
"Skate unspecified",57,11736,13102,3833,39288,35268,14311,61961,16064,2669,5596,474,204359,2004,"Eureka"
"Smelt night",2324,2077,26593,54924,40393,66144,31174,1538,0,0,0,0,225167,2004,"Eureka"
"Smelt surf",0,0,0,3714,22347,26202,26974,27226,4839,1078,0,0,112380,2004,"Eureka"
"Sole Dover",29266,163564,170314,55282,108510,197067,218507,112588,296721,143834,319465,11902,1827020,2004,"Eureka"
"Sole English",16902,59135,13766,0,63037,91330,42757,105144,60478,0,0,637,453186,2004,"Eureka"
"Sole petrale",91665,77341,17971,435,36905,32088,9994,88482,55787,34,29822,53282,493806,2004,"Eureka"
"Sole rex",16073,30162,19513,5285,20243,16623,22507,20751,20694,9510,24730,426,206517,2004,"Eureka"
"Sole sand",0,0,0,0,0,549,35,1904,0,0,0,0,2488,2004,"Eureka"
"Surfperch barred",0,0,0,0,0,0,0,41,93,0,0,0,134,2004,"Eureka"
"Surfperch redtail",83,443,2568,4298,0,0,0,11183,2628,1459,384,149,23194,2004,"Eureka"
"Surfperch unspecified",0,0,160,140,108,0,0,0,0,0,0,0,408,2004,"Eureka"
"Swordfish",0,0,0,0,0,0,0,0,758,0,0,0,758,2004,"Eureka"
"Thornyhead longspine",0,6644,5306,4382,10159,52305,47966,13014,37850,37837,32220,0,247683,2004,"Eureka"
"Thornyhead shortspine",1506,3753,3398,2923,8056,26742,11348,6968,20104,14737,28011,166,127712,2004,"Eureka"
"Thornyheads",0,0,1118,0,4903,0,9639,57,128,314,8029,0,24188,2004,"Eureka"
"Tomcod Pacific",0,0,0,0,0,26,0,0,0,0,0,0,26,2004,"Eureka"
"Tuna albacore",0,0,0,0,0,6391,23540,232565,964327,350336,2520,0,1579679,2004,"Eureka"
"Whiting Pacific",5387,0,0,5445011,5003197,0,0,0,0,0,0,0,10453595,2004,"Eureka"
"Crab Dungeness",3389486,954025,627556,303233,194867,42100,20277,0,0,0,2077,12293138,17826757,2004,"Eureka"
"Crab rock unspecified",401,0,1492,23,125,0,0,0,0,0,0,1124,3165,2004,"Eureka"
"Crab tanner",0,62038,79113,82702,101981,134849,281,0,0,0,0,0,460964,2004,"Eureka"
"Shrimp coonstriped",0,0,0,0,13391,8111,2614,850,11957,9065,0,0,45989,2004,"Eureka"
"Shrimp ocean pink",0,0,0,0,802914,251642,340847,141839,68632,0,0,0,1605874,2004,"Eureka"
"Shrimp unspecified",0,0,0,0,51,0,0,0,0,0,0,0,51,2004,"Eureka"
"Sea urchin red",803,0,1121,666,1296,0,0,0,1394,0,0,0,5280,2004,"Eureka"
"Mollusk unspecified",0,0,0,20,44,0,0,0,0,0,0,0,64,2004,"Eureka"
"Octopus unspecified",64,0,0,0,0,0,0,0,0,0,0,0,64,2004,"Eureka"
"Squid market",0,0,0,95,0,0,0,0,0,0,0,0,95,2004,"Eureka"
"Waters Area Total",3566203,1426275,1046498,6058614,6690037,1172406,1130690,1118582,1969204,761536,570673,12370499,37881216,2004,"Eureka"
"Salmon Chinook",0,0,0,770,0,0,4393,219791,0,0,0,0,224954,2004,"Eureka"
"Salmon Roe Chinook and Coho",0,0,0,0,0,0,0,68,0,0,0,0,68,2004,"Eureka"
"Tuna albacore",0,0,0,0,0,0,0,0,5519,43934,0,0,49453,2004,"Eureka"
"Waters Area Total",0,0,0,770,0,0,4393,219859,5519,43934,0,0,274475,2004,"Eureka"
"Grand Total",3566203,1426275,1046498,6059384,6690037,1172406,1135083,1338441,1974723,805470,570673,12370499,38155691,2004,"Eureka"
"Cabezon",24,220,13,9,1172,1133,974,652,3171,0,0,0,7367,2005,"Eureka"
"Flounder arrowtooth",3340,18862,20722,13102,7031,3816,5397,11199,2232,1146,769,1060,88676,2005,"Eureka"
"Flounder starry",0,17,106,0,0,202,179,2146,1700,0,0,0,4350,2005,"Eureka"
"Flounder unspecified",0,0,0,0,0,0,0,837,0,0,0,0,837,2005,"Eureka"
"Greenling kelp",4,118,0,0,166,98,198,22,0,0,0,0,605,2005,"Eureka"
"Grenadier",0,2556,2133,0,2113,5498,4255,32973,17578,4522,4845,0,76473,2005,"Eureka"
"Halibut California",0,0,0,0,0,0,114,184,82,0,0,0,379,2005,"Eureka"
"Herring Pacific  roe",1202,0,0,0,0,0,0,0,0,0,0,0,1202,2005,"Eureka"
"Lingcod",1049,862,351,265,4613,5961,6041,9476,13672,4477,51,0,46819,2005,"Eureka"
"Mackerel Pacific",0,0,0,0,0,0,0,0,4,0,0,0,4,2005,"Eureka"
"Rockfish China",0,41,18,0,105,240,174,169,606,96,109,26,1583,2005,"Eureka"
"Rockfish Pacific ocean perch",0,6,0,0,0,0,2,25,0,0,0,0,33,2005,"Eureka"
"Rockfish blackandyellow",0,4,0,303,0,3,100,105,6,0,557,0,1077,2005,"Eureka"
"Rockfish black",895,3312,4955,6117,14455,17669,21884,25539,30437,13860,7872,10093,157088,2005,"Eureka"
"Rockfish blackgill",0,0,0,0,0,0,0,468,2,0,0,0,470,2005,"Eureka"
"Rockfish blue",706,2442,1937,2131,1057,2389,1901,3745,1263,1076,1757,4374,24775,2005,"Eureka"
"Rockfish bocaccio",0,0,0,15,60,0,7,3,18,0,0,0,103,2005,"Eureka"
"Rockfish brown",4,6,3,0,20,155,644,557,264,75,170,14,1911,2005,"Eureka"
"Rockfish canary",0,0,0,16,0,80,262,136,138,0,0,0,632,2005,"Eureka"
"Rockfish chilipepper",0,3,0,24343,26931,3795,159,552,3254,0,0,0,59037,2005,"Eureka"
"Rockfish copper",4,131,0,0,153,938,694,836,1077,210,345,133,4521,2005,"Eureka"
"Rockfish darkblotched",302,4014,611,1816,3274,820,353,2333,1446,308,128,188,15593,2005,"Eureka"
"Rockfish gopher",0,0,0,0,0,4,44,21,46,2,0,3,120,2005,"Eureka"
"Rockfish grass",0,11,0,0,56,271,97,301,49,0,0,0,785,2005,"Eureka"
"Rockfish greenspotted",0,0,0,0,0,0,3,0,0,0,0,0,3,2005,"Eureka"
"Rockfish greenstriped",0,0,0,0,0,29,3,33,69,0,0,0,134,2005,"Eureka"
"Rockfish group bolina",0,0,0,0,6,0,8,0,0,0,0,0,14,2005,"Eureka"
"Rockfish group deep nearshore",0,0,6,0,0,0,0,0,0,0,0,0,6,2005,"Eureka"
"Rockfish group red",0,735,0,0,0,0,0,0,0,0,0,0,735,2005,"Eureka"
"Rockfish group rosefish",0,1142,0,0,0,0,0,70,244,12,0,0,1468,2005,"Eureka"
"Rockfish group shelf",0,0,0,12,0,28,21,134,14,8,41,0,258,2005,"Eureka"
"Rockfish group slope",3610,2890,885,912,189,895,450,4884,2284,1561,706,386,19652,2005,"Eureka"
"Rockfish group small",182,887,399,4,0,19,0,0,0,0,0,0,1491,2005,"Eureka"
"Rockfish quillback",10,202,9,4,703,1500,1798,1551,2202,812,699,203,9694,2005,"Eureka"
"Rockfish redbanded",0,0,0,0,0,312,2037,614,13,6,0,44,3026,2005,"Eureka"
"Rockfish rosethorn",0,0,0,0,0,0,0,2,0,0,0,0,2,2005,"Eureka"
"Rockfish rosy",0,0,0,0,0,2,0,0,0,0,0,0,2,2005,"Eureka"
"Rockfish splitnose",191,2,0,307,99,0,125,15,0,0,0,3,742,2005,"Eureka"
"Rockfish unspecified",139,1096,220,56,10,4,2,410,0,0,0,0,1937,2005,"Eureka"
"Rockfish vermilion",34,142,58,37,234,722,688,844,1186,309,140,160,4554,2005,"Eureka"
"Rockfish widow",0,27,87,881,9780,691,0,1,41,0,0,0,11508,2005,"Eureka"
"Rockfish yellowtail",0,0,15,39,2,150,352,2,488,199,0,0,1247,2005,"Eureka"
"Sablefish",24962,40777,48075,42976,36712,107453,94424,167190,203003,211128,131660,54365,1162725,2005,"Eureka"
"Salmon Chinook",0,0,0,165,2895,545,9544,1946,94028,0,0,0,109122,2005,"Eureka"
"Sanddab Pacific",0,0,0,0,0,2944,0,0,0,0,0,0,2944,2005,"Eureka"
"Sanddab",0,0,0,0,16477,10146,53942,130485,40081,0,0,0,251131,2005,"Eureka"
"Sculpin staghorn",0,0,0,0,0,66,28,0,0,0,2,0,96,2005,"Eureka"
"Skate unspecified",0,7210,8886,0,0,17645,22340,30391,62194,2474,2237,1324,154701,2005,"Eureka"
"Smelt night",96,2504,1847,26874,57269,46233,26846,6088,0,857,0,0,168614,2005,"Eureka"
"Smelt surf",0,0,0,322,2959,6966,14250,19257,5109,566,0,0,49429,2005,"Eureka"
"Sole Dover",154615,230739,350724,266817,109352,194595,207276,192991,209230,162662,202607,14730,2296338,2005,"Eureka"
"Sole English",50812,62027,9864,4033,24320,68335,42448,53913,68122,0,0,0,383874,2005,"Eureka"
"Sole petrale",246916,142044,68355,3242,33670,53324,86938,81107,158236,0,2315,3,876150,2005,"Eureka"
