"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish starry",5,6,0,3,0,0,0,0,0,0,0,0,13,2002,"Morro Bay"
"Rockfish treefish",400,267,0,0,332,187,616,336,0,0,0,0,2138,2002,"Morro Bay"
"Rockfish unspecified",0,0,0,0,0,35,0,0,0,0,42,0,77,2002,"Morro Bay"
"Rockfish vermilion",573,1081,0,0,454,473,83,0,0,0,0,0,2663,2002,"Morro Bay"
"Rockfish widow",0,28,0,2,11,0,0,0,0,0,0,0,41,2002,"Morro Bay"
"Rockfish yellowtail",15,7,0,0,8,12,2,0,0,0,0,0,44,2002,"Morro Bay"
"Sablefish",2947,14799,7393,6116,4839,16539,21319,3811,19136,12107,12300,2895,124201,2002,"Morro Bay"
"Salmon chinook",0,0,0,0,29950,73835,17068,9498,607,41,0,0,130998,2002,"Morro Bay"
"Sardine Pacific",0,0,0,0,0,0,224700,0,0,0,0,0,224700,2002,"Morro Bay"
"Seabass white",17238,1529,0,97,0,359,491,0,0,33,349,0,20096,2002,"Morro Bay"
"Shark Pacific angel",274,134,79,108,0,13,0,12,0,56,234,0,909,2002,"Morro Bay"
"Shark leopard",14,46,0,0,0,38,0,0,0,0,0,0,98,2002,"Morro Bay"
"Shark shortfin mako",12,0,0,0,0,55,89,0,430,389,859,179,2013,2002,"Morro Bay"
"Shark soupfin",95,1047,95,157,0,149,23,0,0,30,54,0,1650,2002,"Morro Bay"
"Shark spiny dogfish",0,0,0,0,0,0,13,0,0,0,0,26,39,2002,"Morro Bay"
"Shark thresher",193,720,0,333,0,2487,3656,953,115,107,1190,466,10219,2002,"Morro Bay"
"Shark unspecified",0,0,0,0,0,0,114,0,0,0,0,34,148,2002,"Morro Bay"
"Sheephead California",225,238,0,0,50,47,66,38,0,0,0,0,665,2002,"Morro Bay"
"Skate unspecified",413,45,0,253,0,9,25,40,3391,1379,1779,1101,8435,2002,"Morro Bay"
"Smelt surf",1,0,0,0,0,0,0,0,0,0,0,0,1,2002,"Morro Bay"
"Sole Dover",24607,65386,46362,11178,37877,56996,93279,40166,116984,51617,56011,27760,628223,2002,"Morro Bay"
"Sole English",15,0,15,109,4,0,52,0,113,461,2254,712,3735,2002,"Morro Bay"
"Sole fantail",2,0,2,105,4,0,0,2,4,0,27,0,145,2002,"Morro Bay"
"Sole petrale",4178,6765,597,719,1010,1049,12,24,1851,2223,24301,24493,67223,2002,"Morro Bay"
"Sole rex",0,4182,0,0,339,27,2606,505,2540,477,4335,2018,17029,2002,"Morro Bay"
"Sole rock",14,8,0,0,0,0,4,7,0,0,0,0,33,2002,"Morro Bay"
"Sole sand",36,134,77,35,2,18,51,91,162,89,125,124,942,2002,"Morro Bay"
"Sole unspecified",1,140,57,0,5,99,0,0,29,0,0,11,341,2002,"Morro Bay"
"Surfperch barred",463,1879,894,448,0,0,415,1116,236,652,525,666,7294,2002,"Morro Bay"
"Surfperch calico",0,0,419,371,0,0,110,267,0,0,0,0,1167,2002,"Morro Bay"
"Surfperch pile",0,0,0,202,0,0,0,0,0,0,0,0,202,2002,"Morro Bay"
"Surfperch rainbow",0,0,4,27,0,0,0,0,0,0,0,0,31,2002,"Morro Bay"
"Surfperch redtail",0,0,70,0,0,0,0,0,14,0,0,0,84,2002,"Morro Bay"
"Surfperch rubberlip",0,8,3,29,0,0,0,0,0,0,0,0,40,2002,"Morro Bay"
"Surfperch shiner",0,67,0,0,0,0,0,0,0,0,0,0,67,2002,"Morro Bay"
"Surfperch unspecified",770,455,59,149,0,0,408,462,24,150,153,94,2724,2002,"Morro Bay"
"Surfperch walleye",0,0,0,0,0,0,2,0,0,0,0,0,2,2002,"Morro Bay"
"Swordfish",100,0,0,0,0,0,0,0,3386,9737,33037,9900,56160,2002,"Morro Bay"
"Thornyhead longspine",16417,30195,10183,9768,8982,39125,62079,3504,40919,31587,26292,16261,295312,2002,"Morro Bay"
"Thornyhead shortspine",5763,8935,5179,3207,2657,11699,15598,4003,14385,10118,11229,2975,95748,2002,"Morro Bay"
"Thornyheads",0,0,11048,0,0,0,0,4,0,0,0,40,11092,2002,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,6989,114712,190865,190482,33442,78,536568,2002,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,55,149,287,803,1619,58,2971,2002,"Morro Bay"
"Turbot",0,0,0,3,0,0,0,0,0,0,0,0,3,2002,"Morro Bay"
"Whitefish ocean",4,6,0,0,0,0,6,0,0,0,0,0,15,2002,"Morro Bay"
"Yellowtail",0,23,0,0,0,55,0,0,63,27,34,0,202,2002,"Morro Bay"
"Crab Dungeness",257,8941,4986,8510,5140,1143,0,0,0,0,1501,1416,31894,2002,"Morro Bay"
"Crab box",0,0,0,0,0,0,0,0,0,7,0,0,7,2002,"Morro Bay"
"Crab king",0,21,0,0,0,0,0,0,0,0,0,0,21,2002,"Morro Bay"
"Crab rock unspecified",6253,7433,7976,16185,25284,10716,13599,14237,7708,4393,4133,1262,119177,2002,"Morro Bay"
"Crab spider",0,10,19,13,13,0,0,0,0,7,17,50,128,2002,"Morro Bay"
"Lobster California spiny",0,0,0,0,0,0,0,0,0,59,0,38,97,2002,"Morro Bay"
"Prawn ridgeback",0,35,0,36,0,0,0,0,0,1155,601,0,1827,2002,"Morro Bay"
"Prawn spot",137,13523,14220,10952,7497,4583,10546,13217,10116,5484,3438,4510,98222,2002,"Morro Bay"
"Shrimp Pacific Ocean",0,0,0,330637,132241,96266,65438,0,118819,598,0,0,743999,2002,"Morro Bay"
"Sea cucumber unspecified",0,0,0,0,0,1000,0,0,0,49,0,0,1049,2002,"Morro Bay"
"Urchin red",0,0,0,520,3911,620,3875,1680,0,0,3365,2951,16922,2002,"Morro Bay"
"Waters Area Total",123188,281793,127961,486392,328593,415434,1432144,296337,584455,358087,240700,156468,4831554,2002,"Morro Bay"
"Octopus unspecified",0,154,64,90,0,0,22,0,0,0,0,61,391,2002,"Morro Bay"
"Snail sea",0,0,0,0,88,51,0,0,0,43,93,0,275,2002,"Morro Bay"
"Squid market",0,0,0,0,0,0,785105,0,0,60,12,0,785177,2002,"Morro Bay"
"Whelk Kellets",0,0,0,0,32,211,123,11,22,243,52,0,693,2002,"Morro Bay"
"Grand Total",123188,281793,127961,486392,328593,415434,1432144,296337,584455,358087,240700,156468,4831554,2002,"Morro Bay"
"Anchovy northern",0,0,0,0,0,7010,0,0,0,0,0,0,7010,2003,"Morro Bay"
"Barracuda California",0,0,0,0,0,0,0,5,39,194,0,0,238,2003,"Morro Bay"
"Bonito Pacific",0,109,0,0,0,0,0,0,0,0,0,0,109,2003,"Morro Bay"
"Cabezon",2949,4399,0,0,15622,16878,10429,0,0,0,0,0,50277,2003,"Morro Bay"
"Eel monkeyface prickleback",4,8,0,0,0,7,0,0,0,0,0,0,19,2003,"Morro Bay"
"Flounder starry",0,5,24,0,0,4,0,85,0,36,31,0,184,2003,"Morro Bay"
"Flounder unspecified",15,0,34,12,0,0,0,20,0,0,2,0,83,2003,"Morro Bay"
"Greenling kelp",351,500,0,0,1966,954,0,0,0,0,0,0,3772,2003,"Morro Bay"
"Grenadier",0,201,0,0,0,471,1463,298,1962,0,163,159,4717,2003,"Morro Bay"
"Guitarfish shovelnose",0,0,0,0,0,0,0,0,0,0,6,0,6,2003,"Morro Bay"
"Halibut California",1314,327,618,14,186,1005,2142,582,1949,1429,948,0,10514,2003,"Morro Bay"
"Lingcod",339,91,91,0,3711,4112,3273,3032,3015,2903,0,147,20714,2003,"Morro Bay"
"Louvar",14,0,0,0,0,0,0,0,0,116,64,0,194,2003,"Morro Bay"
"Mackerel Pacific",0,0,0,0,0,21,0,0,0,0,0,0,21,2003,"Morro Bay"
"Mackerel jack",0,0,0,0,0,34,0,0,0,0,0,0,34,2003,"Morro Bay"
"Opah",286,0,0,0,0,0,0,0,44,192,682,579,1783,2003,"Morro Bay"
"Rockfish China",0,0,0,0,0,18,7,12,14,2,14,0,67,2003,"Morro Bay"
"Rockfish aurora",0,0,0,0,0,483,0,0,0,504,567,430,1984,2003,"Morro Bay"
"Rockfish bank",23684,31530,48,11820,7319,3580,332,7778,9082,577,2281,14387,112418,2003,"Morro Bay"
"Rockfish blackandyellow",488,557,0,0,684,1280,893,925,1231,596,745,0,7399,2003,"Morro Bay"
"Rockfish black",7,8,0,0,0,10,12,29,6,58,18,0,148,2003,"Morro Bay"
"Rockfish blackgill",9506,23307,25205,27599,7624,12824,4198,7194,9175,2327,8495,7129,144583,2003,"Morro Bay"
"Rockfish blue",49,121,0,0,21,37,50,134,2067,104,143,0,2727,2003,"Morro Bay"
"Rockfish bocaccio",0,0,0,0,0,0,0,7,0,39,0,0,46,2003,"Morro Bay"
"Rockfish brown",1967,2253,0,0,1106,3559,7088,6472,6700,6170,4279,0,39594,2003,"Morro Bay"
"Rockfish canary",0,0,0,0,0,0,0,1,0,0,0,0,1,2003,"Morro Bay"
"Rockfish chilipepper",0,0,0,0,28,4,7,913,0,4821,0,0,5773,2003,"Morro Bay"
"Rockfish copper",26,201,0,0,8,67,66,155,138,348,63,0,1073,2003,"Morro Bay"
"Rockfish darkblotched",71,0,0,404,54,0,0,0,0,0,0,0,529,2003,"Morro Bay"
"Rockfish gopher",1806,1864,0,0,1363,2459,2455,3057,2476,2689,2437,0,20606,2003,"Morro Bay"
"Rockfish grass",763,1218,0,0,943,1027,1684,4289,4254,1649,1701,0,17528,2003,"Morro Bay"
"Rockfish group bolina",0,0,0,0,0,0,25,248,0,0,0,0,273,2003,"Morro Bay"
"Rockfish group gopher",0,0,0,0,0,0,4,0,0,0,0,0,4,2003,"Morro Bay"
"Rockfish group nearshore",0,15,0,0,0,0,6,0,0,0,0,0,21,2003,"Morro Bay"
"Rockfish group red",61,63,0,0,0,18,48,218,162,251,66,0,887,2003,"Morro Bay"
"Rockfish group rosefish",4502,12584,10810,18487,165,7562,1996,4449,4141,5328,1991,1407,73422,2003,"Morro Bay"
"Rockfish group shelf",0,199,0,0,0,0,0,0,0,0,0,0,199,2003,"Morro Bay"
"Rockfish group slope",1740,0,0,1292,0,0,0,0,0,5438,799,1511,10780,2003,"Morro Bay"
"Rockfish kelp",42,63,0,0,32,36,24,137,28,30,44,0,435,2003,"Morro Bay"
"Rockfish olive",9,12,0,0,4,14,23,26,10,6,1,0,103,2003,"Morro Bay"
"Rockfish redbanded",0,10,0,0,0,0,0,0,0,0,0,0,10,2003,"Morro Bay"
"Rockfish splitnose",0,0,0,0,1412,1897,448,0,0,535,367,388,5047,2003,"Morro Bay"
"Rockfish treefish",87,61,0,0,49,119,171,283,201,146,162,0,1281,2003,"Morro Bay"
"Rockfish unspecified",319,0,0,0,0,0,0,0,0,35,0,0,354,2003,"Morro Bay"
"Rockfish vermilion",396,386,0,0,146,268,208,336,974,381,378,0,3472,2003,"Morro Bay"
"Rockfish yellowtail",1,0,0,0,0,0,0,0,0,0,0,0,1,2003,"Morro Bay"
"Sablefish",7662,8403,13907,16518,748,34579,19033,19428,32155,16862,11047,7920,188263,2003,"Morro Bay"
"Salmon Chinook",0,0,0,0,5770,5980,7785,1018,669,2458,0,0,23681,2003,"Morro Bay"
"Seabass white",533,4199,893,0,0,0,697,2704,1063,50,0,0,10139,2003,"Morro Bay"
"Shark Pacific angel",20,164,227,0,0,0,0,0,0,0,0,0,411,2003,"Morro Bay"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,0,0,196,196,2003,"Morro Bay"
"Shark leopard",0,0,0,0,0,0,43,0,15,109,0,0,167,2003,"Morro Bay"
"Shark sevengill",0,0,0,0,0,0,272,28,0,0,0,0,300,2003,"Morro Bay"
"Shark shortfin mako",18,0,0,0,0,0,0,146,542,380,229,412,1727,2003,"Morro Bay"
"Shark soupfin",0,618,53,11,0,0,55,0,0,361,1044,30,2172,2003,"Morro Bay"
"Shark spiny dogfish",0,0,0,0,0,0,0,0,0,0,0,1749,1749,2003,"Morro Bay"
"Shark thresher",2253,0,0,0,0,183,675,0,50,348,1975,4043,9527,2003,"Morro Bay"
"Sheephead California",191,84,0,0,5,103,0,23,9,13,34,0,463,2003,"Morro Bay"
"Skate unspecified",978,3597,0,17,0,0,0,712,0,2169,187,0,7660,2003,"Morro Bay"
"Sole Dover",77988,20543,72183,59772,0,103968,74100,88926,108001,78634,55779,35578,775472,2003,"Morro Bay"
"Sole English",2252,1312,38,0,0,0,491,46,606,6,80,1447,6278,2003,"Morro Bay"
"Sole fantail",0,0,0,0,0,0,0,0,0,23,0,0,23,2003,"Morro Bay"
"Sole petrale",32009,11182,409,1134,0,117,1069,625,1838,18280,30671,13624,110958,2003,"Morro Bay"
"Sole rex",3789,10089,612,20706,1543,14387,3463,3887,5839,3103,4673,2920,75011,2003,"Morro Bay"
"Sole rock",0,0,0,0,2,0,4,22,30,0,5,0,61,2003,"Morro Bay"
"Sole sand",161,50,56,0,8,24,0,35,1,68,24,0,426,2003,"Morro Bay"
"Sole unspecified",0,14,28,2,0,31,0,36,5,16,6,0,138,2003,"Morro Bay"
"Surfperch barred",1971,2458,1964,439,0,0,1016,1151,1078,775,2939,1708,15500,2003,"Morro Bay"
"Surfperch black",0,0,2,0,0,0,0,0,0,0,0,0,2,2003,"Morro Bay"
"Surfperch calico",0,41,25,84,0,0,0,0,0,0,0,0,150,2003,"Morro Bay"
"Surfperch rainbow",0,2,1,0,0,0,0,0,0,0,0,0,3,2003,"Morro Bay"
"Surfperch redtail",0,0,0,0,0,0,0,0,0,0,0,20,20,2003,"Morro Bay"
"Surfperch unspecified",353,375,761,662,0,0,931,885,721,1296,956,1425,8364,2003,"Morro Bay"
"Swordfish",749,0,0,0,0,0,0,0,195,721,9410,16698,27773,2003,"Morro Bay"
"Thornyhead longspine",32120,22746,18818,21991,0,62045,20856,33420,52210,34151,10199,5487,314043,2003,"Morro Bay"
"Thornyhead shortspine",11254,4741,5824,7730,0,13840,16633,8152,12134,6127,4184,31,90650,2003,"Morro Bay"
"Thornyheads",0,0,0,0,0,0,17,0,0,0,0,0,17,2003,"Morro Bay"
"Tuna albacore",102,0,264,0,0,5336,60226,22891,123256,94207,46006,2524,354812,2003,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,20,39,841,10288,4941,1368,17497,2003,"Morro Bay"
"Tuna skipjack",0,0,0,0,0,0,0,0,23,148,5080,0,5251,2003,"Morro Bay"
"Tuna yellowfin",0,0,0,0,0,0,0,0,0,80,0,0,80,2003,"Morro Bay"
"Turbot",0,0,41,0,0,0,0,0,0,0,0,0,41,2003,"Morro Bay"
"Whitefish ocean",0,0,0,0,0,8,0,0,0,0,0,0,8,2003,"Morro Bay"
"Yellowtail",0,0,0,0,0,0,18,0,0,0,0,0,18,2003,"Morro Bay"
"Crab Dungeness",4370,5015,4564,8248,3829,2081,0,0,0,0,795,1457,30357,2003,"Morro Bay"
"Crab rock unspecified",4694,1473,3770,8120,7727,7884,6274,6805,2916,3836,968,2365,56831,2003,"Morro Bay"
"Crab spider",175,0,10,0,0,0,422,0,0,19,4,0,629,2003,"Morro Bay"
"Lobster California spiny",170,0,21,0,0,0,0,0,0,290,0,0,480,2003,"Morro Bay"
"Prawn ridgeback",0,0,425,0,1624,0,0,0,0,0,2104,0,4153,2003,"Morro Bay"
"Prawn spot",0,0,0,1134,465,144,0,588,763,609,803,721,5225,2003,"Morro Bay"
"Shrimp ocean pink",0,0,0,24416,178236,80044,0,283052,243732,103636,0,0,913116,2003,"Morro Bay"
"Sea urchin red",1076,0,0,0,2691,1795,480,1095,9737,1120,520,13072,31586,2003,"Morro Bay"
"Octopus unspecified",39,0,42,0,60,32,0,47,0,0,0,56,276,2003,"Morro Bay"
"Snail sea",0,0,0,0,0,0,46,0,0,0,0,0,46,2003,"Morro Bay"
"Squid jumbo",0,0,0,0,0,155,0,0,0,0,0,0,155,2003,"Morro Bay"
"Squid market",1236,0,0,0,0,0,244802,616647,570818,0,0,0,1433503,2003,"Morro Bay"
"Whelk Kellets",112,0,0,18,8,31,213,95,0,0,0,0,477,2003,"Morro Bay"
"Waters Area Total",237070,177197,161768,230630,245158,398526,496691,1133188,1216914,417086,221108,140987,5076322,2003,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,0,0,39069,0,39069,2003,"Morro Bay"
"Waters Area Total",0,0,0,0,0,0,0,0,0,0,39069,0,39069,2003,"Morro Bay"
"Grand Total",237070,177197,161768,230630,245158,398526,496691,1133188,1216914,417086,260177,140987,5115391,2003,"Morro Bay"
"Barracuda California",0,0,0,0,0,0,0,0,13,0,0,0,13,2004,"Morro Bay"
"Bonito Pacific",0,0,0,0,0,0,37,0,9,0,0,0,46,2004,"Morro Bay"
"Cabezon",1468,1850,295,31,8976,10368,16641,9290,3747,0,0,0,52665,2004,"Morro Bay"
"Croaker white",0,0,0,0,0,7,0,0,0,0,0,0,7,2004,"Morro Bay"
"Dolphin fish",0,0,0,0,0,0,0,0,105,0,0,0,105,2004,"Morro Bay"
"Eel monkeyface prickleback",0,4,0,0,3,23,18,16,11,4,0,0,78,2004,"Morro Bay"
"Eel wolf wolfeel",2,0,0,0,0,0,0,0,0,0,0,0,2,2004,"Morro Bay"
"Fish unspecified",0,0,0,0,0,498,464,0,0,0,0,0,962,2004,"Morro Bay"
"Flounder starry",11,0,0,0,2,4,0,51,61,0,2,0,130,2004,"Morro Bay"
"Flounder unspecified",0,0,0,0,7,0,0,52,0,0,38,0,98,2004,"Morro Bay"
"Greenling kelp",203,373,0,0,492,223,568,90,0,0,0,0,1949,2004,"Morro Bay"
"Grenadier",0,0,0,0,0,0,0,0,0,158,0,0,158,2004,"Morro Bay"
"Halibut California",1055,0,46,26,216,330,652,961,370,7,267,1158,5086,2004,"Morro Bay"
"Lingcod",914,0,617,279,4512,3908,4447,4556,2755,2410,180,464,25041,2004,"Morro Bay"
"Louvar",0,0,0,0,0,0,0,0,67,0,0,39,106,2004,"Morro Bay"
"Mackerel Pacific",0,0,0,0,0,0,0,0,4,0,0,0,4,2004,"Morro Bay"
"Opah",1081,0,0,0,0,0,0,0,0,0,671,134,1886,2004,"Morro Bay"
"Pomfret Pacific",0,0,0,0,0,0,0,0,0,0,0,7,7,2004,"Morro Bay"
"Rockfish China",7,3,0,0,2,7,6,11,1,2,9,1,49,2004,"Morro Bay"
"Rockfish bank",3685,13894,8068,3042,1153,187,9010,0,746,6060,8884,5740,60469,2004,"Morro Bay"
"Rockfish blackandyellow",522,283,2,0,976,1502,2283,1870,1124,543,570,397,10072,2004,"Morro Bay"
"Rockfish black",15,21,0,0,33,51,18,23,16,0,26,9,211,2004,"Morro Bay"
"Rockfish blackgill",2353,522,18600,4940,2944,4933,2357,182,3832,2546,2567,5299,51074,2004,"Morro Bay"
"Rockfish blue",20,58,0,0,92,110,56,230,272,98,74,135,1145,2004,"Morro Bay"
"Rockfish bocaccio",0,0,0,0,20,0,0,33,11,458,67,9,599,2004,"Morro Bay"
"Rockfish bronzespotted",0,42,0,0,0,0,0,0,0,0,0,0,42,2004,"Morro Bay"
"Rockfish brown",5266,3734,0,52,3308,5324,6217,4588,5704,6284,6111,2068,48655,2004,"Morro Bay"
"Rockfish canary",0,0,0,0,0,9,0,0,0,0,2,0,11,2004,"Morro Bay"
"Rockfish chilipepper",0,16,0,9,0,133,3644,15,0,1285,0,0,5102,2004,"Morro Bay"
"Rockfish copper",63,34,0,0,53,32,49,127,94,46,34,18,550,2004,"Morro Bay"
"Rockfish darkblotched",13,94,49,0,0,0,82,0,0,0,22,0,260,2004,"Morro Bay"
"Rockfish gopher",2025,2474,0,0,2509,2074,2590,1500,1165,1174,725,658,16894,2004,"Morro Bay"
"Rockfish grass",639,558,42,7,1132,1942,3340,3216,3303,1300,2249,106,17833,2004,"Morro Bay"
"Rockfish greenspotted",0,10,0,0,0,0,0,0,0,0,0,0,10,2004,"Morro Bay"
"Rockfish group bolina",0,24,0,0,0,42,0,0,0,0,0,0,66,2004,"Morro Bay"
"Rockfish group nearshore",0,0,0,0,0,10,0,13,0,0,30,0,53,2004,"Morro Bay"
"Rockfish group red",61,226,0,213,84,84,114,265,121,190,37,0,1396,2004,"Morro Bay"
"Rockfish group rosefish",751,1263,5016,6130,1931,5674,3744,8024,4773,1288,2021,4511,45126,2004,"Morro Bay"
"Rockfish group shelf",0,0,0,0,9,0,0,0,0,0,0,0,9,2004,"Morro Bay"
"Rockfish group slope",0,1044,1034,2316,12190,7398,13782,13245,3226,685,490,2566,57976,2004,"Morro Bay"
"Rockfish kelp",120,116,0,0,34,27,64,30,12,16,68,49,533,2004,"Morro Bay"
"Rockfish olive",2,0,0,0,1,5,5,5,2,6,4,5,34,2004,"Morro Bay"
"Rockfish redbanded",0,101,18,0,0,0,0,0,0,11,0,0,130,2004,"Morro Bay"
"Rockfish splitnose",0,0,2,0,0,14,0,0,0,0,0,0,16,2004,"Morro Bay"
"Rockfish starry",1,1,0,0,0,0,0,2,5,4,0,1,14,2004,"Morro Bay"
"Rockfish treefish",104,92,0,3,119,119,108,100,89,76,30,30,869,2004,"Morro Bay"
"Rockfish unspecified",0,0,0,0,2,0,0,0,0,501,0,0,503,2004,"Morro Bay"
"Rockfish vermilion",499,653,0,30,451,517,992,818,847,705,480,329,6321,2004,"Morro Bay"
"Sablefish",2470,7577,23225,19678,8163,16634,21183,18647,14650,16275,22203,10178,180882,2004,"Morro Bay"
"Salmon Chinook",0,0,0,0,31895,22736,8159,450,931,108,0,0,64280,2004,"Morro Bay"
"Sanddab Pacific",0,0,0,19,2,0,0,0,184,0,0,0,205,2004,"Morro Bay"
"Seabass white",0,317,62,0,0,1332,0,0,0,0,0,64,1774,2004,"Morro Bay"
"Shark Pacific angel",0,11,0,0,0,0,0,16,0,0,0,0,27,2004,"Morro Bay"
"Shark leopard",40,20,0,0,20,33,0,0,0,0,0,13,126,2004,"Morro Bay"
"Shark sevengill",0,0,0,0,142,64,0,100,0,0,0,0,306,2004,"Morro Bay"
"Shark shortfin mako",133,0,0,0,80,0,0,0,8,0,769,449,1439,2004,"Morro Bay"
"Shark soupfin",0,181,0,0,0,0,57,0,122,0,0,0,359,2004,"Morro Bay"
"Shark spiny dogfish",753,0,0,0,0,0,0,0,0,0,581,3184,4518,2004,"Morro Bay"
"Shark swell",0,30,0,0,0,0,0,0,0,0,0,0,30,2004,"Morro Bay"
"Shark thresher",393,0,0,0,0,0,1059,1195,2087,3456,552,3517,12259,2004,"Morro Bay"
"Shark unspecified",0,0,0,0,50,0,0,0,0,0,0,0,50,2004,"Morro Bay"
"Sheephead California",103,59,0,0,45,40,89,156,82,0,0,0,574,2004,"Morro Bay"
"Skate California",0,0,0,0,0,47,0,0,0,0,0,0,47,2004,"Morro Bay"
"Skate unspecified",0,0,0,972,0,13,0,0,0,89,0,0,1074,2004,"Morro Bay"
"Sole Dover",51200,51058,71097,69191,23751,92063,68912,51917,74320,64826,40702,42118,701155,2004,"Morro Bay"
"Sole English",7767,1477,462,536,5063,9934,4921,11973,3218,29,7691,11746,64817,2004,"Morro Bay"
"Sole fantail",0,0,2,0,0,0,0,0,0,0,0,0,2,2004,"Morro Bay"
"Sole petrale",20700,15215,9317,7212,4518,7242,5502,13661,1876,19347,53679,81069,239338,2004,"Morro Bay"
"Sole rex",1862,2677,14626,11434,8159,8703,7290,5576,4369,176,3893,2055,70820,2004,"Morro Bay"
"Sole rock",2,0,0,0,0,0,8,0,0,0,0,0,10,2004,"Morro Bay"
"Sole sand",1,3,0,0,17,3,2,11,0,0,0,0,35,2004,"Morro Bay"
"Sole unspecified",28,7,0,0,0,0,2,24,25,0,3,8,95,2004,"Morro Bay"
"Surfperch barred",3405,3305,2943,3401,5,0,0,817,355,154,1264,74,15722,2004,"Morro Bay"
"Surfperch unspecified",1805,1097,1719,2422,0,2,0,524,328,727,1147,1074,10843,2004,"Morro Bay"
"Swordfish",0,0,0,0,0,0,0,0,0,0,7265,14019,21284,2004,"Morro Bay"
"Thornyhead longspine",11032,28747,26220,18339,16522,20598,26303,8960,21420,30879,19377,12389,240786,2004,"Morro Bay"
"Thornyhead shortspine",3101,7253,11431,1666,4762,6244,8167,5486,9477,9370,10991,3045,80993,2004,"Morro Bay"
"Thornyheads",0,247,0,0,0,287,0,0,0,0,397,353,1284,2004,"Morro Bay"
"Tomcod Pacific",0,0,0,0,0,4,0,0,0,0,0,0,4,2004,"Morro Bay"
"Tuna albacore",0,0,0,0,0,413,6178,1955,4218,14256,5132,1861,34012,2004,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,1832,2250,4082,2004,"Morro Bay"
"Tuna skipjack",0,0,0,0,0,0,0,0,34,102,0,0,136,2004,"Morro Bay"
"Tuna yellowfin",0,0,0,0,0,0,0,111,271,0,0,0,382,2004,"Morro Bay"
"Whitefish ocean",0,0,0,0,0,0,0,0,2,0,5,0,7,2004,"Morro Bay"
"Yellowtail",0,0,0,0,0,0,0,71,123,0,0,0,194,2004,"Morro Bay"
"Crab Dungeness",1801,5212,5147,4152,3172,876,0,0,0,0,1102,7529,28992,2004,"Morro Bay"
"Crab claws",0,0,0,0,0,0,0,0,0,0,0,54,54,2004,"Morro Bay"
"Crab rock unspecified",1946,2672,2991,5209,3120,2885,8782,4305,3061,6287,4270,3106,48633,2004,"Morro Bay"
"Crab spider",0,0,0,0,0,0,60,0,27,719,0,142,948,2004,"Morro Bay"
"Prawn ridgeback",617,0,0,0,0,0,0,0,0,0,0,329,946,2004,"Morro Bay"
"Prawn spot",730,355,884,1801,0,0,0,2174,920,1484,1450,1753,11551,2004,"Morro Bay"
"Shrimp ocean pink",0,0,0,145699,112839,0,0,187890,105551,29667,0,0,581646,2004,"Morro Bay"
"Sea cucumber warty",0,0,0,0,0,0,850,0,0,0,0,0,850,2004,"Morro Bay"
"Sea urchin red",6148,1726,0,0,0,7441,0,0,1300,0,1734,0,18349,2004,"Morro Bay"
"Octopus unspecified",25,0,0,0,68,0,0,0,0,0,0,0,93,2004,"Morro Bay"
"Snail sea",0,0,0,0,0,0,17,0,0,0,0,0,17,2004,"Morro Bay"
"Squid market",106,0,0,0,375867,888669,669257,0,0,0,62814,0,1996713,2004,"Morro Bay"
"Whelk Kellets",0,0,0,0,0,0,205,58,147,162,42,0,614,2004,"Morro Bay"
"Waters Area Total",137042,156732,203913,308807,639508,1131818,908288,365389,281587,223971,274550,226111,4857716,2004,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,0,2830,0,0,2830,2004,"Morro Bay"
"Waters Area Total",0,0,0,0,0,0,0,0,0,2830,0,0,2830,2004,"Morro Bay"
"Grand Total",137042,156732,203913,308807,639508,1131818,908288,365389,281587,226801,274550,226111,4860546,2004,"Morro Bay"
"Bass giant sea",0,0,0,0,0,0,0,94,0,0,0,0,94,2005,"Morro Bay"
"Cabezon",1813,1085,0,0,4715,2701,3930,800,17919,0,0,0,32964,2005,"Morro Bay"
"Croaker white",0,0,0,0,10,15,3,0,0,2,301,15,346,2005,"Morro Bay"
"Eel monkeyface prickleback",1,0,0,0,12,0,12,7,16,3,6,2,61,2005,"Morro Bay"
"Flounder starry",0,0,0,0,0,0,15,113,160,15,49,45,395,2005,"Morro Bay"
"Flounder unspecified",0,0,0,0,5,0,0,21,132,60,12,19,249,2005,"Morro Bay"
"Greenling kelp",228,265,0,0,410,222,482,0,0,0,0,0,1607,2005,"Morro Bay"
"Grenadier",0,0,0,0,0,0,331,0,0,0,0,0,331,2005,"Morro Bay"
"Halibut California",34,0,180,0,0,357,88,1189,2278,2499,923,947,8495,2005,"Morro Bay"
"Lingcod",668,76,247,383,3784,3049,4804,3283,5677,1487,0,0,23457,2005,"Morro Bay"
"Louvar",0,0,0,0,0,0,0,0,0,34,150,0,184,2005,"Morro Bay"
