"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Sole English",2140,5663,17729,10988,9061,4364,12524,8331,8821,1053,2540,16,83230,2004,"San Francisco"
"Sole petrale",8748,10823,43382,31691,29326,5480,32730,22769,8843,5406,11964,0,211161,2004,"San Francisco"
"Sole rex",3147,5965,8374,12700,4280,1250,7143,5272,5592,7175,3490,0,64388,2004,"San Francisco"
"Sole rock",4670,6676,4413,5828,2448,182,864,571,1910,932,139,85,28718,2004,"San Francisco"
"Sole sand",10210,8527,3294,508,652,1418,5467,4552,988,343,350,2243,38551,2004,"San Francisco"
"Sole unspecified",0,0,0,0,0,0,0,0,0,0,24,0,24,2004,"San Francisco"
"Surfperch barred",161,0,0,146,0,0,0,0,0,0,0,0,307,2004,"San Francisco"
"Surfperch black",0,0,0,15,0,0,0,0,0,0,0,0,15,2004,"San Francisco"
"Surfperch pile",32,0,0,10,0,0,0,0,0,0,0,0,42,2004,"San Francisco"
"Surfperch rainbow",0,0,0,0,0,0,0,0,8,0,0,0,8,2004,"San Francisco"
"Surfperch rubberlip",0,0,0,64,0,0,0,0,0,0,0,0,64,2004,"San Francisco"
"Surfperch unspecified",4976,3686,5858,2907,0,0,0,1938,565,740,547,1767,22983,2004,"San Francisco"
"Surfperch walleye",0,0,0,45,0,0,0,0,0,0,0,0,45,2004,"San Francisco"
"Swordfish",0,55723,31702,37068,0,0,266,0,0,0,0,0,124759,2004,"San Francisco"
"Thornyhead longspine",5232,34694,15449,30206,15187,13995,22884,19263,21348,25127,10142,11099,224626,2004,"San Francisco"
"Thornyhead shortspine",2072,7532,4519,6792,4612,2567,6935,4218,7064,8844,5174,3274,63603,2004,"San Francisco"
"Thornyheads",0,0,0,0,0,5530,0,837,1347,955,0,0,8669,2004,"San Francisco"
"Tomcod Pacific",0,0,0,0,0,0,0,0,0,0,540,0,540,2004,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,7773,14765,19599,11398,899,0,54433,2004,"San Francisco"
"Tuna bigeye",0,0,3958,80,0,0,0,0,0,0,0,0,4038,2004,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,32,15,0,0,0,47,2004,"San Francisco"
"Tuna unspecified",0,925,0,0,0,0,0,0,0,0,0,0,925,2004,"San Francisco"
"Tuna yellowfin",0,0,77,0,0,0,0,0,0,0,0,0,77,2004,"San Francisco"
"Turbot",96,0,96,167,1,140,101,189,173,5,58,6,1032,2004,"San Francisco"
"Whiting Pacific",0,0,0,0,58,103,37,0,0,0,0,0,198,2004,"San Francisco"
"Crab Dungeness",373243,136659,63501,41424,38373,16799,90,0,0,0,2721458,651355,4042902,2004,"San Francisco"
"Crab rock unspecified",5335,449,366,506,124,90,1381,1082,1488,1420,2882,7826,22946,2004,"San Francisco"
"Shrimp bay",7765,6134,2695,2413,4511,7843,9208,9034,4736,3991,3895,4199,66424,2004,"San Francisco"
"Shrimp brine",0,0,79372,110151,171897,138470,79960,85219,101551,54845,19366,2557,843388,2004,"San Francisco"
"Sea urchin red",38265,1198,1792,0,100,769,100,98,0,0,0,0,42322,2004,"San Francisco"
"Octopus unspecified",112,300,172,68,0,0,239,33,46,0,0,0,970,2004,"San Francisco"
"Squid jumbo",0,0,0,0,0,0,0,0,0,78,0,0,78,2004,"San Francisco"
"Squid market",0,0,0,0,0,0,0,323296,39225,47,0,0,362568,2004,"San Francisco"
"Waters Area Total",3572249,633651,483089,511443,1230290,1726523,1317667,1092297,554584,624425,2892524,784694,15423436,2004,"San Francisco"
"Carp",0,0,0,0,0,0,0,0,0,0,0,500,500,2004,"San Francisco"
"Shark leopard",0,0,0,0,0,0,0,0,0,0,30,0,30,2004,"San Francisco"
"Waters Area Total",0,0,0,0,0,0,0,0,0,0,30,500,530,2004,"San Francisco"
"Salmon Chinook",0,0,0,0,0,2469,0,0,0,0,0,0,2469,2004,"San Francisco"
"Waters Area Total",0,0,0,0,0,2469,0,0,0,0,0,0,2469,2004,"San Francisco"
"Grand Total",3572249,633651,483089,511443,1230290,1728992,1317667,1092297,554584,624425,2892554,785194,15426435,2004,"San Francisco"
"Anchovy northern",0,0,0,0,0,0,14,15,0,0,0,0,29,2005,"San Francisco"
"Barracuda California",6,0,0,0,0,0,0,0,0,0,0,0,6,2005,"San Francisco"
"Blackfish Sacramento",0,0,0,0,0,0,0,0,0,0,0,2,2,2005,"San Francisco"
"Butterfish Pacific pompano",0,13,0,0,9,2,0,0,0,0,0,0,24,2005,"San Francisco"
"Cabezon",0,0,0,0,37,149,179,34,763,0,0,0,1162,2005,"San Francisco"
"Carp",903,0,506,0,0,0,0,0,0,0,834,3568,5811,2005,"San Francisco"
"Croaker unspecifed",4153,3302,1945,74,29,259,359,2302,2193,902,1146,562,17225,2005,"San Francisco"
"Croaker white",204,6,0,0,235,179,67,103,35,0,136,0,965,2005,"San Francisco"
"Eel monkeyface prickleback",0,0,0,0,0,0,0,0,0,0,38,0,38,2005,"San Francisco"
"Flounder arrowtooth",1609,0,0,0,0,0,13,0,0,0,0,0,1622,2005,"San Francisco"
"Flounder starry",8443,18137,7684,7497,1906,3816,5316,3939,3182,3195,358,191,63664,2005,"San Francisco"
"Flounder unspecified",166,271,0,0,119,0,0,0,0,0,0,0,556,2005,"San Francisco"
"Goby yellowfin",0,3,0,0,0,0,0,7,0,69,0,0,79,2005,"San Francisco"
"Greenling kelp",0,0,0,0,0,15,20,0,0,0,0,0,35,2005,"San Francisco"
"Halibut California",86727,135813,79121,37486,23764,39477,104629,57482,27184,11446,9057,3813,616000,2005,"San Francisco"
"Herring Pacific  roe",129796,159685,0,0,0,0,0,0,0,0,0,0,289481,2005,"San Francisco"
"Jacksmelt",5,31,8,1,0,0,14,439,1631,238,501,0,2869,2005,"San Francisco"
"Lingcod",570,1162,2074,446,2555,1442,2995,2336,2659,1516,0,0,17756,2005,"San Francisco"
"Mackerel Pacific",0,0,0,0,0,0,21,2,19,0,0,0,43,2005,"San Francisco"
"Mackerel jack",82,0,0,0,0,0,15,21,0,0,0,0,118,2005,"San Francisco"
"Opah",0,0,0,0,0,0,0,36,0,0,0,0,36,2005,"San Francisco"
"Rockfish China",21,129,0,0,0,60,3,64,152,43,107,17,596,2005,"San Francisco"
"Rockfish bank",0,0,0,0,0,36,0,547,0,0,0,0,583,2005,"San Francisco"
"Rockfish blackandyellow",0,3,0,0,0,107,206,249,71,84,76,139,935,2005,"San Francisco"
"Rockfish black",153,130,0,0,533,534,653,391,337,138,90,146,3106,2005,"San Francisco"
"Rockfish blackgill",191,0,38,49,10,100,760,339,0,236,0,98,1820,2005,"San Francisco"
"Rockfish blue",41,161,0,0,29,96,87,124,208,337,116,0,1198,2005,"San Francisco"
"Rockfish bocaccio",4017,18,280,0,0,0,3,0,299,0,0,0,4617,2005,"San Francisco"
"Rockfish brown",18,1,0,0,447,97,63,180,78,189,107,124,1304,2005,"San Francisco"
"Rockfish canary",0,0,0,13,76,31,93,0,0,0,0,0,213,2005,"San Francisco"
"Rockfish chilipepper",2036,848,1500,511,1304,197,895,394,13843,0,0,0,21528,2005,"San Francisco"
"Rockfish copper",10,147,0,0,7,59,2,37,30,25,36,31,383,2005,"San Francisco"
"Rockfish gopher",38,245,0,0,14,170,61,2,156,143,99,50,978,2005,"San Francisco"
"Rockfish grass",0,0,0,0,0,163,122,72,121,114,143,47,782,2005,"San Francisco"
"Rockfish group bolina",175,379,238,1,468,758,732,729,452,648,127,351,5058,2005,"San Francisco"
"Rockfish group gopher",0,0,0,0,0,0,358,120,48,33,101,23,683,2005,"San Francisco"
"Rockfish group nearshore",0,0,0,0,18,0,0,0,0,0,0,0,18,2005,"San Francisco"
"Rockfish group red",0,0,0,0,0,16,4,0,307,0,0,0,327,2005,"San Francisco"
"Rockfish group rosefish",23812,9951,2188,1376,4356,2472,3500,3661,1998,581,413,0,54308,2005,"San Francisco"
"Rockfish group shelf",0,0,0,119,98,0,10,0,200,0,297,0,724,2005,"San Francisco"
"Rockfish group slope",1019,2094,436,2219,2288,424,461,3288,1298,301,0,0,13828,2005,"San Francisco"
"Rockfish group small",0,0,10,236,0,6,0,0,1,0,0,0,253,2005,"San Francisco"
"Rockfish olive",3,4,0,0,12,61,76,132,35,24,4,0,351,2005,"San Francisco"
"Rockfish quillback",36,290,0,0,0,3,0,29,0,6,84,2,450,2005,"San Francisco"
"Rockfish splitnose",0,0,0,0,0,112,0,0,0,0,0,0,112,2005,"San Francisco"
"Rockfish starry",0,0,0,0,0,0,0,0,0,0,0,1,1,2005,"San Francisco"
"Rockfish treefish",0,0,0,0,0,0,0,0,0,0,1,0,1,2005,"San Francisco"
"Rockfish unspecified",37,70,275,51,7,37,53,1415,0,25,7,0,1978,2005,"San Francisco"
"Rockfish vermilion",37,110,0,0,312,243,520,340,751,148,60,93,2614,2005,"San Francisco"
"Rockfish widow",140,0,0,0,0,0,0,0,111,160,0,0,411,2005,"San Francisco"
"Rockfish yellowtail",60,172,49,328,399,10,277,228,208,213,331,62,2337,2005,"San Francisco"
"Sablefish",17895,11364,15955,30147,18653,18946,41812,39040,26827,26617,13059,6546,266860,2005,"San Francisco"
"Salmon Chinook",0,0,0,0,280852,17522,1013974,71474,234465,29282,0,0,1647569,2005,"San Francisco"
"Salmon Roe Chinook Coho",0,0,0,0,5,0,19,75,86,34,0,0,219,2005,"San Francisco"
"Sanddab",2603,766,8916,9902,8768,30219,6194,31384,19568,0,10,0,118331,2005,"San Francisco"
"Sardine Pacific",0,0,0,0,0,0,103707,78497,498992,0,0,0,681196,2005,"San Francisco"
"Sculpin staghorn",194,113,98,3,0,25,149,25,235,1137,813,268,3060,2005,"San Francisco"
"Seabass white",11,48,272,5,0,75,599,967,858,2387,25,0,5247,2005,"San Francisco"
"Shark brown smoothhound",0,0,0,0,6,0,0,0,0,0,0,300,306,2005,"San Francisco"
"Shark leopard",1219,1473,1570,2888,1230,910,905,1194,799,1116,311,588,14202,2005,"San Francisco"
"Shark pelagic thresher",0,0,0,0,0,0,34,0,0,0,0,0,34,2005,"San Francisco"
"Shark soupfin",369,296,96,147,147,21,334,63,152,48,86,0,1759,2005,"San Francisco"
"Shark thresher",0,0,0,0,0,0,0,57,0,0,0,0,57,2005,"San Francisco"
"Shark unspecified",100,10,674,19,158,125,260,118,90,1394,987,951,4886,2005,"San Francisco"
"Skate unspecified",303,231,334,2209,1729,1718,2383,2135,1364,75,5,247,12733,2005,"San Francisco"
"Smelt surf",0,0,0,110,0,0,0,0,0,0,0,0,110,2005,"San Francisco"
"Sole Dover",20520,22764,15942,74631,39419,18772,21645,27796,30228,45024,11159,17984,345884,2005,"San Francisco"
"Sole English",2516,1420,1634,5425,7545,6480,7780,11511,7064,0,105,0,51480,2005,"San Francisco"
"Sole butter",0,0,0,0,0,5,0,0,72,0,0,0,77,2005,"San Francisco"
"Sole petrale",3431,2831,6049,51048,52684,44706,28097,53932,21916,0,0,0,264692,2005,"San Francisco"
"Sole rex",1047,2482,2837,2846,2076,1124,574,1125,1416,2815,1000,90,19432,2005,"San Francisco"
"Sole rock",2385,4617,4540,7004,2908,386,352,4031,492,67,8,100,26889,2005,"San Francisco"
"Sole sand",6816,12824,6838,3182,1296,1586,3591,908,1232,190,133,100,38695,2005,"San Francisco"
"Sole unspecified",52,47,183,0,142,0,0,0,0,8,25,0,457,2005,"San Francisco"
"Surfperch barred",0,0,0,0,0,0,0,7,0,0,140,0,147,2005,"San Francisco"
"Surfperch rainbow",0,0,0,0,0,0,0,18,0,0,0,0,18,2005,"San Francisco"
"Surfperch shiner",0,0,0,0,0,0,0,68,0,0,0,0,68,2005,"San Francisco"
"Surfperch unspecified",1829,2132,2107,1764,0,0,1,58,40,473,1403,1340,11145,2005,"San Francisco"
"Thornyhead longspine",6830,10632,20628,24923,15923,1937,877,878,1118,10371,2288,3258,99663,2005,"San Francisco"
"Thornyhead shortspine",2180,13015,2778,7176,3548,2226,875,2274,2340,5815,956,1437,44620,2005,"San Francisco"
"Thornyheads",0,0,0,0,0,0,0,0,1449,0,0,0,1449,2005,"San Francisco"
"Tuna albacore",813,0,0,0,0,0,114,5159,2259,13465,2688,0,24498,2005,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,62,0,0,62,2005,"San Francisco"
"Turbot",91,33,112,502,272,287,89,742,446,0,0,0,2574,2005,"San Francisco"
"Crab Dungeness",251415,141359,73785,44277,29342,17701,285,0,0,0,740757,2369613,3668533,2005,"San Francisco"
"Crab rock unspecified",3637,539,306,332,784,572,458,764,981,949,499,3578,13400,2005,"San Francisco"
"Crayfish unspecified",0,0,0,0,0,0,83,0,0,0,0,0,83,2005,"San Francisco"
"Shrimp bay",3189,3268,2227,478,513,6012,6037,6991,8714,6845,4124,3657,52055,2005,"San Francisco"
"Shrimp brine",126,0,17965,66290,66429,105922,60911,83428,40127,14650,4126,0,459974,2005,"San Francisco"
"Sea urchin red",0,0,748,0,0,0,0,0,0,0,0,0,748,2005,"San Francisco"
"Mussel",0,0,0,884,0,0,0,0,0,0,0,0,884,2005,"San Francisco"
"Octopus unspecified",26,282,741,448,205,96,60,279,58,0,0,10,2206,2005,"San Francisco"
"Squid market",0,1203,0,0,0,0,0,11,0,0,0,0,1214,2005,"San Francisco"
"Waters Area Total",594108,566922,283687,387045,573663,328504,1424780,504066,961760,183638,798974,2419386,9026533,2005,"San Francisco"
"Mudsucker longjaw",0,0,0,0,0,0,0,0,0,65,0,0,65,2005,"San Francisco"
"Waters Area Total",0,0,0,0,0,0,0,0,0,65,0,0,65,2005,"San Francisco"
"Grand Total",594108,566922,283687,387045,573663,328504,1424780,504066,961760,183703,798974,2419386,9026598,2005,"San Francisco"
"Anchovy northern",0,0,0,0,0,155400,0,0,0,0,0,0,155400,2006,"San Francisco"
"Barracuda California",0,0,0,0,3,0,0,46,24,0,0,0,73,2006,"San Francisco"
"Butterfish Pacific pompano",0,0,0,0,11,60,5,0,0,0,0,0,76,2006,"San Francisco"
"Cabezon",23,213,0,0,73,249,531,92,289,213,100,0,1783,2006,"San Francisco"
"Carp",977,0,0,0,0,0,0,0,0,0,0,2327,3304,2006,"San Francisco"
"Croaker unspecifed",35,331,0,142,88,204,759,1914,761,403,483,22,5141,2006,"San Francisco"
"Croaker white",0,0,0,0,276,648,1387,99,59,0,0,122,2591,2006,"San Francisco"
"Eel monkeyface prickleback",0,0,18,0,0,0,0,0,0,0,0,0,18,2006,"San Francisco"
"Flounder arrowtooth",155,0,0,0,0,0,0,0,0,619,0,0,774,2006,"San Francisco"
"Flounder starry",5458,5582,4054,8640,4614,3087,2443,9513,3681,579,2267,1608,51526,2006,"San Francisco"
"Flounder unspecified",0,0,0,0,36,47,0,178,160,35,0,0,456,2006,"San Francisco"
"Goby yellowfin",0,0,0,5,2,0,0,0,0,0,0,18,25,2006,"San Francisco"
"Greenling kelp",5,17,0,0,8,10,12,0,0,0,0,0,52,2006,"San Francisco"
"Grenadier",0,0,0,0,0,0,0,0,0,0,15,0,15,2006,"San Francisco"
"Halibut California",92619,38834,23689,56970,24432,46331,38523,53524,9796,5792,2647,5032,398189,2006,"San Francisco"
"Herring Pacific  roe on kelp",0,0,0,0,0,0,0,0,0,0,0,520,520,2006,"San Francisco"
"Herring Pacific  roe",1029128,454002,0,0,0,0,0,0,0,0,0,7724,1490853,2006,"San Francisco"
"Jacksmelt",0,0,0,16,3,0,6,152,1387,8,0,0,1572,2006,"San Francisco"
"Lingcod",841,832,633,1424,2102,3586,4730,2262,2479,3452,1272,166,23778,2006,"San Francisco"
"Mackerel Pacific",0,0,0,0,0,6,250,411,166,16,0,0,849,2006,"San Francisco"
"Mackerel jack",0,0,0,0,12,0,0,62,23,0,0,0,97,2006,"San Francisco"
"Midshipman plainfin",0,0,0,0,0,11,0,0,0,0,0,0,11,2006,"San Francisco"
"Mudsucker longjaw",0,0,0,0,0,0,0,0,0,0,0,21,21,2006,"San Francisco"
"Opah",0,0,0,0,0,0,0,13,0,0,213,0,226,2006,"San Francisco"
"Rockfish China",35,89,0,0,1,42,53,24,66,94,3,0,407,2006,"San Francisco"
"Rockfish bank",0,247,0,0,0,0,0,3309,1267,521,0,0,5344,2006,"San Francisco"
"Rockfish blackandyellow",0,14,0,0,11,250,46,90,169,180,12,13,784,2006,"San Francisco"
"Rockfish black",153,125,0,0,142,581,411,401,295,885,242,74,3308,2006,"San Francisco"
"Rockfish blackgill",98,0,0,0,102,62,372,1910,4439,6745,195,0,13922,2006,"San Francisco"
"Rockfish blue",132,402,0,0,103,213,227,408,965,640,289,79,3457,2006,"San Francisco"
"Rockfish bocaccio",15,0,0,0,20,32,13,0,5,52,0,0,137,2006,"San Francisco"
"Rockfish brown",0,179,0,0,75,549,431,535,433,730,177,2,3110,2006,"San Francisco"
"Rockfish canary",99,0,0,0,0,202,193,186,74,1380,81,90,2305,2006,"San Francisco"
"Rockfish chilipepper",292,0,30,79,942,2090,1099,5110,11119,1499,956,499,23715,2006,"San Francisco"
"Rockfish copper",25,63,0,0,1,20,29,22,43,55,26,0,284,2006,"San Francisco"
"Rockfish darkblotched",0,0,0,0,1,0,0,456,0,0,0,0,457,2006,"San Francisco"
"Rockfish flag",0,0,0,0,21,0,0,0,0,0,0,0,21,2006,"San Francisco"
"Rockfish gopher",0,43,0,0,73,596,261,371,375,500,205,0,2424,2006,"San Francisco"
"Rockfish grass",0,62,0,0,18,128,18,41,57,202,96,4,625,2006,"San Francisco"
"Rockfish group bolina",11,93,0,7,300,971,1209,697,610,751,835,178,5662,2006,"San Francisco"
"Rockfish group gopher",31,85,0,0,28,553,159,289,188,277,207,86,1902,2006,"San Francisco"
"Rockfish group red",0,160,0,0,0,0,89,0,47,0,11,0,307,2006,"San Francisco"
"Rockfish group rosefish",781,7675,0,0,0,5327,4100,3742,945,5095,5598,269,33532,2006,"San Francisco"
"Rockfish group shelf",0,0,544,0,419,1920,0,0,0,199,0,0,3082,2006,"San Francisco"
"Rockfish group slope",335,570,0,0,185,2587,14155,45,458,392,0,420,19147,2006,"San Francisco"
"Rockfish group small",0,0,0,3,3,129,107,1639,0,0,0,0,1881,2006,"San Francisco"
"Rockfish kelp",0,0,0,0,0,12,0,0,0,0,0,0,12,2006,"San Francisco"
"Rockfish olive",0,6,0,0,30,48,34,136,52,34,62,18,419,2006,"San Francisco"
"Rockfish quillback",80,77,0,0,0,0,0,2,94,238,90,0,581,2006,"San Francisco"
"Rockfish rosethorn",0,38,0,0,0,0,0,0,0,0,0,0,38,2006,"San Francisco"
"Rockfish rosy",0,0,0,0,0,2,0,1,3,0,28,0,34,2006,"San Francisco"
"Rockfish splitnose",0,0,0,0,0,0,0,8390,0,259,2634,598,11881,2006,"San Francisco"
"Rockfish starry",0,15,0,0,0,1,0,0,0,0,0,0,16,2006,"San Francisco"
"Rockfish treefish",0,0,0,0,0,0,0,0,0,0,3,0,3,2006,"San Francisco"
"Rockfish unspecified",0,257,0,0,170,33,192,69,0,0,11,0,732,2006,"San Francisco"
"Rockfish vermilion",8,128,0,0,318,518,552,687,476,423,227,1,3337,2006,"San Francisco"
"Rockfish widow",8,0,0,0,0,40,0,0,57,23,0,0,128,2006,"San Francisco"
"Rockfish yellowtail",422,89,0,0,189,334,1353,1090,1183,1017,645,35,6357,2006,"San Francisco"
"Sablefish",7155,15593,5212,3638,16651,42193,37550,61428,45304,38766,11728,18011,303228,2006,"San Francisco"
"Salmon Chinook",0,0,0,0,52234,1142,33417,38877,65822,17012,0,0,208504,2006,"San Francisco"
"Salmon Roe Chinook Coho",0,0,0,0,1,7,0,28,39,19,0,0,93,2006,"San Francisco"
"Sanddab",32,509,4958,13564,15997,29073,43231,20555,10243,6349,0,268,144778,2006,"San Francisco"
"Sardine Pacific",0,0,0,165,0,247724,0,0,40563,0,100,0,288552,2006,"San Francisco"
"Sculpin staghorn",3,0,19,13,54,51,49,119,554,787,562,265,2476,2006,"San Francisco"
"Seabass white",0,29,0,55,0,97,110,1484,913,724,0,79,3491,2006,"San Francisco"
"Shad American",0,0,0,0,150,0,0,0,0,0,0,0,150,2006,"San Francisco"
"Shad threadfin",0,0,0,0,0,0,19,0,0,0,0,0,19,2006,"San Francisco"
"Shark leopard",319,386,502,174,1097,1046,360,503,593,414,267,599,6260,2006,"San Francisco"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,0,334,0,334,2006,"San Francisco"
"Shark smooth hammerhead",0,0,0,0,0,0,0,0,0,27,102,0,129,2006,"San Francisco"
"Shark soupfin",199,37,115,34,132,51,57,283,248,794,895,347,3192,2006,"San Francisco"
"Shark spiny dogfish",0,0,0,0,0,0,0,0,13,0,0,430,443,2006,"San Francisco"
"Shark thresher",0,0,0,17,0,0,30,34,66,0,532,0,679,2006,"San Francisco"
"Shark unspecified",220,103,0,0,2158,1813,863,291,0,1062,1785,102,8396,2006,"San Francisco"
"Sheephead California",0,0,0,0,0,0,0,0,0,0,25,0,25,2006,"San Francisco"
"Skate unspecified",360,86,1352,1730,2195,1009,2284,2847,351,1757,81,59,14111,2006,"San Francisco"
"Smelt night",0,0,0,0,0,223,0,0,0,0,0,0,223,2006,"San Francisco"
"Smelt surf",0,0,0,15,0,0,188,43,0,324,0,0,570,2006,"San Francisco"
"Sole Dover",569,4662,0,0,35,45024,25620,41703,27228,41388,4500,26008,216737,2006,"San Francisco"
"Sole English",485,1319,5412,8438,8243,6778,10935,12027,7503,12161,6018,1648,80967,2006,"San Francisco"
"Sole petrale",5211,8578,16819,20285,51125,63552,74415,33201,41416,45592,83431,6121,449746,2006,"San Francisco"
"Sole rex",794,2294,975,527,311,5283,2444,5236,868,7205,1470,1915,29322,2006,"San Francisco"
"Sole rock",2474,1689,1182,1638,439,286,971,1523,1445,549,76,273,12545,2006,"San Francisco"
"Sole sand",4228,3123,1087,1855,658,1056,1170,984,99,142,18,338,14758,2006,"San Francisco"
"Sole unspecified",0,194,0,36,41,0,0,40,177,62,52,0,602,2006,"San Francisco"
"Stingray",0,88,0,0,0,0,0,0,0,0,0,0,88,2006,"San Francisco"
"Surfperch shiner",0,0,0,0,0,0,0,0,0,0,0,135,135,2006,"San Francisco"
"Surfperch unspecified",242,2183,373,370,0,20,2,37,61,370,397,944,4998,2006,"San Francisco"
"Swordfish",0,0,0,0,0,0,0,0,0,0,4455,0,4455,2006,"San Francisco"
"Thornyhead longspine",27,301,0,0,113,2198,4271,4041,18485,8907,468,6858,45669,2006,"San Francisco"
"Thornyhead shortspine",0,455,0,0,283,629,1578,1975,6020,6421,470,3443,21274,2006,"San Francisco"
"Thornyheads",0,0,0,0,0,0,0,1,0,0,0,0,1,2006,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,0,1785,224,2086,0,5592,9687,2006,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,83,0,83,2006,"San Francisco"
"Turbot",0,11,0,131,146,203,141,186,176,14,0,0,1008,2006,"San Francisco"
"Whiting Pacific",0,0,0,0,3,0,0,0,0,0,0,0,3,2006,"San Francisco"
"Crab Dungeness",430159,172474,65775,65738,72095,66533,452,0,0,0,2452562,447982,3773768,2006,"San Francisco"
"Crab rock unspecified",35,220,549,100,425,329,410,0,3,0,35,375,2479,2006,"San Francisco"
"Crab spider",0,0,0,0,0,0,0,0,0,0,0,25,25,2006,"San Francisco"
"Crayfish unspecified",0,0,0,0,0,0,0,4132,0,0,0,0,4132,2006,"San Francisco"
"Shrimp bay",104,83,460,182,1445,3076,6201,5687,5259,5352,6068,4540,38457,2006,"San Francisco"
"Shrimp brine",0,0,1874,6714,90384,89961,42770,34784,9505,2034,0,0,278027,2006,"San Francisco"
"Sea urchin red",0,0,0,0,2720,0,0,0,0,0,0,0,2720,2006,"San Francisco"
"Octopus unspecified",41,0,129,107,271,590,605,43,0,0,0,0,1786,2006,"San Francisco"
"Squid jumbo",0,0,0,0,0,0,0,475,0,2250,0,0,2725,2006,"San Francisco"
"Squid market",0,0,0,100,0,0,0,0,0,0,0,0,100,2006,"San Francisco"
"Waters Area Total",1584422,724643,135761,192910,354215,836823,363891,372267,325421,235875,2596140,546280,8268647,2006,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,0,3034,0,9885,0,0,12919,2006,"San Francisco"
"Squid jumbo",0,0,0,0,0,0,0,0,0,112,0,0,112,2006,"San Francisco"
"Waters Area Total",0,0,0,0,0,0,0,3034,0,9997,0,0,13031,2006,"San Francisco"
"Grand Total",1584422,724643,135761,192910,354215,836823,363891,375301,325421,245872,2596140,546280,8281678,2006,"San Francisco"
"Barracuda California",0,0,0,0,0,0,0,0,22,0,0,0,22,2007,"San Francisco"
"Butterfish Pacific pompano",0,0,0,0,7,26,3,0,0,1409,1,0,1445,2007,"San Francisco"
"Cabezon",97,29,0,0,177,193,186,109,304,30,121,14,1260,2007,"San Francisco"
"Carp",510,0,52,0,0,0,0,0,0,0,939,5775,7276,2007,"San Francisco"
"Corvina shortfin",0,0,61,0,0,0,0,0,0,0,0,0,61,2007,"San Francisco"
"Croaker unspecifed",503,27,69,0,0,0,894,401,249,121,0,0,2264,2007,"San Francisco"
"Croaker white",15,0,0,0,133,694,393,539,396,28,7,8,2212,2007,"San Francisco"
"Dolphin fish",0,0,0,0,0,0,0,16,0,0,0,0,16,2007,"San Francisco"
"Fish unspecified",0,0,0,0,0,0,0,0,10,0,0,0,10,2007,"San Francisco"
"Flounder starry",4246,2569,5015,2952,2439,1600,2449,1277,2625,842,549,120,26682,2007,"San Francisco"
"Flounder unspecified",79,27,160,0,193,62,33,0,0,0,0,10,564,2007,"San Francisco"
"Goby yellowfin",29,23,16,0,0,0,0,0,0,0,0,191,259,2007,"San Francisco"
"Greenling kelp",18,15,0,0,0,5,0,2,2,0,0,0,42,2007,"San Francisco"
"Grenadier",0,0,0,0,0,0,0,0,5120,7841,147,0,13108,2007,"San Francisco"
"Halibut California",21982,5572,28902,7903,5074,8645,27072,23864,10207,4040,1926,617,145803,2007,"San Francisco"
"Herring Pacific  roe on kelp",0,7898,10828,0,0,0,0,0,0,0,0,0,18726,2007,"San Francisco"
"Herring Pacific  roe",488752,87458,0,0,0,0,0,0,0,0,0,0,576210,2007,"San Francisco"
"Jacksmelt",0,2,40,0,0,0,7,1288,518,170,0,0,2024,2007,"San Francisco"
"Lingcod",266,26,155,241,3799,3219,3433,2866,4009,3573,1794,23,23404,2007,"San Francisco"
"Mackerel Pacific",0,0,0,0,0,0,2,0,14,3,0,0,18,2007,"San Francisco"
"Mackerel jack",0,0,0,0,0,0,0,0,8,0,0,0,8,2007,"San Francisco"
"Mackerel unspecified",0,0,0,0,3,1,0,5,3,0,0,0,11,2007,"San Francisco"
"Midshipman plainfin",0,0,0,0,97,147,0,0,0,0,0,0,244,2007,"San Francisco"
"Rockfish China",22,12,0,0,49,126,97,340,26,164,14,28,878,2007,"San Francisco"
"Rockfish Mexican",0,0,0,0,0,0,5,0,0,0,0,0,5,2007,"San Francisco"
"Rockfish aurora",0,0,0,0,0,458,0,6234,0,498,0,0,7190,2007,"San Francisco"
"Rockfish bank",0,1563,1635,430,10852,3642,762,1869,290,2762,260,1393,25458,2007,"San Francisco"
"Rockfish blackandyellow",0,4,0,0,82,117,100,95,61,104,34,0,597,2007,"San Francisco"
"Rockfish black",43,100,4,4,290,390,400,386,393,348,247,2,2607,2007,"San Francisco"
"Rockfish blackgill",24,19,94,0,0,0,83,94,538,44,302,0,1198,2007,"San Francisco"
"Rockfish blue",166,180,3,0,37,66,279,122,142,97,128,115,1335,2007,"San Francisco"
"Rockfish bocaccio",56,42,0,0,401,11,7,29,175,20,100,100,941,2007,"San Francisco"
"Rockfish brown",139,9,0,2,463,592,1053,555,1290,932,320,150,5505,2007,"San Francisco"
"Rockfish canary",96,0,98,0,23,672,40,24,0,94,105,5,1157,2007,"San Francisco"
