"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Shark leopard",14,44,17,93,242,0,0,0,153,57,190,50,860,2002,"San Diego"
"Shark pelagic thresher",526,368,0,0,0,0,351,148,660,690,0,0,2743,2002,"San Diego"
"Shark shortfin mako",3661,141,0,0,221,5893,8058,13665,16649,16431,10779,988,76487,2002,"San Diego"
"Shark soupfin",374,74,28,116,1018,4389,896,0,93,59,288,48,7383,2002,"San Diego"
"Shark thresher",23444,16522,0,66,34806,12084,15042,86,5152,6878,7243,7261,128584,2002,"San Diego"
"Sheephead California",202,0,4188,4246,3098,5616,4505,3766,0,0,0,0,25621,2002,"San Diego"
"Skate unspecified",0,0,0,0,0,0,120,100,0,0,0,0,220,2002,"San Diego"
"Sole Dover",0,0,0,0,0,0,147,0,0,0,0,0,147,2002,"San Diego"
"Sole rex",0,0,0,0,0,0,228,0,0,0,0,0,228,2002,"San Diego"
"Sole sand",0,0,0,0,0,0,5,0,0,0,0,0,5,2002,"San Diego"
"Sole unspecified",0,3,8,3,0,0,0,2,0,0,0,0,16,2002,"San Diego"
"Surfperch black",0,0,90,0,0,0,50,0,0,0,0,0,140,2002,"San Diego"
"Swordfish",18684,0,0,0,218,151,3226,8449,33984,84216,102376,79095,330399,2002,"San Diego"
"Thornyhead longspine",0,83,122,53,16,0,999,862,0,6,4,1797,3942,2002,"San Diego"
"Thornyhead shortspine",2550,4393,7887,6282,4905,5205,3005,12532,13236,12324,15184,4686,92190,2002,"San Diego"
"Thornyheads",30,42,0,159,18,0,0,0,0,0,0,0,249,2002,"San Diego"
"Tuna albacore",1703,0,0,0,772,3327,159277,345279,9555,30344,4857,1982,557096,2002,"San Diego"
"Tuna bluefin",355,0,0,0,0,0,606,6076,2350,1074,286,504,11251,2002,"San Diego"
"Tuna skipjack",0,0,0,0,0,0,0,0,11,23341,0,0,23352,2002,"San Diego"
"Tuna unspecified",0,0,0,0,0,0,0,0,0,0,0,78,78,2002,"San Diego"
"Tuna yellowfin",145,0,0,0,0,0,0,0,546,6265,941,0,7897,2002,"San Diego"
"Whitefish ocean",0,15,264,86,299,128,0,15,0,0,0,0,807,2002,"San Diego"
"Yellowtail",85,0,0,0,0,953,1694,4737,1539,125,1492,0,10625,2002,"San Diego"
"Crab rock unspecified",13284,19012,12662,15728,21907,20304,14427,12067,8932,6912,11509,8584,165327,2002,"San Diego"
"Crab spider",0,58,1212,230,430,91,1358,0,269,48,334,245,4275,2002,"San Diego"
"Lobster California spiny",12248,6230,1869,0,0,0,0,0,0,99191,42066,29786,191390,2002,"San Diego"
"Prawn spot",0,2984,3032,4084,3038,5004,3768,3583,3850,2545,0,0,31888,2002,"San Diego"
"Shrimp ghost",183,99,10,12,120,11,10,6,3,0,0,0,453,2002,"San Diego"
"Sea cucumber unspecified",0,0,0,0,184,10909,1799,0,0,0,0,0,12892,2002,"San Diego"
"Urchin purple sea",0,0,220,0,0,100,100,0,0,100,0,0,520,2002,"San Diego"
"Urchin red",80556,93045,79403,104093,118491,86918,85424,77025,73178,85772,69508,64970,1018383,2002,"San Diego"
"Octopus unspecified",0,0,1,0,0,12,91,69,0,2,0,0,175,2002,"San Diego"
"Snail sea",0,0,0,0,26,0,0,0,0,0,0,147,173,2002,"San Diego"
"Snail top",0,0,486,0,0,0,0,0,0,0,0,0,486,2002,"San Diego"
"Snails moon",0,0,0,0,0,0,18,0,0,0,0,0,18,2002,"San Diego"
"Squid jumbo",0,0,0,0,0,0,1197,388,0,0,0,0,1585,2002,"San Diego"
"Whelk Kellets",130,0,58,205,37,73,0,0,0,66,26,184,779,2002,"San Diego"
"Waters Area Total",182868,172058,140471,192399,241952,218838,347442,539017,221898,431497,317875,240794,3247109,2002,"San Diego"
"Grand Total",182868,172058,140471,192399,241952,218838,347442,539017,221898,431497,317875,240794,3247109,2002,"San Diego"
"Anchovy northern",0,0,0,2700,9900,16247,1125,0,0,0,0,0,29972,2003,"San Diego"
"Barracuda California",0,0,634,423,984,534,162,710,0,0,0,0,3447,2003,"San Diego"
"Bass giant sea",43,93,41,99,15,0,110,118,0,0,19,0,538,2003,"San Diego"
"Bonito Pacific",0,0,0,0,309,20,0,101,344,192,210,227,1403,2003,"San Diego"
"Cabezon",13,90,0,0,38,211,23,0,0,0,0,0,375,2003,"San Diego"
"Cod Pacific",0,0,0,0,0,0,0,0,0,0,0,4,4,2003,"San Diego"
"Croaker white",0,0,400,0,0,0,174,0,0,0,0,0,574,2003,"San Diego"
"Dolphin fish",0,0,0,0,0,0,0,12,0,0,666,0,678,2003,"San Diego"
"Eel California moray",41,0,0,0,0,0,0,0,0,260,0,0,301,2003,"San Diego"
"Grenadier",0,0,0,0,0,80,0,0,0,0,0,0,80,2003,"San Diego"
"Guitarfish shovelnose",0,0,150,0,0,0,0,0,0,0,0,0,150,2003,"San Diego"
"Halibut California",4459,4185,2941,2093,1689,1324,574,906,255,215,141,266,19046,2003,"San Diego"
"Lingcod",55,54,27,0,375,266,513,125,94,72,0,0,1581,2003,"San Diego"
"Louvar",38,0,0,36,0,0,0,423,887,3901,1097,0,6383,2003,"San Diego"
"Mackerel Pacific",0,0,30,1156,165,12,88,6,0,200,289,0,1946,2003,"San Diego"
"Mackerel jack",0,0,0,0,20,0,0,0,0,0,980,4470,5470,2003,"San Diego"
"Opah",3825,0,0,76,198,2486,147,831,7706,9321,7582,13338,45510,2003,"San Diego"
"Queenfish",718,90,331,395,991,1125,1347,499,283,350,0,0,6128,2003,"San Diego"
"Ray bat",0,0,250,0,0,0,0,0,0,0,0,0,250,2003,"San Diego"
"Ray unspecified",0,0,0,31,0,0,0,0,0,0,0,0,31,2003,"San Diego"
"Rockfish China",0,0,0,0,0,0,0,5,0,0,0,0,5,2003,"San Diego"
"Rockfish bank",0,0,0,0,0,1331,0,0,0,0,0,0,1331,2003,"San Diego"
"Rockfish blackgill",3792,1599,2772,2028,1638,7307,6100,5364,3722,2291,1073,1752,39438,2003,"San Diego"
"Rockfish brown",0,3,0,0,0,0,0,0,0,0,0,0,3,2003,"San Diego"
"Rockfish group blackblue",0,0,0,0,0,0,36,0,2,0,0,0,38,2003,"San Diego"
"Rockfish group deepwater reds",0,0,0,0,0,0,0,4,0,0,0,0,4,2003,"San Diego"
"Rockfish group nearshore",0,0,0,0,0,0,0,0,0,0,0,13,13,2003,"San Diego"
"Rockfish group red",4,0,0,0,0,0,0,0,16,0,0,0,20,2003,"San Diego"
"Rockfish group shelf",0,60,0,0,153,41,54,83,115,41,65,0,612,2003,"San Diego"
"Rockfish group slope",125,88,516,427,474,354,288,428,89,80,242,104,3215,2003,"San Diego"
"Rockfish olive",1,0,0,0,0,0,0,0,0,0,0,0,1,2003,"San Diego"
"Rockfish redbanded",0,0,0,0,0,0,0,0,0,5,0,0,5,2003,"San Diego"
"Rockfish splitnose",0,12,0,0,0,0,0,0,0,0,0,0,12,2003,"San Diego"
"Rockfish starry",0,0,0,0,0,0,0,2,0,0,0,0,2,2003,"San Diego"
"Rockfish swordspine",0,0,0,0,0,10,0,0,0,0,0,0,10,2003,"San Diego"
"Rockfish treefish",7,0,0,0,0,0,0,3,0,0,8,0,18,2003,"San Diego"
"Rockfish unspecified",0,0,0,0,0,3,50,144,51,24,0,0,272,2003,"San Diego"
"Rockfish vermilion",0,0,0,0,0,0,0,0,10,0,0,0,10,2003,"San Diego"
"Rockfish widow",0,0,0,0,0,909,0,0,0,0,0,0,909,2003,"San Diego"
"Sablefish",11606,7364,13466,6576,3966,22287,13693,12472,3604,3140,3367,3775,105316,2003,"San Diego"
"Sanddab Pacific",0,0,160,0,0,0,0,0,0,0,0,0,160,2003,"San Diego"
"Sardine Pacific",25650,6900,3715,0,0,0,0,0,7810,16325,1530,0,61930,2003,"San Diego"
"Scorpionfish California",2,0,0,0,28,111,62,45,0,75,39,2,364,2003,"San Diego"
"Seabass white",12,33,45,464,282,32563,12322,718,0,0,0,0,46438,2003,"San Diego"
"Shark Pacific angel",0,45,0,0,0,0,0,0,0,0,0,0,45,2003,"San Diego"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,0,2508,2474,4982,2003,"San Diego"
"Shark leopard",92,236,44,28,34,14,0,0,50,56,30,0,584,2003,"San Diego"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,496,2465,0,0,2961,2003,"San Diego"
"Shark shortfin mako",787,0,0,240,106,1745,2814,3024,11924,19473,7723,8944,56780,2003,"San Diego"
"Shark soupfin",60,169,259,250,887,4024,4918,1989,506,396,2343,0,15801,2003,"San Diego"
"Shark thresher",68606,0,54,1302,40967,3106,1017,834,925,5309,8234,13192,143547,2003,"San Diego"
"Shark unspecified",0,107,0,0,0,0,0,0,0,0,0,0,107,2003,"San Diego"
"Sheephead California",943,2545,0,0,2287,6953,7407,1597,732,314,3576,1950,28305,2003,"San Diego"
"Smelts true",0,0,0,0,0,17,0,0,0,0,0,0,17,2003,"San Diego"
"Sole petrale",0,2,1,1,0,0,0,0,2,0,0,0,6,2003,"San Diego"
"Sole unspecified",2,0,0,0,8,0,0,0,0,0,0,0,10,2003,"San Diego"
"Surfperch black",0,0,0,0,0,0,30,0,0,0,0,0,30,2003,"San Diego"
"Swordfish",30893,0,0,586,158,0,4343,5097,35529,71007,66967,56807,271387,2003,"San Diego"
"Thornyhead longspine",0,0,32,373,0,278,144,364,52,0,0,0,1243,2003,"San Diego"
"Thornyhead shortspine",6911,3746,13360,3425,10165,9599,16842,11806,6643,5,37,87,82626,2003,"San Diego"
"Thornyheads",0,0,0,0,0,347,0,0,0,0,0,0,347,2003,"San Diego"
"Tuna albacore",2232,0,0,0,0,5782,467197,199837,30101,75124,6520,1458,788252,2003,"San Diego"
"Tuna bluefin",521,0,0,0,0,0,2011,2010,840,2996,480,480,9337,2003,"San Diego"
"Tuna skipjack",0,0,0,0,0,0,0,0,11387,946,4456,6,16795,2003,"San Diego"
"Tuna yellowfin",0,306,0,0,0,73,178,681,1819,1319,0,0,4376,2003,"San Diego"
"Whitefish ocean",50,28,0,0,34,33,6,0,0,0,65,21,237,2003,"San Diego"
"Yellowtail",0,23,0,131,360,921,1595,2633,1631,917,371,37,8618,2003,"San Diego"
"Crab box",0,0,247,0,335,342,0,14,0,0,390,396,1724,2003,"San Diego"
"Crab claws",0,140,0,13,0,0,0,0,0,0,0,0,153,2003,"San Diego"
"Crab king",0,0,79,0,3,0,0,0,0,0,0,0,82,2003,"San Diego"
"Crab rock unspecified",10574,10741,19375,25265,25674,23074,17829,21485,10766,5611,10395,6968,187756,2003,"San Diego"
"Crab spider",1271,263,675,1162,75,217,217,149,0,501,1329,832,6691,2003,"San Diego"
"Crustacean unspecified",0,0,0,0,0,0,0,0,0,2,0,0,2,2003,"San Diego"
"Lobster California spiny",22194,9792,5255,0,0,0,0,0,0,108773,47757,35466,229236,2003,"San Diego"
"Prawn spot",20,2789,5077,4041,3250,5014,3765,5643,1715,2022,0,0,33337,2003,"San Diego"
"Shrimp ghost",0,0,0,4,2,20,47,26,11,180,64,1,354,2003,"San Diego"
"Sea cucumber giant red",0,0,0,0,140,0,0,0,0,0,0,0,140,2003,"San Diego"
"Sea cucumber warty",0,0,43,0,0,0,3093,2950,480,0,0,0,6566,2003,"San Diego"
"Sea stars",0,0,0,0,10,0,0,0,0,27,0,0,37,2003,"San Diego"
"Sea urchin purple",0,0,0,0,60,80,20,0,0,303,58,0,521,2003,"San Diego"
"Sea urchin red",91240,52407,77071,63811,84165,79865,59130,65772,79336,70139,98792,69455,891183,2003,"San Diego"
"Octopus unspecified",0,0,0,0,80,60,50,15,0,0,6,7,218,2003,"San Diego"
"Snail top",0,0,0,424,210,0,0,0,0,0,0,30,664,2003,"San Diego"
"Whelk Kellets",161,0,0,0,0,19,0,0,0,10,7,20,217,2003,"San Diego"
"Waters Area Total",286947,103910,147051,117560,190234,228803,629519,348924,219932,404387,279415,222582,3179263,2003,"San Diego"
"Tuna albacore",0,0,0,0,0,0,2121,0,0,26647,31532,0,60300,2003,"San Diego"
"Waters Area Total",0,0,0,0,0,0,2121,0,0,26647,31532,0,60300,2003,"San Diego"
"Dolphin fish",0,0,0,0,0,0,0,0,0,0,0,11297,11297,2003,"San Diego"
"Escolar",0,0,0,1196,0,0,0,0,0,0,0,0,1196,2003,"San Diego"
"Louvar",0,0,0,0,0,0,0,0,56,445,0,0,501,2003,"San Diego"
"Opah",0,0,0,3142,0,0,0,0,171,896,0,0,4209,2003,"San Diego"
"Pomfret Pacific",0,0,0,286,0,0,0,0,0,0,0,0,286,2003,"San Diego"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,0,0,202,202,2003,"San Diego"
"Shark shortfin mako",0,0,0,0,0,0,0,0,3023,242,0,0,3265,2003,"San Diego"
"Shark thresher",0,0,0,0,0,0,0,0,183,0,0,0,183,2003,"San Diego"
"Swordfish",0,0,0,1255,0,0,0,0,2870,760,0,0,4885,2003,"San Diego"
"Tuna albacore",0,0,0,0,3607,0,0,0,0,0,0,162,3769,2003,"San Diego"
"Tuna bigeye",0,0,0,13147,0,0,0,0,0,0,0,0,13147,2003,"San Diego"
"Wahoo",0,0,0,165,0,0,0,0,0,0,0,300,465,2003,"San Diego"
"Waters Area Total",0,0,0,19191,3607,0,0,0,6303,2343,0,11961,43405,2003,"San Diego"
"Barracuda California",0,0,0,27,792,4,2019,1149,18,0,0,0,4009,2004,"San Diego"
"Bass giant sea",170,194,255,46,0,32,239,174,0,0,0,132,1242,2004,"San Diego"
"Bonito Pacific",418,0,0,0,257,82,9,98,416,254,309,0,1842,2004,"San Diego"
"Cabezon",0,4,53,27,62,122,197,177,0,0,0,0,642,2004,"San Diego"
"Dolphin fish",0,0,0,0,0,0,27,344,275,0,0,0,646,2004,"San Diego"
"Eel California moray",0,0,0,0,0,0,0,0,0,341,0,0,341,2004,"San Diego"
"Fish unspecified",0,0,0,0,0,0,0,0,0,0,0,47,47,2004,"San Diego"
"Hagfishes",0,0,0,0,0,0,0,0,0,0,474,0,474,2004,"San Diego"
"Halibut California",1894,1827,6380,1927,2093,3772,4428,991,35,51,180,465,24043,2004,"San Diego"
"Lingcod",0,0,11,77,91,391,359,346,93,152,0,0,1520,2004,"San Diego"
"Louvar",192,0,50,0,0,0,0,75,175,84,0,0,576,2004,"San Diego"
"Mackerel Pacific",41,0,0,75,0,0,13,147,174,0,0,0,450,2004,"San Diego"
"Opah",8037,359,0,0,0,92,0,1881,2789,1047,7205,11736,33146,2004,"San Diego"
"Pomfret Pacific",0,0,0,0,0,0,0,0,0,0,0,387,387,2004,"San Diego"
"Rockfish Mexican",0,0,0,0,0,0,0,0,0,0,108,0,108,2004,"San Diego"
"Rockfish aurora",19,8,4,0,2,9,21,0,5,0,0,8,75,2004,"San Diego"
"Rockfish bank",0,0,6,1,0,0,0,0,0,0,0,0,7,2004,"San Diego"
"Rockfish blackandyellow",0,0,2,0,0,0,0,0,0,0,0,0,2,2004,"San Diego"
"Rockfish blackgill",4753,5440,2643,1047,1997,3919,3927,4839,4197,3362,1618,1432,39174,2004,"San Diego"
"Rockfish bocaccio",0,0,103,240,107,47,76,27,18,78,92,9,796,2004,"San Diego"
"Rockfish brown",0,0,8,0,0,0,112,0,0,0,0,0,120,2004,"San Diego"
"Rockfish chilipepper",0,0,0,0,0,0,0,5,0,0,3,0,8,2004,"San Diego"
"Rockfish copper whitebelly",0,0,0,0,0,0,0,0,0,0,0,2,2,2004,"San Diego"
"Rockfish copper",0,0,0,0,72,0,3,0,0,0,0,0,74,2004,"San Diego"
"Rockfish flag",0,0,39,4,13,5,8,7,3,0,0,10,88,2004,"San Diego"
"Rockfish gopher",0,0,12,2,10,0,5,6,0,7,0,0,41,2004,"San Diego"
"Rockfish grass",0,0,9,0,7,5,24,0,0,0,0,0,45,2004,"San Diego"
"Rockfish greenblotched",0,0,10,8,21,1,8,16,11,0,0,0,75,2004,"San Diego"
"Rockfish greenspotted",0,0,42,45,1,1,0,0,0,0,7,4,100,2004,"San Diego"
"Rockfish group nearshore",0,0,2,1,89,28,0,119,50,0,3,3,294,2004,"San Diego"
"Rockfish group red",0,0,997,395,441,141,41,84,0,0,20,0,2119,2004,"San Diego"
"Rockfish group shelf",0,0,806,189,668,472,419,444,295,0,533,118,3942,2004,"San Diego"
"Rockfish group slope",204,60,672,494,169,334,251,61,20,36,5,41,2347,2004,"San Diego"
"Rockfish group small",0,0,0,0,0,0,0,0,6,0,0,0,6,2004,"San Diego"
"Rockfish honeycomb",0,0,0,9,0,0,0,1,0,0,0,0,10,2004,"San Diego"
"Rockfish kelp",0,0,2,3,0,0,1,1,0,1,0,0,7,2004,"San Diego"
"Rockfish olive",0,0,0,0,0,0,1,0,0,0,0,0,1,2004,"San Diego"
"Rockfish redbanded",4,0,0,2,0,0,0,1,0,0,0,0,7,2004,"San Diego"
"Rockfish rosy",0,0,0,0,1,0,0,0,0,0,0,0,1,2004,"San Diego"
"Rockfish speckled",0,0,0,7,0,0,0,0,0,0,16,0,23,2004,"San Diego"
"Rockfish splitnose",8,1,8,0,0,0,19,0,0,0,64,0,100,2004,"San Diego"
"Rockfish squarespot",0,0,0,2,0,3,0,4,0,0,1,0,9,2004,"San Diego"
"Rockfish starry",0,0,11,1,0,2,60,0,0,0,0,0,74,2004,"San Diego"
"Rockfish treefish",0,0,1,0,0,50,249,47,52,0,0,0,399,2004,"San Diego"
"Rockfish unspecified",0,168,0,16,175,34,25,0,0,0,34,14,466,2004,"San Diego"
"Rockfish vermilion",0,0,1058,262,110,25,72,173,96,0,22,59,1877,2004,"San Diego"
"Rockfish widow",0,0,0,0,0,0,0,2,0,0,0,0,2,2004,"San Diego"
"Sablefish",2748,2480,5132,3634,6514,2962,3654,4900,7905,1758,2168,4282,48137,2004,"San Diego"
"Sardine Pacific",6750,7200,7650,4050,11709,9450,11700,1456,7650,7650,13725,9000,97990,2004,"San Diego"
"Sargo",0,0,0,0,0,2,0,0,0,0,0,0,2,2004,"San Diego"
"Scorpionfish California",0,0,52,55,83,64,346,112,189,1,4,0,906,2004,"San Diego"
"Seabass white",23,619,1901,71,251,10028,4910,550,0,0,0,249,18601,2004,"San Diego"
"Shark bigeye thresher",94,0,0,0,0,0,0,135,822,2166,1088,899,5204,2004,"San Diego"
"Shark blacktip",0,0,0,0,0,87,0,0,0,0,0,0,87,2004,"San Diego"
"Shark leopard",18,122,163,99,9,0,66,254,0,57,0,140,928,2004,"San Diego"
"Shark pelagic thresher",0,0,0,0,0,0,1130,0,0,0,98,0,1228,2004,"San Diego"
"Shark shortfin mako",3236,87,0,0,362,3239,3643,10886,6200,7258,5061,2115,42087,2004,"San Diego"
"Shark soupfin",160,216,279,396,2450,4980,3932,1391,110,1017,496,45,15472,2004,"San Diego"
"Shark spiny dogfish",0,0,0,0,0,0,0,54,0,0,0,0,54,2004,"San Diego"
"Shark thresher",19929,1537,34,0,4259,4809,2873,1974,699,4129,8109,10385,58737,2004,"San Diego"
"Sheephead California",0,322,6315,2812,2234,3788,4530,4197,1525,815,0,0,26539,2004,"San Diego"
"Swordfish",6164,373,0,0,0,4092,6059,6877,8160,23454,91400,90144,236723,2004,"San Diego"
"Thornyhead longspine",40,0,0,0,3,0,0,0,0,0,0,17,60,2004,"San Diego"
"Thornyhead shortspine",852,13,16,0,8,13,38,23,10664,5,0,1859,13491,2004,"San Diego"
"Thornyheads",0,0,0,0,842,0,0,0,0,0,0,0,842,2004,"San Diego"
"Tomcod Pacific",0,0,221,0,0,0,0,0,0,0,0,0,221,2004,"San Diego"
"Tuna albacore",111,0,0,0,0,35010,4138,13804,13798,704,1586,30076,99227,2004,"San Diego"
"Tuna bluefin",1278,0,0,0,0,0,0,55,0,798,2471,578,5180,2004,"San Diego"
"Tuna skipjack",0,0,0,0,0,0,0,10,58,0,25,0,93,2004,"San Diego"
"Tuna yellowfin",0,0,0,0,0,0,879,291,3193,662,1835,211,7070,2004,"San Diego"
"Whitefish ocean",0,0,6,4,20,59,524,563,90,12,0,0,1278,2004,"San Diego"
"Yellowtail",24,0,22,0,0,2021,4793,7583,1938,1578,43,442,18444,2004,"San Diego"
"Crab box",474,125,438,262,600,497,800,0,0,0,0,0,3196,2004,"San Diego"
"Crab king",22,10,56,0,12,18,11,5,24,0,22,2,183,2004,"San Diego"
"Crab pelagic red",0,0,20,0,0,0,0,0,0,0,0,0,20,2004,"San Diego"
"Crab red rock",0,0,66,0,0,0,0,0,0,0,0,0,66,2004,"San Diego"
"Crab rock unspecified",12136,10654,14600,13766,9259,12825,15196,17315,8357,6089,6111,5555,131863,2004,"San Diego"
"Crab spider",1684,414,705,432,29,308,394,1211,558,528,710,145,7117,2004,"San Diego"
"Lobster California spiny",18704,9967,4563,0,0,0,0,0,0,170089,61305,38795,303422,2004,"San Diego"
"Prawn spot",0,3559,8512,7690,7028,8549,5928,8372,5388,2313,0,0,57340,2004,"San Diego"
"Shrimp ghost",123,257,1221,18,27,20,32,12,4,5,0,60,1779,2004,"San Diego"
"Sea cucumber warty",0,0,1263,0,413,4315,3216,50,0,0,0,0,9257,2004,"San Diego"
"Sea stars",0,0,0,0,0,11,0,0,27,0,0,0,38,2004,"San Diego"
"Sea urchin purple",0,85,0,79,1389,186,0,70,72,31,70,0,1982,2004,"San Diego"
"Sea urchin red",78046,38978,99202,70917,83381,79661,61999,95233,79681,58709,72144,60787,878738,2004,"San Diego"
"Octopus unspecified",20,3,14,216,5,2,0,0,0,17,48,32,357,2004,"San Diego"
"Snail sea",38,0,0,0,0,0,0,0,0,0,0,0,38,2004,"San Diego"
"Snail top",63,373,379,0,201,628,0,0,527,0,0,0,2171,2004,"San Diego"
"Squid market",0,1300,30102,0,0,0,0,0,0,0,0,0,31402,2004,"San Diego"
"Whelk Kellets",70,0,0,0,2,3,0,0,0,92,40,25,232,2004,"San Diego"
"Waters Area Total",168546,86755,196115,109406,138264,197197,153403,188599,166368,295348,279251,270309,2249562,2004,"San Diego"
"Tuna albacore",0,0,0,0,0,0,0,0,0,0,76289,0,76289,2004,"San Diego"
"Waters Area Total",0,0,0,0,0,0,0,0,0,0,76289,0,76289,2004,"San Diego"
"Tuna albacore",0,0,0,0,0,0,0,0,0,27657,0,0,27657,2004,"San Diego"
"Waters Area Total",0,0,0,0,0,0,0,0,0,27657,0,0,27657,2004,"San Diego"
"Grand Total",168546,86755,196115,109406,138264,197197,153403,188599,166368,323005,355540,270309,2353508,2004,"San Diego"
"Anchovy northern",0,12600,0,0,8325,9450,7650,1125,0,900,0,0,40050,2005,"San Diego"
"Barracuda California",0,0,0,517,530,751,591,36,0,0,0,0,2425,2005,"San Diego"
"Bass giant sea",328,170,205,141,42,111,668,68,250,0,0,0,1983,2005,"San Diego"
"Bonito Pacific",0,144,519,169,0,0,0,0,0,0,0,0,831,2005,"San Diego"
"Cabezon",14,8,0,0,107,90,31,50,31,0,0,0,331,2005,"San Diego"
"Dolphin fish",0,0,0,0,0,0,0,61,182,0,30,0,273,2005,"San Diego"
"Eel California moray",0,0,0,0,7,0,0,0,0,0,0,0,7,2005,"San Diego"
"Eel monkeyface prickleback",0,0,0,0,0,0,0,5,0,0,0,0,5,2005,"San Diego"
"Hagfishes",403,0,0,0,0,663,0,0,0,76,0,0,1142,2005,"San Diego"
"Halibut California",3429,4549,5176,2270,500,4439,3691,5909,132,105,120,429,30748,2005,"San Diego"
"Lingcod",0,0,0,0,341,166,55,39,5,75,0,0,681,2005,"San Diego"
"Mackerel Pacific",0,0,332,1313,0,72,195,194,0,0,0,0,2106,2005,"San Diego"
"Opah",3166,0,0,0,99,305,0,0,1565,3756,2532,8742,20165,2005,"San Diego"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,0,17,0,0,0,0,17,2005,"San Diego"
"Rockfish aurora",0,0,0,0,30,69,169,70,10,9,4,5,366,2005,"San Diego"
"Rockfish bank",0,0,0,0,0,0,0,302,0,1,0,0,303,2005,"San Diego"
"Rockfish blackgill",264,623,1361,1463,1101,2194,378,1155,571,670,1077,661,11517,2005,"San Diego"
"Rockfish bocaccio",163,152,0,0,182,58,91,111,86,571,116,1,1530,2005,"San Diego"
"Rockfish brown",0,0,0,0,6,10,0,0,2,0,7,0,25,2005,"San Diego"
"Rockfish chilipepper",0,1,0,0,0,0,28,29,0,0,0,0,58,2005,"San Diego"
"Rockfish copper",0,0,0,0,1,0,0,0,0,0,42,0,43,2005,"San Diego"
"Rockfish cowcod",0,0,0,0,0,0,0,0,0,2,0,0,2,2005,"San Diego"
"Rockfish flag",4,29,0,0,10,0,6,8,2,4,5,0,68,2005,"San Diego"
"Rockfish gopher",23,5,0,0,17,20,10,7,0,0,4,0,86,2005,"San Diego"
"Rockfish grass",0,0,0,0,13,14,32,22,2,0,0,0,82,2005,"San Diego"
"Rockfish greenblotched",0,28,0,0,2,7,18,19,9,12,0,0,95,2005,"San Diego"
"Rockfish greenspotted",8,6,0,0,2,0,0,0,0,0,0,0,16,2005,"San Diego"
"Rockfish group bolina",0,0,0,0,0,7,0,0,0,0,0,0,7,2005,"San Diego"
"Rockfish group deep nearshore",5,3,0,0,9,20,41,6,73,0,8,24,190,2005,"San Diego"
"Rockfish group red",95,48,0,0,218,32,113,76,39,230,63,41,955,2005,"San Diego"
"Rockfish group shelf",173,341,0,0,566,626,825,448,687,223,373,302,4565,2005,"San Diego"
"Rockfish group slope",89,52,230,391,302,253,148,220,155,207,181,29,2256,2005,"San Diego"
"Rockfish kelp",4,1,0,0,6,7,0,1,0,0,0,0,19,2005,"San Diego"
"Rockfish redbanded",0,15,0,0,0,0,0,0,0,0,0,0,15,2005,"San Diego"
"Rockfish speckled",0,0,0,0,0,0,0,16,0,0,0,0,16,2005,"San Diego"
"Rockfish splitnose",0,0,0,0,1,1,0,0,0,0,0,0,2,2005,"San Diego"
"Rockfish squarespot",4,25,0,0,0,0,0,0,0,0,0,0,29,2005,"San Diego"
"Rockfish starry",0,8,0,0,1,0,0,0,0,0,0,0,9,2005,"San Diego"
"Rockfish treefish",1,3,0,0,11,13,64,46,0,0,4,0,141,2005,"San Diego"
"Rockfish unspecified",0,3,0,0,0,0,28,148,116,26,0,0,321,2005,"San Diego"
"Rockfish vermilion",8,143,0,0,59,0,74,296,171,130,37,0,918,2005,"San Diego"
"Sablefish",2590,3967,2678,2464,9165,5809,7250,5574,10013,7177,8596,4443,69725,2005,"San Diego"
"Sardine Pacific",16425,0,10800,3150,0,0,1125,3835,4500,4950,2475,160,47420,2005,"San Diego"
"Scorpionfish California",13,24,0,0,162,73,45,136,0,30,92,3,579,2005,"San Diego"
"Seabass white",1876,2347,1605,138,95,16792,20561,8875,0,36,0,241,52565,2005,"San Diego"
"Shark Pacific angel",0,0,13,0,0,0,0,0,0,0,0,0,13,2005,"San Diego"
"Shark bigeye thresher",205,0,0,0,0,0,0,233,648,4960,843,82,6971,2005,"San Diego"
"Shark leopard",0,94,903,124,27,12,35,71,40,37,0,0,1342,2005,"San Diego"
"Shark shortfin mako",649,0,0,0,149,2579,8220,1820,1257,6242,5364,1512,27792,2005,"San Diego"
"Shark soupfin",441,242,96,190,2397,2683,2881,2817,534,108,26,368,12783,2005,"San Diego"
"Shark thresher",9472,0,0,1017,5021,22330,3406,896,8535,24470,38629,27855,141630,2005,"San Diego"
"Sheephead California",4811,7930,0,0,8642,4030,2894,4169,644,2116,6662,5381,47279,2005,"San Diego"
"Surfperch black",54,128,0,0,0,0,0,32,0,0,0,0,214,2005,"San Diego"
"Surfperch rubberlip",0,0,0,0,0,0,0,0,0,0,15,0,15,2005,"San Diego"
"Swordfish",20955,140,0,0,396,971,7256,12048,4296,35037,75041,97291,253432,2005,"San Diego"
"Thornyhead longspine",15,4,0,0,9,14,65,26,101,5,0,60,299,2005,"San Diego"
