"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Goby yellowfin",3,0,0,0,0,0,0,0,0,0,0,0,3,2014,"San Francisco"
"Greenling kelp",223,27,0,0,119,125,225,133,129,13,0,76,1070,2014,"San Francisco"
"Greenling rock",0,0,0,0,0,0,0,14,103,82,199,77,475,2014,"San Francisco"
"Halibut California",2322,8048,6417,13555,18891,25802,73715,35426,21873,7150,3746,0,216946,2014,"San Francisco"
"Herring Pacific roe",4699843,1806575,0,0,0,0,0,0,0,0,0,0,6506418,2014,"San Francisco"
"Jacksmelt",0,0,0,0,0,90,0,0,0,5,0,7,102,2014,"San Francisco"
"Lingcod",91,0,5,46,952,1788,4988,3625,4597,1538,1033,0,18664,2014,"San Francisco"
"Mackerel Pacific",0,0,0,0,0,0,0,0,0,4,0,0,4,2014,"San Francisco"
"Mackerel unspecified",0,0,0,0,0,0,0,2,0,0,0,0,2,2014,"San Francisco"
"Midshipman plainfin",0,0,0,0,11,166,80,0,0,0,0,0,256,2014,"San Francisco"
"Mudsucker longjaw",4,0,0,0,0,0,0,0,0,0,20,0,24,2014,"San Francisco"
"Oilfish",1131,1007,1016,0,0,0,474,147,340,0,1452,1011,6578,2014,"San Francisco"
"Opah",615,1070,862,778,0,0,19470,5522,8335,0,23327,8113,68092,2014,"San Francisco"
"Pomfret Pacific",0,40,49,0,0,0,4793,839,2630,0,1660,10,10021,2014,"San Francisco"
"Ratfish spotted",322,0,0,0,0,0,0,0,0,0,0,0,322,2014,"San Francisco"
"Rockfish China",3,0,0,0,4,5,26,20,6,20,108,0,192,2014,"San Francisco"
"Rockfish aurora",10,38,26,0,0,0,29,0,65,35,0,0,203,2014,"San Francisco"
"Rockfish bank",437,0,0,2,2,0,0,0,3,67,0,0,511,2014,"San Francisco"
"Rockfish blackandyellow",0,0,0,0,7,1,16,10,16,13,0,0,63,2014,"San Francisco"
"Rockfish black",327,80,0,0,125,316,705,389,420,321,150,17,2850,2014,"San Francisco"
"Rockfish blackgill",213,84,380,205,263,0,363,312,1977,868,86,0,4751,2014,"San Francisco"
"Rockfish blue",216,77,0,0,55,94,415,394,520,510,215,189,2684,2014,"San Francisco"
"Rockfish bocaccio",342,0,6,32,25,7,183,664,641,562,0,0,2462,2014,"San Francisco"
"Rockfish brown",1031,217,0,0,1385,1785,2419,1752,2518,930,879,156,13075,2014,"San Francisco"
"Rockfish canary",21,0,10,4,12,9,17,37,41,58,0,0,209,2014,"San Francisco"
"Rockfish chilipepper",52410,3192,192,857,4331,1385,3800,1538,3265,4375,15,0,75360,2014,"San Francisco"
"Rockfish copper",59,20,0,0,55,103,85,64,52,53,71,0,561,2014,"San Francisco"
"Rockfish cowcod",8,0,3,0,8,2,1,3,3,7,0,0,35,2014,"San Francisco"
"Rockfish darkblotched",4,0,0,0,1,0,0,0,1,0,0,0,6,2014,"San Francisco"
"Rockfish gopher",282,0,0,0,449,503,921,750,519,357,794,86,4660,2014,"San Francisco"
"Rockfish grass",0,0,0,0,34,0,36,9,100,29,0,0,208,2014,"San Francisco"
"Rockfish greenblotched",0,0,2,0,0,0,0,0,0,0,0,0,2,2014,"San Francisco"
"Rockfish greenspotted",30,3,2,25,26,8,4,4,4,67,0,0,173,2014,"San Francisco"
"Rockfish greenstriped",0,0,10,16,29,0,41,3,0,1,0,0,100,2014,"San Francisco"
"Rockfish group bolina",0,82,0,0,0,0,0,0,0,0,0,0,82,2014,"San Francisco"
"Rockfish group red",0,0,0,0,0,0,0,0,22,0,0,0,22,2014,"San Francisco"
"Rockfish group shelf",0,0,0,0,0,0,0,0,0,1,0,0,1,2014,"San Francisco"
"Rockfish group slope",2826,0,0,0,26,0,81,0,2,2,12,0,2949,2014,"San Francisco"
"Rockfish group small",0,0,0,0,0,17,0,0,0,0,0,0,17,2014,"San Francisco"
"Rockfish kelp",0,0,0,0,10,2,14,11,19,7,8,0,71,2014,"San Francisco"
"Rockfish olive",50,28,0,0,9,39,198,79,110,37,25,6,580,2014,"San Francisco"
"Rockfish quillback",0,0,0,0,0,0,20,0,0,0,0,0,20,2014,"San Francisco"
"Rockfish redbanded",1,1,0,0,1,0,0,0,0,1,0,0,4,2014,"San Francisco"
"Rockfish rosy",1,0,0,0,0,5,0,1,0,0,0,0,7,2014,"San Francisco"
"Rockfish splitnose",684,1194,0,22,32,0,28,8,0,209,0,0,2177,2014,"San Francisco"
"Rockfish starry",0,0,0,0,0,0,0,0,2,0,0,0,2,2014,"San Francisco"
"Rockfish stripetail",0,0,0,0,0,0,0,0,0,1,0,0,1,2014,"San Francisco"
"Rockfish unspecified",0,0,0,0,0,25,0,0,0,0,0,0,25,2014,"San Francisco"
"Rockfish vermilion",148,22,0,0,64,103,364,257,507,197,183,13,1859,2014,"San Francisco"
"Rockfish widow",159,0,0,0,3,0,0,0,4,405,0,0,571,2014,"San Francisco"
"Rockfish yellowtail",0,0,0,0,19,5,1019,59,52,744,37,62,1996,2014,"San Francisco"
"Sablefish",12948,4868,19337,30387,109243,1813,33517,11110,27064,17062,12546,0,279896,2014,"San Francisco"
"Salmon Chinook",0,0,0,0,122363,65584,35443,167165,99761,37030,0,0,527345,2014,"San Francisco"
"Salmon Roe Chinook Coho",0,0,0,0,0,16,39,485,577,377,0,0,1492,2014,"San Francisco"
"Sanddab Pacific",0,0,1921,0,0,0,0,0,0,0,0,0,1921,2014,"San Francisco"
"Sanddab",688,479,8606,4380,14877,19200,16252,7634,2275,3999,0,0,78390,2014,"San Francisco"
"Sardine Pacific",0,0,0,0,700,0,0,840,0,0,0,0,1540,2014,"San Francisco"
"Sculpin staghorn",158,115,65,73,90,91,107,258,187,0,294,0,1438,2014,"San Francisco"
"Seabass white",0,0,8,80,110,66,1625,19574,933,76,141,0,22614,2014,"San Francisco"
"Seaperch striped",703,0,962,353,0,0,0,0,0,0,645,812,3475,2014,"San Francisco"
"Shad threadfin",0,0,0,7,20,0,0,0,0,0,0,0,27,2014,"San Francisco"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,0,0,648,648,2014,"San Francisco"
"Shark brown smoothhound",0,0,0,0,0,7,0,0,0,0,0,0,7,2014,"San Francisco"
"Shark leopard",232,0,0,0,275,590,470,222,919,550,256,90,3604,2014,"San Francisco"
"Shark sevengill",0,0,0,0,0,11,9,5,29,0,0,0,54,2014,"San Francisco"
"Shark shortfin mako",968,534,0,0,0,0,932,0,1085,0,0,1961,5480,2014,"San Francisco"
"Shark soupfin",179,0,0,0,40,0,259,75,17,139,0,0,709,2014,"San Francisco"
"Shark spiny dogfish",35258,0,0,0,351,0,0,0,0,0,0,0,35609,2014,"San Francisco"
"Shark thresher",0,0,0,0,0,0,49,100,41,0,0,0,190,2014,"San Francisco"
"Shark unspecified",554,220,0,0,216,16,15,36,17,157,635,170,2036,2014,"San Francisco"
"Skate big",0,0,353,322,806,0,87,0,298,214,0,0,2080,2014,"San Francisco"
"Skate longnose",6284,5732,9761,5243,721,107,2275,1284,7722,3990,2456,0,45575,2014,"San Francisco"
"Skate unspecified",160,82,343,233,496,1205,1322,1021,532,363,83,0,5840,2014,"San Francisco"
"Smelt night",0,123,150,195,0,0,0,117,0,0,0,0,585,2014,"San Francisco"
"Smelt surf",0,0,0,23,20,0,60,1754,0,0,0,40,1897,2014,"San Francisco"
"Sole Dover",46664,9641,28927,14160,20085,0,35385,20371,20062,13052,2453,0,210800,2014,"San Francisco"
"Sole English",210,211,1439,862,3291,2503,2021,1726,1954,1011,160,0,15388,2014,"San Francisco"
"Sole fantail",0,0,0,0,0,0,0,0,11,0,0,0,11,2014,"San Francisco"
"Sole petrale",10759,405,4051,1482,21587,36776,26198,28412,25217,15495,2737,0,173119,2014,"San Francisco"
"Sole rex",229,53,407,1321,0,0,0,163,168,12,0,0,2353,2014,"San Francisco"
"Sole rock",72,11,56,0,1,0,37,210,16,149,0,0,552,2014,"San Francisco"
"Sole sand",393,1938,768,4203,7495,1304,4634,2022,2440,2403,1484,0,29084,2014,"San Francisco"
"Surfperch barred",0,0,0,0,0,0,0,0,0,0,50,0,50,2014,"San Francisco"
"Surfperch black",0,0,62,2,0,0,0,0,30,20,5,104,223,2014,"San Francisco"
"Surfperch pile",0,0,14,6,0,0,0,0,0,0,0,1,21,2014,"San Francisco"
"Surfperch rainbow",0,0,9,0,0,0,0,0,30,20,0,20,79,2014,"San Francisco"
"Surfperch rubberlip",52,0,79,0,0,0,0,0,0,0,2,11,144,2014,"San Francisco"
"Surfperch shiner",5,0,349,296,284,155,89,28,20,43,55,30,1352,2014,"San Francisco"
"Surfperch unspecified",166,219,677,0,0,0,0,0,0,35,0,0,1097,2014,"San Francisco"
"Surfperch walleye",70,0,60,164,0,0,0,0,0,10,0,33,337,2014,"San Francisco"
"Surfperch white",0,0,0,22,0,0,0,0,0,0,0,0,22,2014,"San Francisco"
"Swordfish",109023,139510,101638,24174,0,0,2231,1216,1059,0,22009,96052,496912,2014,"San Francisco"
"Thornyhead longspine",19722,411,0,172,161,0,189,449,377,201,0,0,21682,2014,"San Francisco"
"Thornyhead shortspine",5349,988,1108,557,823,0,783,1097,949,597,78,0,12329,2014,"San Francisco"
"Thornyheads",0,0,0,0,0,0,364,0,42,0,0,0,406,2014,"San Francisco"
"Tuna albacore",581,1948,1477,520,0,0,123,0,10301,6663,0,110,21723,2014,"San Francisco"
"Tuna bigeye",2181,5387,7387,1564,0,0,12665,23658,11433,0,44135,624,109034,2014,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,0,303,303,2014,"San Francisco"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,0,348,0,348,2014,"San Francisco"
"Tuna unspecified",0,0,0,0,0,0,0,0,0,0,150,72,222,2014,"San Francisco"
"Tuna yellowfin",0,0,0,0,0,0,0,102,0,0,418,0,520,2014,"San Francisco"
"Turbot curlfin",0,0,0,0,8,0,0,14,211,455,0,0,688,2014,"San Francisco"
"Turbot hornyhead",0,0,5,0,0,0,0,0,0,0,0,0,5,2014,"San Francisco"
"Turbot",0,4,71,115,64,0,115,94,964,259,286,0,1972,2014,"San Francisco"
"Wahoo",0,0,92,20,0,0,621,260,66,0,382,0,1441,2014,"San Francisco"
"Whiting Pacific",9,0,0,0,0,0,0,0,0,1,0,0,10,2014,"San Francisco"
"Crab Dungeness",288335,183479,148806,142608,87353,76905,3035,0,981,0,6196309,1359439,8487252,2014,"San Francisco"
"Crab rock unspecified",1593,3150,2802,2251,1674,2519,3692,5346,5157,1555,29756,1813,61307,2014,"San Francisco"
"Prawn spot",0,0,2613,4653,0,0,0,10256,4266,2638,0,0,24426,2014,"San Francisco"
"Shrimp bay",4726,3009,3173,1935,2520,2278,2602,1558,2357,2465,2353,1554,30530,2014,"San Francisco"
"Shrimp coonstriped",0,0,0,0,0,0,27,114,0,0,0,0,141,2014,"San Francisco"
"Shrimp ocean pink",0,0,0,0,0,0,0,0,11,0,0,0,11,2014,"San Francisco"
"Sea urchin red",0,0,0,0,0,0,0,0,9440,1742,612,1275,13068,2014,"San Francisco"
"Octopus unspecified",149,93,364,88,116,34,119,276,176,128,30,30,1603,2014,"San Francisco"
"Squid jumbo",130,0,0,0,0,0,0,0,0,0,0,0,130,2014,"San Francisco"
"Squid market",0,0,0,0,0,320953,13352002,8447807,815093,0,0,0,22935855,2014,"San Francisco"
"Dolphin fish",0,0,0,0,0,0,0,0,0,0,2200,0,2200,2014,"San Francisco"
"Fish unspecified",0,0,0,0,0,0,0,0,0,0,122,0,122,2014,"San Francisco"
"Oilfish",0,0,0,0,0,0,0,0,0,0,609,0,609,2014,"San Francisco"
"Opah",0,0,0,0,0,0,0,0,0,0,5276,0,5276,2014,"San Francisco"
"Pomfret Pacific",0,0,0,0,0,0,0,0,0,0,34,0,34,2014,"San Francisco"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,0,2806,0,2806,2014,"San Francisco"
"Swordfish",0,0,0,0,0,0,0,0,0,0,23240,0,23240,2014,"San Francisco"
"Tuna yellowfin",0,0,0,0,0,0,0,0,0,0,88,0,88,2014,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,0,367,5110,6586,0,0,12063,2014,"San Francisco"
"Barracuda California",0,0,0,0,0,0,0,0,8,57,0,0,65,2015,"San Francisco"
"Bonito Pacific",0,0,0,0,0,0,0,0,10,122,128,0,260,2015,"San Francisco"
"Bullhead brown",23,35,32,4,16,0,0,0,0,0,0,0,110,2015,"San Francisco"
"Cabezon",87,125,0,0,11,114,140,77,47,98,99,25,822,2015,"San Francisco"
"Croaker white",47,52,0,0,0,1,35,185,0,2,0,27,349,2015,"San Francisco"
"Dolphin fish",22,0,200,0,0,0,0,0,0,0,0,0,222,2015,"San Francisco"
"Eel California moray",0,0,0,0,0,0,0,0,0,0,0,43,43,2015,"San Francisco"
"Eel monkeyface prickleback",0,25,110,9,97,0,16,0,9,22,74,114,476,2015,"San Francisco"
"Eel",0,0,0,0,0,0,0,0,0,0,0,8,8,2015,"San Francisco"
"Fish unspecified",0,0,76,0,0,0,0,0,0,0,0,0,76,2015,"San Francisco"
"Flounder arrowtooth",0,0,0,0,0,0,2,334,0,0,0,0,336,2015,"San Francisco"
"Flounder starry",1047,1200,413,196,203,586,2731,2520,640,970,990,669,12163,2015,"San Francisco"
"Flounder unspecified",35,0,0,0,0,0,0,0,0,0,0,0,35,2015,"San Francisco"
"Greenling kelp",156,314,0,0,112,121,174,187,308,267,180,122,1941,2015,"San Francisco"
"Greenling rock",108,22,0,0,17,0,0,0,0,0,0,0,147,2015,"San Francisco"
"Hagfishes",0,0,0,0,0,0,0,0,0,0,1044,0,1044,2015,"San Francisco"
"Halibut California",3655,11058,7894,3400,16968,48778,65282,59445,14437,14045,7750,2484,255194,2015,"San Francisco"
"Herring Pacific roe",91445,0,0,0,0,0,0,0,0,0,0,0,91445,2015,"San Francisco"
"Kelpfishes",0,0,0,0,0,0,0,0,0,0,0,20,20,2015,"San Francisco"
"Lingcod",19,0,0,6,2766,3244,7178,6249,5212,3800,2541,340,31356,2015,"San Francisco"
"Mackerel Pacific",0,0,0,0,0,282,0,53554,292,3033,1176,0,58337,2015,"San Francisco"
"Mackerel jack",0,0,0,0,0,1586,12,29869,1232,2,0,0,32701,2015,"San Francisco"
"Mackerel unspecified",0,0,0,0,0,605,6,7,5,287,22,0,932,2015,"San Francisco"
"Midshipman plainfin",0,0,6,58,75,8,124,19,0,0,0,0,290,2015,"San Francisco"
"Mudsucker longjaw",43,4,0,0,0,0,0,0,0,0,15,75,137,2015,"San Francisco"
"Oilfish",490,367,294,0,0,0,0,0,0,0,0,0,1151,2015,"San Francisco"
"Opah",70,0,1023,0,0,0,0,0,0,0,0,0,1093,2015,"San Francisco"
"Pomfret Pacific",11,0,0,0,0,0,0,0,0,0,0,0,11,2015,"San Francisco"
"Rockfish China",4,0,0,0,6,14,0,4,0,13,89,40,170,2015,"San Francisco"
"Rockfish aurora",0,0,0,0,0,0,0,4,2,0,1,0,7,2015,"San Francisco"
"Rockfish blackandyellow",0,0,0,0,5,2,5,15,12,30,0,0,69,2015,"San Francisco"
"Rockfish black",74,83,0,0,210,269,301,291,273,187,99,39,1827,2015,"San Francisco"
"Rockfish blackgill",0,0,0,67,719,1522,752,14,41,86,6,0,3207,2015,"San Francisco"
"Rockfish blue",364,215,0,0,156,151,352,556,746,585,428,282,3835,2015,"San Francisco"
"Rockfish bocaccio",0,0,0,600,710,324,1519,253,30,0,0,0,3436,2015,"San Francisco"
"Rockfish brown",670,1013,0,2,1421,849,1551,1858,1736,1289,734,266,11389,2015,"San Francisco"
"Rockfish canary",0,0,0,30,28,66,1498,39,15,0,0,0,1676,2015,"San Francisco"
"Rockfish chilipepper",0,0,0,3830,3921,10132,11274,894,1272,0,0,0,31323,2015,"San Francisco"
"Rockfish copper",34,12,0,0,48,45,48,29,74,27,31,35,383,2015,"San Francisco"
"Rockfish cowcod",0,0,0,4,6,5,6,3,2,0,0,0,26,2015,"San Francisco"
"Rockfish gopher",173,347,0,0,314,284,325,398,229,263,151,90,2574,2015,"San Francisco"
"Rockfish grass",0,0,0,0,0,10,7,56,103,0,0,26,202,2015,"San Francisco"
"Rockfish greenspotted",0,0,0,0,0,0,0,0,27,0,0,0,27,2015,"San Francisco"
"Rockfish greenstriped",0,0,0,0,57,7,23,50,4,0,0,0,141,2015,"San Francisco"
"Rockfish group bolina",0,0,0,0,0,86,216,0,0,0,28,0,330,2015,"San Francisco"
"Rockfish group red",0,0,0,0,32,0,0,0,0,25,0,0,57,2015,"San Francisco"
"Rockfish group shelf",0,0,0,0,7,0,0,3,0,0,0,0,10,2015,"San Francisco"
"Rockfish group slope",0,0,0,0,0,80,0,0,0,0,0,0,80,2015,"San Francisco"
"Rockfish group small",0,0,0,0,0,0,1,0,0,0,0,0,1,2015,"San Francisco"
"Rockfish kelp",2,5,0,0,0,0,2,2,4,20,0,0,35,2015,"San Francisco"
"Rockfish olive",32,25,0,0,22,109,145,123,211,61,40,37,804,2015,"San Francisco"
"Rockfish quillback",0,0,0,0,0,0,0,0,36,1,0,0,37,2015,"San Francisco"
"Rockfish redbanded",0,0,0,0,0,3,12,0,0,0,0,0,15,2015,"San Francisco"
"Rockfish rosy",0,0,0,0,11,3,1,0,10,2,6,0,31,2015,"San Francisco"
"Rockfish starry",0,0,0,0,4,0,0,0,2,21,0,0,27,2015,"San Francisco"
"Rockfish treefish",0,0,0,0,3,0,0,0,0,0,2,0,4,2015,"San Francisco"
"Rockfish unspecified",0,0,0,0,332,0,0,0,0,155,0,0,487,2015,"San Francisco"
"Rockfish vermilion",140,115,0,2,156,240,374,361,528,236,244,10,2407,2015,"San Francisco"
"Rockfish widow",0,0,0,2,0,0,0,0,0,0,0,0,2,2015,"San Francisco"
"Rockfish yellowtail",21,8,0,2,53,150,90,60,498,261,362,59,1564,2015,"San Francisco"
"Sablefish",1115,5356,5781,6360,46501,64585,44585,18846,5469,27481,9727,0,235805,2015,"San Francisco"
"Salmon Chinook",0,0,0,0,27450,16569,17489,67227,82580,30514,0,0,241829,2015,"San Francisco"
"Salmon Roe Chinook Coho",0,0,0,0,4,0,27,260,465,195,0,0,950,2015,"San Francisco"
"Sanddab",0,0,0,7789,10428,14825,8553,5647,360,0,0,0,47602,2015,"San Francisco"
"Sardine Pacific",0,0,0,0,0,1257,0,0,0,0,200,0,1457,2015,"San Francisco"
"Sculpin staghorn",4,0,0,15,21,0,0,49,31,14,28,3,165,2015,"San Francisco"
"Seabass white",0,0,0,0,159,841,1619,2624,1924,1404,101,100,8772,2015,"San Francisco"
"Seaperch striped",1798,1107,685,0,0,0,0,0,0,0,0,0,3590,2015,"San Francisco"
"Shad American",0,0,0,0,0,10,4,8,0,0,0,0,22,2015,"San Francisco"
"Shark brown smoothhound",76,270,0,0,50,0,0,0,0,12,6,0,414,2015,"San Francisco"
"Shark leopard",121,176,0,0,0,293,1037,643,1003,105,15,216,3609,2015,"San Francisco"
"Shark soupfin",0,0,32,63,0,78,139,26,62,0,0,28,428,2015,"San Francisco"
"Shark spiny dogfish",0,0,0,196,39,0,0,0,0,0,0,0,235,2015,"San Francisco"
"Shark thresher",0,0,0,0,0,0,15,24,0,0,0,0,39,2015,"San Francisco"
"Shark unspecified",655,480,0,0,13,20,0,0,12,86,158,118,1542,2015,"San Francisco"
"Skate big",0,0,0,638,446,324,81,213,0,0,0,0,1702,2015,"San Francisco"
"Skate longnose",0,0,0,464,1604,718,423,275,72,0,0,0,3556,2015,"San Francisco"
"Skate unspecified",0,0,0,0,616,638,32,103,221,0,0,0,1610,2015,"San Francisco"
"Smelt surf",0,0,0,0,0,198,0,0,0,0,0,0,198,2015,"San Francisco"
"Sole Dover",0,0,0,0,154,70,5,14,2,0,1,0,245,2015,"San Francisco"
"Sole English",13,1,0,1071,1366,1821,839,1528,198,0,0,55,6892,2015,"San Francisco"
"Sole petrale",0,0,0,14949,27624,23973,8868,14898,903,1363,417,61,93056,2015,"San Francisco"
"Sole rock",0,55,0,130,0,0,38,55,0,0,3,0,280,2015,"San Francisco"
"Sole sand",420,793,413,48,1002,1199,1890,1487,592,286,87,138,8354,2015,"San Francisco"
"Sole unspecified",13,5,0,0,0,0,0,0,0,0,0,0,18,2015,"San Francisco"
"Surfperch barred",0,129,0,0,0,0,0,0,0,0,0,0,129,2015,"San Francisco"
"Surfperch black",1244,465,211,0,0,0,0,0,0,0,0,0,1920,2015,"San Francisco"
"Surfperch pile",50,7,21,0,0,0,0,0,0,0,0,0,78,2015,"San Francisco"
"Surfperch rainbow",0,190,0,0,0,0,0,0,0,0,0,0,190,2015,"San Francisco"
"Surfperch redtail",0,0,0,0,0,0,0,254,112,0,0,0,366,2015,"San Francisco"
"Surfperch rubberlip",81,58,23,0,0,0,0,0,0,0,0,0,162,2015,"San Francisco"
"Surfperch shiner",5,0,5,42,51,2,13,55,50,0,15,0,238,2015,"San Francisco"
"Surfperch unspecified",105,87,0,0,0,0,0,0,0,0,0,0,192,2015,"San Francisco"
"Surfperch walleye",13,100,0,0,0,0,0,0,0,0,0,0,113,2015,"San Francisco"
"Swordfish",24698,25359,80764,0,0,0,0,0,0,0,0,0,130821,2015,"San Francisco"
"Thornyhead longspine",0,0,0,0,0,0,0,56,7,0,0,0,63,2015,"San Francisco"
"Thornyhead shortspine",0,0,0,54,323,52,489,462,270,137,0,0,1787,2015,"San Francisco"
"Thornyheads",0,0,0,0,0,194,344,0,0,215,0,0,753,2015,"San Francisco"
"Tuna albacore",0,40,344,0,0,0,0,0,5281,0,0,0,5665,2015,"San Francisco"
"Tuna bigeye",157,474,3402,0,0,0,0,0,0,0,0,0,4033,2015,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,122,0,0,0,0,122,2015,"San Francisco"
"Tuna unspecified",0,0,90,0,0,0,0,0,0,0,0,0,90,2015,"San Francisco"
"Turbot curlfin",0,0,0,0,0,0,0,0,0,112,478,198,788,2015,"San Francisco"
"Turbot",35,22,0,0,0,50,136,594,475,373,0,0,1685,2015,"San Francisco"
"Wahoo",10,0,0,0,0,0,0,0,0,0,0,0,10,2015,"San Francisco"
"Whiting Pacific",0,0,0,0,326,0,94,0,91,0,0,0,511,2015,"San Francisco"
"Crab Dungeness",494547,148985,86376,41085,24189,11351,0,0,0,0,0,0,806534,2015,"San Francisco"
"Crab box",328,0,0,0,0,0,0,0,0,0,0,0,328,2015,"San Francisco"
"Crab brown rock",0,0,0,0,0,25,0,0,0,0,0,0,25,2015,"San Francisco"
"Crab red rock",0,0,0,48,0,15,0,0,0,0,0,0,63,2015,"San Francisco"
"Crab rock unspecified",2188,1461,1343,1787,1674,950,1024,1395,2073,692,0,0,14587,2015,"San Francisco"
"Crab spider",0,0,0,0,0,22,0,0,0,0,0,0,22,2015,"San Francisco"
"Crab tanner",0,0,0,0,0,69,0,0,0,0,0,0,69,2015,"San Francisco"
"Crab yellow rock",0,0,0,0,0,25,0,0,0,0,0,0,25,2015,"San Francisco"
"Prawn spot",2462,5083,8183,2540,489,0,0,7576,3495,3485,4264,2525,40102,2015,"San Francisco"
"Shrimp bay",2016,1845,1570,1137,1522,0,266,967,1277,619,1102,648,12969,2015,"San Francisco"
"Shrimp coonstriped",0,0,0,0,0,0,100,0,0,0,0,0,100,2015,"San Francisco"
"Sea urchin red",315,1247,1017,0,175,122,1322,476,2125,961,2643,336,10739,2015,"San Francisco"
"Octopus unspecified",439,17,139,170,105,256,238,0,0,0,0,17,1381,2015,"San Francisco"
"Squid market",0,0,0,0,0,0,1468536,8863965,1175258,1140096,0,0,12647855,2015,"San Francisco"
"Bonito Pacific",0,0,0,0,0,0,0,0,0,0,20,0,20,2015,"San Francisco"
"Dolphin fish",0,60,367,4430,300,342,0,210,0,0,4102,1950,11761,2015,"San Francisco"
"Escolar",0,0,0,0,0,0,0,0,0,0,1027,640,1667,2015,"San Francisco"
"Fish unspecified",0,0,15,159,0,1420,0,3029,0,0,225,392,5240,2015,"San Francisco"
"Oilfish",933,1009,1673,1880,1502,1585,0,144,0,0,0,0,8726,2015,"San Francisco"
"Opah",436,4729,2164,22981,622,8482,0,9907,0,0,59271,80150,188742,2015,"San Francisco"
"Pomfret Pacific",0,0,0,824,0,1474,0,0,0,0,2863,337,5498,2015,"San Francisco"
"Shark shortfin mako",0,0,132,0,457,762,0,354,0,0,125,1559,3389,2015,"San Francisco"
"Swordfish",86285,92421,187160,55535,14438,7411,0,1214,0,0,3322,733,448519,2015,"San Francisco"
"Tuna albacore",0,192,369,1286,233,0,0,953,0,0,0,0,3033,2015,"San Francisco"
"Tuna bigeye",296,3997,11300,30541,1566,22832,0,27467,0,0,13758,15639,127396,2015,"San Francisco"
"Tuna bluefin",0,0,0,0,0,150,0,0,0,0,0,0,150,2015,"San Francisco"
"Tuna skipjack",0,0,80,0,0,83,0,0,0,0,698,176,1037,2015,"San Francisco"
"Tuna yellowfin",0,127,0,522,0,216,0,0,0,0,6342,2389,9596,2015,"San Francisco"
"Wahoo",0,0,0,2450,0,1067,0,0,0,0,973,3008,7498,2015,"San Francisco"
"Whitefish ocean",336,0,0,0,0,0,0,0,0,0,0,0,336,2015,"San Francisco"
"Squid market",150,0,0,0,0,0,0,0,0,0,0,0,150,2015,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,0,0,3247,6630,0,0,9877,2015,"San Francisco"
"Anchovy northern",0,0,0,0,0,415806,0,125423,474312,545630,0,0,1561171,2016,"San Francisco"
"Bullhead brown",0,0,0,0,0,0,7,0,0,0,0,0,7,2016,"San Francisco"
"Cabezon",0,3,0,0,45,17,93,281,175,5,0,6,625,2016,"San Francisco"
"Croaker unspecifed",0,0,0,0,0,0,0,0,211,0,0,0,211,2016,"San Francisco"
"Croaker white",0,9,1,0,0,0,3,435,437,0,0,20,904,2016,"San Francisco"
"Dolphin fish",0,0,0,0,0,0,524,0,0,0,0,0,524,2016,"San Francisco"
"Eel monkeyface prickleback",147,44,48,17,0,15,0,0,0,0,0,0,271,2016,"San Francisco"
"Fish unspecified",0,0,0,0,0,0,816,0,0,0,0,0,816,2016,"San Francisco"
"Flounder arrowtooth",0,0,0,0,0,0,0,311,86,0,0,0,397,2016,"San Francisco"
"Flounder starry",154,2245,568,1308,651,156,586,1430,1100,1201,94,0,9492,2016,"San Francisco"
"Greenling kelp",1,65,0,0,67,43,92,378,230,98,0,19,993,2016,"San Francisco"
"Grenadier",125,195,0,0,7,0,0,0,32,32,0,0,391,2016,"San Francisco"
"Halibut California",4024,26024,14321,23657,15222,23005,49554,53956,24130,10385,1515,0,245793,2016,"San Francisco"
"Herring Pacific roe",689752,295336,0,0,0,0,0,0,0,0,0,0,985088,2016,"San Francisco"
"Jacksmelt",0,5,10,5,0,0,0,0,5,0,0,31,56,2016,"San Francisco"
"Lingcod",273,194,54,169,2383,2094,2255,5506,6202,1984,348,53,21515,2016,"San Francisco"
"Mackerel Pacific",84,0,208,100,0,112,13,35,2,2,0,0,555,2016,"San Francisco"
"Mackerel jack",1,1,475,250,0,0,2,0,3,0,0,0,731,2016,"San Francisco"
"Mackerel unspecified",93,0,722,5,0,0,0,76,0,0,0,0,896,2016,"San Francisco"
"Midshipman plainfin",0,0,2,9,0,230,162,0,0,0,0,0,403,2016,"San Francisco"
"Mudsucker longjaw",38,0,0,0,0,0,0,0,0,0,129,277,444,2016,"San Francisco"
"Oilfish",25,508,0,0,0,0,131,0,0,0,0,0,664,2016,"San Francisco"
"Opah",109,1855,0,0,0,0,10368,0,0,0,0,373,12705,2016,"San Francisco"
"Rockfish China",0,30,0,0,29,60,55,21,0,72,0,0,267,2016,"San Francisco"
"Rockfish aurora",4,6,0,0,0,2,0,0,0,0,0,0,12,2016,"San Francisco"
