"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Shrimp mantis",33,0,199,65,265,9,0,0,0,0,0,0,571,2004,"Santa Barbara"
"Shrimp unspecified",0,0,0,145,0,0,0,0,0,0,0,0,145,2004,"Santa Barbara"
"Sea cucumber giant red",21052,13606,28686,12342,19988,28700,42202,37013,27955,11676,13533,18348,275101,2004,"Santa Barbara"
"Sea cucumber warty",14221,9303,37145,37700,24520,18859,23529,6954,540,620,913,643,174947,2004,"Santa Barbara"
"Sea stars",0,0,0,0,5,0,0,0,0,0,0,0,5,2004,"Santa Barbara"
"Sea urchin purple",0,0,0,0,0,0,15,60,1,0,0,0,76,2004,"Santa Barbara"
"Sea urchin red",850304,480071,703928,399363,618180,514420,415778,848649,737179,692842,1086916,783199,8130828,2004,"Santa Barbara"
"Clam unspecified",0,0,0,0,3,0,0,0,0,0,0,0,3,2004,"Santa Barbara"
"Mussel",0,0,0,0,0,0,0,0,0,0,0,109,109,2004,"Santa Barbara"
"Octopus unspecified",1,11,0,2,64,0,1,53,1,2,9,18,162,2004,"Santa Barbara"
"Snail sea",106,0,125,164,442,60,182,0,0,0,0,0,1079,2004,"Santa Barbara"
"Snail top",0,0,0,0,0,0,0,0,3,0,132,15,150,2004,"Santa Barbara"
"Snails moon",0,0,20,435,636,0,0,0,0,0,0,0,1091,2004,"Santa Barbara"
"Squid jumbo",15,0,0,45,0,0,0,0,0,0,0,0,60,2004,"Santa Barbara"
"Squid market",6686632,1131114,542999,4401017,4007535,2688679,1116514,0,307,8,12380230,17612007,50567042,2004,"Santa Barbara"
"Whelk Kellets",3710,3082,1082,3084,1572,1644,2049,1436,872,1642,2370,2035,24578,2004,"Santa Barbara"
"Waters Area Total",10099129,2609584,2619410,5648187,4916297,3819923,2725850,3760346,3670434,3772429,14444315,19737529,77823432,2004,"Santa Barbara"
"Dolphin fish",0,555,142,421,395,0,0,0,0,0,0,0,1513,2004,"Santa Barbara"
"Escolar",716,1033,289,687,219,0,0,0,0,0,0,0,2944,2004,"Santa Barbara"
"Jacks unspecified",0,0,0,0,0,0,0,0,0,5,0,0,5,2004,"Santa Barbara"
"Opah",645,235,53,156,245,0,0,0,0,0,0,0,1334,2004,"Santa Barbara"
"Pomfret Pacific",310,3,0,26,0,0,0,0,0,0,0,0,339,2004,"Santa Barbara"
"Shark bigeye thresher",0,215,0,0,0,0,0,0,0,0,0,0,215,2004,"Santa Barbara"
"Shark shortfin mako",1554,286,73,281,61,0,0,0,0,0,0,0,2255,2004,"Santa Barbara"
"Swordfish",6250,4393,635,4324,588,0,0,0,0,0,0,0,16190,2004,"Santa Barbara"
"Tuna albacore",394,199,51,206,416,0,0,0,0,492,0,0,1758,2004,"Santa Barbara"
"Tuna bigeye",8704,14406,1456,7171,1649,0,0,0,0,0,0,0,33386,2004,"Santa Barbara"
"Tuna skipjack",0,6,0,0,5,0,0,0,0,0,0,0,11,2004,"Santa Barbara"
"Tuna yellowfin",58,0,0,0,262,0,0,0,0,0,0,0,320,2004,"Santa Barbara"
"Yellowtail",0,0,0,0,19,0,0,0,0,0,0,0,19,2004,"Santa Barbara"
"Squid jumbo",0,15,0,0,0,0,0,0,0,148,0,0,163,2004,"Santa Barbara"
"Waters Area Total",18631,21346,2699,13272,3859,0,0,0,0,645,0,0,60452,2004,"Santa Barbara"
"Tuna albacore",0,0,0,0,0,0,0,0,0,101,0,0,101,2004,"Santa Barbara"
"Waters Area Total",0,0,0,0,0,0,0,0,0,101,0,0,101,2004,"Santa Barbara"
"Grand Total",10117760,2630930,2622109,5661459,4920156,3819923,2725850,3760346,3670434,3773175,14444315,19737529,77883985,2004,"Santa Barbara"
"Anchovy northern",459229,683828,1125377,142880,84112,38607,122092,1505097,1034068,1294314,68956,4164,6562724,2005,"Santa Barbara"
"Barracuda California",0,0,0,90,1639,2906,33,559,37,0,0,0,5263,2005,"Santa Barbara"
"Bass giant sea",0,65,215,167,16,148,153,313,198,182,162,0,1618,2005,"Santa Barbara"
"Bonito Pacific",0,203,27,0,0,22,51,0,0,50,16053,0,16405,2005,"Santa Barbara"
"Butterfish Pacific pompano",0,19,0,0,0,0,0,320,0,114,123,107,683,2005,"Santa Barbara"
"Cabezon",29,284,0,0,338,968,383,513,1881,26,0,0,4422,2005,"Santa Barbara"
"Croaker white",155,90,0,14,0,141,5,77,0,1983,1724,6308,10497,2005,"Santa Barbara"
"Eel California moray",0,585,0,0,0,0,0,0,0,107,0,0,692,2005,"Santa Barbara"
"Escolar",0,0,0,0,0,0,0,0,0,0,0,47,47,2005,"Santa Barbara"
"Flounder unspecified",0,0,0,30,0,0,0,21,48,0,0,0,98,2005,"Santa Barbara"
"Greenling kelp",0,2,0,0,0,47,0,0,0,0,0,0,49,2005,"Santa Barbara"
"Grenadier",4,0,0,0,0,0,0,0,0,0,0,0,4,2005,"Santa Barbara"
"Guitarfish shovelnose",402,1522,704,2068,591,193,3040,27,324,89,460,404,9822,2005,"Santa Barbara"
"Hagfishes",5885,867,0,610,25269,14745,6431,6924,26913,19233,7991,3026,117894,2005,"Santa Barbara"
"Halibut California",6194,6938,17776,15837,7976,9848,11370,13977,9699,6052,8274,5010,118949,2005,"Santa Barbara"
"Jacksmelt",1,2,0,0,0,0,0,3,0,0,0,0,6,2005,"Santa Barbara"
"Lingcod",0,0,0,0,176,208,430,472,259,382,0,0,1927,2005,"Santa Barbara"
"Lizardfish California",0,0,0,0,0,0,0,0,0,0,0,393,393,2005,"Santa Barbara"
"Mackerel Pacific",2357,0,0,0,0,0,65,105,200264,0,3,11085,213879,2005,"Santa Barbara"
"Mackerel bullet",0,0,0,0,0,0,0,0,0,0,45,0,45,2005,"Santa Barbara"
"Mackerel jack",4064,0,0,0,7,0,0,0,0,62321,4262,0,70654,2005,"Santa Barbara"
"Oilfish",102,0,0,0,0,0,0,0,0,0,0,0,102,2005,"Santa Barbara"
"Opah",812,0,0,0,0,0,0,0,0,121,344,328,1605,2005,"Santa Barbara"
"Ray Pacific electric",0,0,60,135,170,41,205,150,0,0,320,176,1257,2005,"Santa Barbara"
"Rockfish China",1,0,0,0,0,0,0,0,0,0,0,0,1,2005,"Santa Barbara"
"Rockfish aurora",14,11,10,30,18,5,4,6,83,3,4,1,188,2005,"Santa Barbara"
"Rockfish bank",0,0,86,93,70,0,42,93,101,58,0,0,544,2005,"Santa Barbara"
"Rockfish blackandyellow",0,0,0,0,1,5,1,110,26,0,24,0,168,2005,"Santa Barbara"
"Rockfish black",0,3,0,346,0,0,0,0,43,1,0,0,393,2005,"Santa Barbara"
"Rockfish blackgill",2900,1305,9111,6960,3251,0,18,31,135,1239,4010,1807,30768,2005,"Santa Barbara"
"Rockfish blue",5,0,0,0,7,2,7,70,45,53,122,78,390,2005,"Santa Barbara"
"Rockfish bocaccio",46,339,0,0,205,23,169,13,142,275,46,20,1275,2005,"Santa Barbara"
"Rockfish brown",84,58,0,0,0,16,88,60,3,2,40,0,352,2005,"Santa Barbara"
"Rockfish chilipepper",0,90,1,0,94,0,14,15,24,67,0,26,331,2005,"Santa Barbara"
"Rockfish copper",194,212,0,0,54,310,128,637,218,466,437,44,2699,2005,"Santa Barbara"
"Rockfish cowcod",0,0,0,0,0,0,0,3,0,0,0,0,3,2005,"Santa Barbara"
"Rockfish darkblotched",0,0,0,0,49,0,40,0,0,0,0,0,89,2005,"Santa Barbara"
"Rockfish flag",0,0,0,0,2,4,0,1,14,7,0,0,28,2005,"Santa Barbara"
"Rockfish gopher",22,160,0,0,13,73,37,81,61,54,22,0,522,2005,"Santa Barbara"
"Rockfish grass",35,243,0,0,536,741,1067,508,134,477,448,215,4405,2005,"Santa Barbara"
"Rockfish greenblotched",0,0,0,0,0,0,67,40,66,5,0,11,188,2005,"Santa Barbara"
"Rockfish greenspotted",1,65,0,0,98,4,70,12,26,293,91,2,661,2005,"Santa Barbara"
"Rockfish group red",0,33,0,0,1,561,27,108,0,98,100,112,1039,2005,"Santa Barbara"
"Rockfish group shelf",0,0,0,0,45,0,212,304,144,23,0,0,727,2005,"Santa Barbara"
"Rockfish kelp",0,1,0,0,14,0,2,200,209,135,3,3,567,2005,"Santa Barbara"
"Rockfish olive",0,59,0,0,12,0,10,1,101,13,10,33,238,2005,"Santa Barbara"
"Rockfish rosy",0,0,0,0,0,0,4,0,0,0,0,0,4,2005,"Santa Barbara"
"Rockfish speckled",0,9,0,0,0,0,0,0,0,51,4,0,64,2005,"Santa Barbara"
"Rockfish splitnose",0,0,186,10,0,0,25,29,18,11,5,1,284,2005,"Santa Barbara"
"Rockfish starry",0,4,0,0,9,8,18,11,13,28,18,7,115,2005,"Santa Barbara"
"Rockfish treefish",5,5,0,0,6,11,28,19,6,11,5,0,95,2005,"Santa Barbara"
"Rockfish unspecified",107,25,2,406,0,0,1,132,1,1,100,250,1025,2005,"Santa Barbara"
"Rockfish vermilion",150,894,0,0,1055,504,1566,297,942,1497,115,205,7225,2005,"Santa Barbara"
"Rockfish widow",0,10,0,0,0,0,0,0,0,49,0,0,58,2005,"Santa Barbara"
"Sablefish",6324,4290,4336,4977,5327,1454,2062,2594,663,1684,3213,2847,39770,2005,"Santa Barbara"
"Salmon Chinook",0,0,0,0,1216,76,2232,474,24,0,0,0,4023,2005,"Santa Barbara"
"Salmon",0,0,0,0,21,0,0,0,0,0,0,0,21,2005,"Santa Barbara"
"Sanddab Pacific",0,0,0,0,0,0,10,0,3,0,0,0,12,2005,"Santa Barbara"
"Sanddab",2,0,11,0,0,6,0,0,0,6,0,0,25,2005,"Santa Barbara"
"Sardine Pacific",870775,202385,4100,10872,600,0,8565,619953,588567,392464,1371789,237961,4308031,2005,"Santa Barbara"
"Scorpionfish California",51,219,0,0,105,55,83,67,29,71,75,278,1033,2005,"Santa Barbara"
"Seabass white",176,1576,1690,1215,665,46576,46718,20638,7910,3670,3393,4049,138275,2005,"Santa Barbara"
"Shark Pacific angel",840,1051,1021,1539,1153,524,1024,1646,354,574,675,1304,11703,2005,"Santa Barbara"
"Shark bigeye thresher",170,0,0,0,0,0,0,0,0,0,0,0,170,2005,"Santa Barbara"
"Shark brown smoothhound",273,1137,790,653,45,85,161,410,482,267,764,466,5533,2005,"Santa Barbara"
"Shark leopard",266,572,287,408,63,375,250,390,321,578,1414,94,5018,2005,"Santa Barbara"
"Shark sevengill",0,0,0,0,0,0,41,5,0,0,72,0,118,2005,"Santa Barbara"
"Shark shortfin mako",0,14,0,0,161,717,1439,1322,239,134,636,701,5362,2005,"Santa Barbara"
"Shark sixgill",0,0,32,9,0,0,5,0,0,0,0,0,46,2005,"Santa Barbara"
"Shark soupfin",544,410,302,963,471,775,2795,225,1088,2664,346,599,11181,2005,"Santa Barbara"
"Shark swell",0,0,0,0,0,0,0,0,20,0,0,0,20,2005,"Santa Barbara"
"Shark thresher",350,64,984,1056,4099,3069,1018,707,1564,4350,4992,10001,32253,2005,"Santa Barbara"
"Shark unspecified",0,0,0,4,6,8,0,0,0,148,0,16,182,2005,"Santa Barbara"
"Shark white",0,0,0,0,0,0,0,60,0,0,0,0,60,2005,"Santa Barbara"
"Sheephead California",57,1137,73,0,1772,3025,3631,4478,2302,1485,3432,1654,23046,2005,"Santa Barbara"
"Skate unspecified",0,0,0,0,11,0,0,0,0,61,343,94,509,2005,"Santa Barbara"
"Sole Dover",0,0,0,0,71,41,0,35,0,0,0,26,173,2005,"Santa Barbara"
"Sole English",129,203,45,331,416,334,402,211,0,114,122,114,2421,2005,"Santa Barbara"
"Sole petrale",0,0,20,20,0,2,47,0,0,0,0,0,88,2005,"Santa Barbara"
"Sole rex",0,0,0,0,0,0,0,0,0,33,0,0,33,2005,"Santa Barbara"
"Sole sand",0,5,0,0,0,0,0,0,0,0,0,0,5,2005,"Santa Barbara"
"Sole unspecified",0,22,348,18,87,47,94,63,49,356,157,847,2088,2005,"Santa Barbara"
"Surfperch barred",991,1773,512,758,0,0,391,318,132,31,150,110,5164,2005,"Santa Barbara"
"Surfperch black",0,0,0,0,1,0,0,0,0,0,0,7,8,2005,"Santa Barbara"
"Surfperch rubberlip",0,0,0,0,1,3,0,0,3,0,0,2,9,2005,"Santa Barbara"
"Surfperch unspecified",0,12,6,0,8,8,100,127,118,301,47,29,756,2005,"Santa Barbara"
"Swordfish",942,0,0,0,0,0,0,0,0,109,4288,2984,8323,2005,"Santa Barbara"
"Thornyhead longspine",2394,942,1219,1696,919,1032,971,1557,932,910,983,916,14471,2005,"Santa Barbara"
"Thornyhead shortspine",3743,2877,2501,6416,5201,3273,3838,3128,2265,2159,3628,3667,42695,2005,"Santa Barbara"
"Thornyheads",645,685,523,1403,1592,162,0,0,0,884,723,1364,7981,2005,"Santa Barbara"
"Tuna albacore",0,0,0,5100,0,0,71,67,1268,0,3144,0,9650,2005,"Santa Barbara"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,165,127,292,2005,"Santa Barbara"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,0,209,0,209,2005,"Santa Barbara"
"Tuna yellowfin",0,0,12,0,0,0,0,0,0,0,0,0,12,2005,"Santa Barbara"
"Whitefish ocean",109,40,34,12,180,256,233,493,116,1130,375,25,3001,2005,"Santa Barbara"
"Whiting Pacific",0,1,64,0,0,0,1,10,1,0,0,0,77,2005,"Santa Barbara"
"Wrasse rock",0,0,0,0,0,0,0,1,0,0,0,0,1,2005,"Santa Barbara"
"Yellowtail",0,0,0,0,0,760,253,159,528,1322,0,0,3022,2005,"Santa Barbara"
"Crab Dungeness",0,487,0,0,0,783,0,0,0,0,0,10,1280,2005,"Santa Barbara"
"Crab box",0,0,12,0,0,0,0,0,0,0,0,19,31,2005,"Santa Barbara"
"Crab claws",265,285,153,30,65,45,59,94,28,18,4,0,1045,2005,"Santa Barbara"
"Crab king",0,0,4,0,0,0,0,0,0,0,0,0,4,2005,"Santa Barbara"
"Crab rock unspecified",40226,37612,58474,71875,58370,77874,104652,87920,84971,55180,56389,74836,808379,2005,"Santa Barbara"
"Crab spider",2409,2762,3705,2562,2226,1322,1938,2666,1783,895,1126,3188,26579,2005,"Santa Barbara"
"Lobster California spiny",56388,38181,15835,0,0,0,0,0,0,69257,66799,45028,291488,2005,"Santa Barbara"
"Prawn ridgeback",3724,2023,17,80,6,6,0,0,0,13249,9770,19309,48184,2005,"Santa Barbara"
"Prawn spot",241,4009,4949,5339,3795,2665,5267,5389,7159,9762,3,0,48578,2005,"Santa Barbara"
"Shrimp mantis",162,0,0,0,0,17,13,0,0,0,0,0,192,2005,"Santa Barbara"
"Shrimp unspecified",0,0,0,0,0,0,0,0,0,0,0,3,3,2005,"Santa Barbara"
"Sea cucumber giant red",20995,23105,26035,4293,12932,50849,39930,33087,20320,5215,1131,5166,243058,2005,"Santa Barbara"
"Sea cucumber unspecified",709,0,204,0,320,0,1181,0,0,0,0,1363,3777,2005,"Santa Barbara"
"Sea cucumber warty",3286,12667,19062,31241,43167,53887,36602,17882,5431,434,2137,2547,228343,2005,"Santa Barbara"
"Sea stars",0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Santa Barbara"
"Sea urchin red",625521,585893,494976,495502,680885,505174,401199,909768,905352,783953,1029790,733634,8151646,2005,"Santa Barbara"
"Clam unspecified",0,0,0,0,0,0,0,0,0,0,691,0,691,2005,"Santa Barbara"
"Octopus unspecified",3,4,0,2,2,0,2,4,0,66,3,26,112,2005,"Santa Barbara"
"Snail top",6,0,2,0,0,2,0,6,0,52,64,9,141,2005,"Santa Barbara"
"Snails moon",0,0,0,0,0,38,31,0,0,0,0,0,69,2005,"Santa Barbara"
"Squid market",20718995,16851567,351488,8605,80653,0,0,0,0,2501,4443619,5876963,48334391,2005,"Santa Barbara"
"Whelk Kellets",1472,837,604,327,423,324,668,686,196,1391,1050,1935,9914,2005,"Santa Barbara"
"Waters Area Total",22845975,18476776,2147982,826979,1032869,825786,815879,3247978,2910461,2747364,7132029,7068176,70078254,2005,"Santa Barbara"
"Dolphin fish",0,0,109,0,0,0,0,0,0,0,0,0,109,2005,"Santa Barbara"
"Escolar",0,53,89,0,0,0,0,0,0,0,0,0,142,2005,"Santa Barbara"
"Opah",0,2609,2618,0,0,0,0,0,0,0,0,0,5227,2005,"Santa Barbara"
"Pomfret Pacific",0,68,166,0,0,0,0,0,0,0,0,0,234,2005,"Santa Barbara"
"Shark shortfin mako",0,19,135,0,0,0,0,0,0,0,0,0,154,2005,"Santa Barbara"
"Swordfish",0,101,269,0,0,0,0,0,0,0,0,0,370,2005,"Santa Barbara"
"Tuna albacore",0,118,2601,0,0,0,0,0,0,0,0,0,2719,2005,"Santa Barbara"
"Tuna bigeye",0,8741,10411,0,0,0,0,0,0,0,0,0,19152,2005,"Santa Barbara"
"Tuna skipjack",0,57,59,0,0,0,0,0,0,0,0,0,116,2005,"Santa Barbara"
"Tuna yellowfin",0,224,492,0,0,0,0,0,0,0,0,0,716,2005,"Santa Barbara"
"Wahoo",0,60,0,0,0,0,0,0,0,0,0,0,60,2005,"Santa Barbara"
"Waters Area Total",0,12050,16949,0,0,0,0,0,0,0,0,0,28999,2005,"Santa Barbara"
"Tuna albacore",0,0,0,0,0,0,0,0,0,9333,0,0,9333,2005,"Santa Barbara"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,144,0,0,144,2005,"Santa Barbara"
"Squid jumbo",0,0,0,0,0,0,0,0,0,180,0,0,180,2005,"Santa Barbara"
"Waters Area Total",0,0,0,0,0,0,0,0,0,9657,0,0,9657,2005,"Santa Barbara"
"Grand Total",22845975,18488826,2164931,826979,1032869,825786,815879,3247978,2910461,2757021,7132029,7068176,70116910,2005,"Santa Barbara"
"Anchovy northern",4648,0,0,677290,475458,69766,94363,567366,1454821,2439201,2408102,1026795,9217810,2006,"Santa Barbara"
"Barracuda California",0,0,0,0,678,192,455,291,32,0,0,0,1648,2006,"Santa Barbara"
"Bass giant sea",97,97,38,85,40,501,0,28,79,40,0,0,1004,2006,"Santa Barbara"
"Bonito Pacific",0,0,0,0,40,279,0,172592,411731,104,443,40,585228,2006,"Santa Barbara"
"Butterfish Pacific pompano",34,48,19,222,27,0,2,0,0,102,50,350,855,2006,"Santa Barbara"
"Cabezon",48,557,10,0,509,1403,508,508,524,928,394,128,5515,2006,"Santa Barbara"
"Croaker white",1498,1864,2664,4632,2910,30,0,0,0,4884,5649,9483,33613,2006,"Santa Barbara"
"Dolphin fish",0,0,0,0,0,0,0,30,0,0,0,0,30,2006,"Santa Barbara"
"Eel California moray",0,0,0,0,0,0,0,0,0,1,0,0,1,2006,"Santa Barbara"
"Escolar",79,0,0,0,0,0,0,0,0,0,0,0,79,2006,"Santa Barbara"
"Fish unspecified",0,0,0,6,0,0,0,0,0,0,0,8,14,2006,"Santa Barbara"
"Flounder starry",0,0,0,8,0,0,0,0,0,0,0,0,8,2006,"Santa Barbara"
"Flounder unspecified",27,0,0,228,1172,965,0,0,4,0,0,0,2396,2006,"Santa Barbara"
"Greenling kelp",7,0,0,0,2,0,0,0,0,0,0,0,9,2006,"Santa Barbara"
"Grenadier",0,0,101,0,0,0,0,0,0,0,0,0,101,2006,"Santa Barbara"
"Guitarfish shovelnose",314,776,842,1261,881,83,0,114,67,477,603,761,6179,2006,"Santa Barbara"
"Hagfishes",300,0,0,17612,24029,16753,0,13944,22195,20558,8391,8238,132020,2006,"Santa Barbara"
"Halfmoon",0,0,0,0,0,0,0,0,0,4,47,0,51,2006,"Santa Barbara"
"Halibut California",5337,13160,11997,15567,14103,19803,23826,12408,9503,6128,6565,7681,146077,2006,"Santa Barbara"
"Lingcod",0,8,0,0,566,356,200,265,130,183,0,8,1716,2006,"Santa Barbara"
"Lizardfish California",1178,1343,1426,3024,546,0,0,0,0,5,29,23,7574,2006,"Santa Barbara"
"Louvar",25,0,0,0,0,0,0,0,0,83,0,0,108,2006,"Santa Barbara"
"Mackerel Pacific",73459,48772,72,0,119,20,50141,100,456,137901,6780,4361,322181,2006,"Santa Barbara"
"Opah",925,0,0,0,0,0,124,0,0,1847,126,145,3167,2006,"Santa Barbara"
"Opaleye",0,10,0,0,0,0,0,1,10,0,0,0,21,2006,"Santa Barbara"
"Ratfish spotted",0,3,0,0,0,0,0,0,0,0,0,0,3,2006,"Santa Barbara"
"Ray Pacific electric",0,88,0,68,82,0,244,105,90,240,15,90,1022,2006,"Santa Barbara"
"Ray unspecified",0,10,0,0,0,0,0,0,0,0,0,0,10,2006,"Santa Barbara"
"Rockfish China",0,0,0,0,0,0,0,4,0,0,0,6,10,2006,"Santa Barbara"
"Rockfish Mexican",0,0,0,0,42,286,186,168,87,29,20,0,818,2006,"Santa Barbara"
"Rockfish aurora",1,2,14,7,6,10,0,1,0,4,0,0,44,2006,"Santa Barbara"
"Rockfish bank",0,0,0,0,5,12,32,7,34,9,323,144,565,2006,"Santa Barbara"
"Rockfish blackandyellow",0,0,0,0,0,4,0,17,0,9,0,0,30,2006,"Santa Barbara"
"Rockfish blackgill",241,5867,4139,3934,2377,2513,2723,2240,1523,3682,3574,2741,35554,2006,"Santa Barbara"
"Rockfish blue",131,68,0,0,95,72,2,1,0,109,69,77,624,2006,"Santa Barbara"
"Rockfish bocaccio",354,33,0,0,101,45,372,85,69,258,114,171,1601,2006,"Santa Barbara"
"Rockfish bronzespotted",0,0,0,0,21,0,9,0,0,0,0,0,29,2006,"Santa Barbara"
"Rockfish brown",0,29,0,0,2,26,1,4,2,2,0,17,82,2006,"Santa Barbara"
"Rockfish chilipepper",3,0,0,0,0,21,40,1,0,12,6,0,83,2006,"Santa Barbara"
"Rockfish copper",98,34,0,0,94,273,98,158,66,515,98,615,2048,2006,"Santa Barbara"
"Rockfish flag",7,0,0,10,7,8,2,6,7,5,10,0,59,2006,"Santa Barbara"
"Rockfish gopher",0,15,0,0,0,28,31,43,5,31,4,1,157,2006,"Santa Barbara"
"Rockfish grass",29,553,0,0,786,2526,1402,1690,1126,1438,881,176,10607,2006,"Santa Barbara"
"Rockfish greenblotched",0,0,0,12,92,100,171,127,154,101,108,41,906,2006,"Santa Barbara"
"Rockfish greenspotted",2,5,0,63,0,3,4,11,27,48,61,4,228,2006,"Santa Barbara"
"Rockfish greenstriped",0,0,0,0,0,0,0,1,5,5,5,4,20,2006,"Santa Barbara"
"Rockfish group bolina",0,0,0,0,9,0,146,49,22,0,0,30,256,2006,"Santa Barbara"
"Rockfish group gopher",0,0,0,0,0,0,17,0,0,0,0,9,26,2006,"Santa Barbara"
"Rockfish group red",299,76,0,0,440,113,1364,87,326,622,231,705,4263,2006,"Santa Barbara"
"Rockfish honeycomb",0,0,0,18,0,0,0,0,0,0,0,0,18,2006,"Santa Barbara"
"Rockfish kelp",0,2,0,0,0,118,2,117,23,2,2,5,270,2006,"Santa Barbara"
"Rockfish olive",40,5,0,0,39,10,39,1,0,28,40,32,234,2006,"Santa Barbara"
"Rockfish rosy",0,0,0,0,0,0,0,0,0,45,0,0,45,2006,"Santa Barbara"
"Rockfish speckled",609,0,0,0,0,0,0,2,0,0,2,30,642,2006,"Santa Barbara"
"Rockfish splitnose",0,2,0,2,2,5,24,23,25,9,7,28,128,2006,"Santa Barbara"
"Rockfish starry",11,15,8,16,20,32,7,18,21,6,19,1,172,2006,"Santa Barbara"
"Rockfish swordspine",0,0,0,0,0,0,0,0,5,3,14,4,25,2006,"Santa Barbara"
"Rockfish treefish",13,13,0,0,5,9,0,5,4,0,24,2,74,2006,"Santa Barbara"
"Rockfish unspecified",0,54,302,143,166,6,285,0,3,160,54,0,1172,2006,"Santa Barbara"
"Rockfish vermilion",205,254,462,302,942,623,1113,312,634,1590,170,103,6711,2006,"Santa Barbara"
"Rockfish widow",0,0,0,109,12,0,15,45,3,65,0,7,255,2006,"Santa Barbara"
"Rockfish yellowtail",0,0,0,0,0,128,0,8,0,0,0,48,184,2006,"Santa Barbara"
"Sablefish",1416,4555,3263,2561,1393,5954,3854,3547,3464,3447,192,1236,34881,2006,"Santa Barbara"
"Salmon Chinook",0,0,0,0,248,25,0,0,0,0,0,0,274,2006,"Santa Barbara"
"Sanddab",0,0,0,25,0,0,0,0,0,3,28,47,104,2006,"Santa Barbara"
"Sardine Pacific",16342,37565,3401,50523,6499,15162,14571,415130,372919,1775347,927000,631946,4266405,2006,"Santa Barbara"
"Scorpionfish California",283,53,43,1,40,46,0,29,2,172,113,292,1074,2006,"Santa Barbara"
"Seabass white",10779,7687,861,551,273,94387,55903,5792,3404,1418,1995,798,183847,2006,"Santa Barbara"
"Shad American",0,0,0,0,0,0,0,0,0,0,0,2,2,2006,"Santa Barbara"
"Shark Pacific angel",1281,1753,1039,1683,563,342,249,293,1391,2747,584,847,12770,2006,"Santa Barbara"
"Shark brown smoothhound",1130,620,149,330,43,53,96,542,73,4,94,301,3436,2006,"Santa Barbara"
"Shark horn",0,9,4,0,0,0,0,0,0,0,0,0,13,2006,"Santa Barbara"
"Shark leopard",108,175,212,332,472,120,382,445,637,446,111,606,4046,2006,"Santa Barbara"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,0,18,0,0,18,2006,"Santa Barbara"
"Shark sevengill",0,0,0,0,66,0,0,43,0,0,0,0,109,2006,"Santa Barbara"
"Shark shortfin mako",10,0,0,12,0,1631,1142,1541,571,886,313,559,6664,2006,"Santa Barbara"
"Shark smooth hammerhead",0,0,0,0,0,0,142,127,0,0,0,0,269,2006,"Santa Barbara"
"Shark soupfin",170,308,129,222,449,1066,634,398,1388,656,500,413,6333,2006,"Santa Barbara"
"Shark swell",0,63,27,0,80,0,0,0,37,0,0,0,207,2006,"Santa Barbara"
"Shark thresher",1101,347,54,20,259,9175,6077,3107,8258,3157,1466,1967,34987,2006,"Santa Barbara"
"Shark unspecified",0,0,0,0,0,0,83,0,0,0,0,0,83,2006,"Santa Barbara"
"Shark white",0,0,0,0,0,0,106,305,0,0,0,0,411,2006,"Santa Barbara"
"Sheephead California",568,853,0,0,2008,3276,3660,2190,1463,4915,1328,1510,21770,2006,"Santa Barbara"
"Skate unspecified",0,194,235,351,137,193,22,0,36,98,6,50,1323,2006,"Santa Barbara"
"Sole Dover",0,0,0,0,0,0,0,15,14,0,0,0,29,2006,"Santa Barbara"
"Sole English",80,93,26,169,117,0,223,89,48,106,137,104,1192,2006,"Santa Barbara"
"Sole butter",0,0,157,0,0,0,0,0,0,0,0,0,157,2006,"Santa Barbara"
"Sole petrale",0,2,3,0,0,0,3,0,0,0,0,0,7,2006,"Santa Barbara"
"Sole rex",0,0,19,0,0,0,0,0,0,0,0,0,19,2006,"Santa Barbara"
"Sole unspecified",771,815,1755,1723,684,249,143,36,73,3293,5975,4801,20318,2006,"Santa Barbara"
"Stingray",0,0,0,0,0,0,0,0,0,55,0,0,55,2006,"Santa Barbara"
"Sunfish ocean",0,0,6,0,0,0,0,0,0,0,0,0,6,2006,"Santa Barbara"
"Surfperch barred",154,150,445,197,0,0,298,282,523,796,69,42,2955,2006,"Santa Barbara"
"Surfperch black",0,0,0,0,0,0,1,1,1,0,0,0,3,2006,"Santa Barbara"
"Surfperch rainbow",0,0,0,0,6,0,0,0,0,0,0,0,6,2006,"Santa Barbara"
"Surfperch rubberlip",0,0,0,0,0,0,23,12,29,0,0,13,77,2006,"Santa Barbara"
"Surfperch unspecified",99,100,0,14,0,0,39,210,20,38,86,0,605,2006,"Santa Barbara"
"Swordfish",2638,0,0,0,0,0,0,0,369,10882,247,8969,23105,2006,"Santa Barbara"
"Thornyhead longspine",1357,835,1322,1802,1684,1050,1271,1056,1411,837,537,636,13797,2006,"Santa Barbara"
"Thornyhead shortspine",5755,2196,2899,4797,5298,5132,3655,6058,7141,1797,3060,1823,49611,2006,"Santa Barbara"
"Thornyheads",462,1233,594,717,0,2057,1515,1526,0,0,0,0,8104,2006,"Santa Barbara"
